,pretty_comp,bulk_modulus_kv
8329,HfMnBe,146.033
8330,BeCuBr4,21.733
8331,CrAs2,123.389
8332,V2AsSe,124.23299999999999
8333,Ba2Ti3Tl2,61.978
8334,TiGaRh2,199.13299999999998
8335,AlO,132.2
8336,MgBeNi2,106.3
8337,ScZn2Ag,87.4
8338,Sr3(AlSi)2,45.489
8339,ThNi5,161.311
8340,NaC,32.489000000000004
8341,H6CIN,11.222000000000001
8342,Ga(IO3)3,43.2
8343,SnHgF6,29.822
8344,Li6UO6,81.844
8345,HoTaO4,193.63299999999998
8346,MgH2SeO5,55.722
8347,Mg2CrN2,122.1
8348,HfNiGe,101.9
8349,NaAuC2,74.8
8350,SnRh,137.533
8351,ZnWO4,81.789
8352,CdGeP2,65.367
8353,Ba2YNb,20.267
8354,BeGaO3,172.36700000000005
8355,Be2RhBr,86.322
8356,Y(CuO2)2,165.611
8357,BaInMo,21.2
8358,Cr3Se,199.044
8359,PrCo2,118.167
8360,KRb2NiF6,44.133
8361,HfZn,119.53299999999999
8362,BeCu2P,128.02200000000002
8363,Ag2Se,68.089
8364,MoH2Cl2O3,26.311
8365,Ce2O3,103.556
8366,Cu(HO)2,54.956
8367,InP,59.478
8368,LiCaCoF6,72.722
8369,PrBS3,60.456
8370,NaAgO,66.267
8371,KAgSe,31.933000000000003
8372,Ti2Ge,77.767
8373,BaVTe2,25.878
8374,ErBRh3,190.967
8375,TlPd3O4,149.033
8376,Tl(NiSe)2,47.133
8377,YAgSn,76.467
8378,V4GaS8,82.867
8379,YBe2V,93.0
8380,Li6WN4,89.044
8381,NaCaAs,35.533
8382,Dy5AgS8,78.278
8383,Li4Mn3,66.789
8384,UAl3Pd2,124.3
8385,SrCaO2,101.93299999999999
8386,SmOF,145.233
8387,H2C,44.133
8388,Rb3Mo,5.0
8389,LiNd2Ga,45.933
8390,Ba2TbNbO6,140.322
8391,Na2MgSiO4,78.544
8392,Na3LiP2O7,53.622
8393,NaSi,23.421999999999997
8394,BaSrSb,17.9
8395,LiH,36.033
8396,TiPN3,188.878
8397,Ba4MgSc,12.0
8398,BaNaCl,12.2
8399,K2PtBr6,19.5
8400,Sc2GaIr,123.4
8401,KAgO,49.133
8402,CaCuAs,70.167
8403,Ba2PrSbO6,128.86700000000002
8404,TmAl2Ni,98.333
8405,Rb2NaFeF6,50.467
8406,Be2MoPb2,57.533
8407,DyAs,81.6
8408,Ca4BeIr,29.566999999999997
8409,PrOF,132.433
8410,Dy(SiIr)2,179.489
8411,NiSb2,86.133
8412,AlWF5,85.689
8413,Ba2TiBi,25.733
8414,Tm2MgTc,82.4
8415,Rb2As2Pt,22.189
8416,ErSe,87.9
8417,Ba2Ti2TlO7,63.878
8418,Te2Mo3W(Se2S)2,36.211
8419,Hf2Cu,124.07799999999999
8420,Li8NbO6,102.96700000000001
8421,PmSnRh2,130.033
8422,Lu6FeSb2,70.956
8423,ScBe2Br,59.5
8424,ScAl3,79.544
8425,LiLu2Ga,59.567
8426,TmSnPd2,117.0
8427,K2Cd2O3,52.378
8428,RbClO4,18.333
8429,Sc3GaC,103.9
8430,KSrBe2,26.522
8431,Be2FeNi,157.567
8432,Fe2Si,228.533
8433,TiFeCoGe,199.63299999999998
8434,Na2NiO2,80.089
8435,BaHfSe4,49.9
8436,Ca3MnN3,94.789
8437,PuPt2,194.6
8438,BaAl2O4,92.12200000000001
8439,Ba2ScCd,20.8
8440,BaCeO3,119.53299999999999
8441,PtO,199.78900000000002
8442,Ti3AlN,162.667
8443,Al3GaN4,193.467
8444,Rb2NiF6,24.033
8445,TiSb,84.711
8446,SnBO3,230.8
8447,Ho2InAg,69.833
8448,BaSc2Nb,35.411
8449,TaBe2Cd,121.478
8450,Sb2Se3,28.910999999999998
8451,YbSiAu,86.844
8452,Hg2P2S7,28.767
8453,NaCaBe2B2O6F,80.2
8454,CdBiClO2,54.544
8455,U(OF)2,69.02199999999999
8456,Mn2OF3,43.589
8457,MnAu,107.77799999999999
8458,CaCoF6,32.133
8459,GeSe2,24.022
8460,Sm3AuO6,143.156
8461,Ti3PO7,155.789
8462,TiBeCo2,185.889
8463,Hg2GeSe4,35.056
8464,Li2InPd,62.333
8465,Pr3Sn,49.567
8466,ErP,92.167
8467,BaSrTi,9.533
8468,Be2FeIr,189.956
8469,BiCl3,20.678
8470,YbAgSb,59.067
8471,Ba4InTc,20.5
8472,Ba2CaPd,17.867
8473,TiB,207.644
8474,CuBiSeO,82.289
8475,TlHgF3,37.8
8476,Mn2NiO6,85.044
8477,Rb2AuI,1.544
8478,Sc2ZnPt,110.93299999999999
8479,ZrCuSi2,127.14399999999999
8480,SbClF8,17.5
8481,BaLiIn,13.232999999999999
8482,Ba4BeMo,18.8
8483,LiTaBe,81.93299999999998
8484,HoTlTe2,34.811
8485,ThSb2,75.633
8486,SrBrF,48.0
8487,KAgO,33.756
8488,Ba(GaTe2)2,25.533
8489,Yb3U,19.933
8490,BeCr2Hg,172.011
8491,LiAsPd2,110.93299999999999
8492,Mn2Co2C,216.489
8493,Ba2MgSb,25.2
8494,Ca2BeMo,44.111000000000004
8495,CaBe2Ru,89.42200000000004
8496,LiHoO2,119.744
8497,NaHoF4,77.556
8498,NpAsSe,77.656
8499,PCl2OF,11.133
8500,ErNi5,157.711
8501,U2TeO2,91.589
8502,GaAg,65.1
8503,ScF3,105.51100000000001
8504,CeSiOs,105.48899999999999
8505,MgBePb,44.833
8506,K2P3,20.622
8507,MnGePd,128.089
8508,MnBeFe2,193.18900000000002
8509,SmTa3,134.267
8510,SrP3,52.111000000000004
8511,TiBeGe,98.456
8512,Tb2Tl,57.288999999999994
8513,NaBeRu2,148.467
8514,Sc2BeIr,97.35600000000001
8515,PrTlTe2,32.167
8516,MnCo2Si,210.833
8517,YErTl2,60.9
8518,Ca2CuSbO6,123.656
8519,DyCuSn,82.35600000000002
8520,BeCr4In,168.967
8521,CaPdF4,83.133
8522,Ho(MnGe)2,121.289
8523,Ca3(SiIr)4,133.067
8524,TlAgI2,22.389
8525,Zr6Al2Fe,105.589
8526,Mn(NbS2)3,77.378
8527,Zn(BiO2)2,42.0
8528,LiTm2Ru,81.4
8529,Mg2BeCo,76.589
8530,CdInS2,63.856
8531,Li2RhO3,105.14399999999999
8532,ZrSnPd,121.46700000000001
8533,LiY2Al,50.766999999999996
8534,Ho2In,59.122
8535,HfGaIr2,215.533
8536,K2NaScF6,46.667
8537,USbTe,64.967
8538,ThC,143.8
8539,Ho2AlOs,104.26700000000001
8540,Cr2O5,70.322
8541,BaSO3,57.878
8542,RbTbSe2,39.967
8543,U3Sb4,77.567
8544,Y3SnC,85.2
8545,BiSCl,27.267
8546,BaMgBr,13.533
8547,Al2Mo,84.167
8548,NaBeBr,23.221999999999998
8549,BeSbBr2,39.321999999999996
8550,MoSe2,27.967
8551,Ce(CuGe)2,98.189
8552,Pu2W2C3,147.256
8553,MnBe2Cd,101.478
8554,ScGaCu2,106.8
8555,CoSbS,113.211
8556,Be2ZnW,160.578
8557,Sc2ZnGa,79.933
8558,KBeBr2,25.066999999999997
8559,Na3BO3,55.888999999999996
8560,TaBeGa,123.43299999999999
8561,Nd3PbC,36.533
8562,Ba(AgSn)2,51.343999999999994
8563,BaNaTa,4.867
8564,ScBeIn,72.467
8565,BePSe,65.533
8566,Li2CuO2,98.956
8567,Mn2BePd,213.044
8568,Ba(ZnAs)2,52.178000000000004
8569,CaBeFe2,75.2
8570,CeGaGe,73.333
8571,Tb3(CoGe2)2,100.211
8572,SrThBr6,30.855999999999998
8573,Rb3Sb2Br9,16.444000000000006
8574,HfBePb2,74.544
8575,Na2HF4,36.678000000000004
8576,Y2Fe2Si2C,127.256
8577,LiBe2Sb,58.578
8578,PuB,81.667
8579,Ti5Si3,138.144
8580,HgTe,37.033
8581,TiSnO3,182.5
8582,Zn(CuN)2,120.53299999999999
8583,TiBeCo2,195.1
8584,Mn3As,216.267
8585,IF7,13.267000000000001
8586,Ba2SbBr,33.067
8587,Li2H2Pd,47.722
8588,PmH,56.056000000000004
8589,BeGaSi,58.578
8590,UCo2,204.1
8591,Ba2YNbO6,141.833
8592,FeCo2Ge,183.86700000000002
8593,SrGa2,45.078
8594,LiSiNi2,145.933
8595,AlAu,107.46700000000001
8596,Pr(SiNi)2,123.92200000000001
8597,PrBi2BrO4,74.47800000000002
8598,Cd(InTe2)2,26.166999999999998
8599,IrCl3,27.033
8600,Rh3(PbS)2,89.51100000000002
8601,ScP,99.3
8602,TiBr3,21.221999999999998
8603,Li2UO4,87.633
8604,Dy3PbC,82.96700000000001
8605,IBr,12.922
8606,PrPPd,111.76700000000001
8607,CdSiO3,238.433
8608,MgPdF6,46.111000000000004
8609,Na3N,22.5
8610,LiNbO3,115.167
8611,BaNi2Br,24.089000000000002
8612,LiYBe,43.489
8613,LuScRu2,140.567
8614,CaPmPd2,75.333
8615,RbAsF6,21.711
8616,Mn2AlB2,231.044
8617,Y2FeB,94.9
8618,Ba2ScBi,23.267
8619,Ta2MnAs,168.267
8620,RbUO3,138.333
8621,BiTeBr,23.256
8622,TiAlRh2,196.933
8623,TbNiC2,167.622
8624,TaTl3S4,25.467
8625,SmDyRu2,117.667
8626,BaSi2Pd,55.978
8627,PrAgPb,64.567
8628,NiAuO2,186.333
8629,MgH2,62.0
8630,DyAg,74.367
8631,Ba4ScW,21.8
8632,Ba4ZrCd,13.9
8633,SbOF,123.256
8634,BaHfW2,112.711
8635,VCuO3,30.721999999999998
8636,TiMn2V,213.433
8637,TbSnPd2,112.06700000000001
8638,ErTlTe2,35.144
8639,SeBr,13.089
8640,Ti3AlC,152.6
8641,LiYMo3O8,179.41099999999997
8642,ErCuS2,77.367
8643,KO3,21.744
8644,KRb2ScF6,41.167
8645,NaGe2N3,137.9
8646,BaS,45.4
8647,YOF,151.033
8648,KYbSe2,31.244
8649,Nb3Sb,173.267
8650,Mg3Cr,41.433
8651,BeCrNi,191.067
8652,SrBeCu,49.422
8653,MgCO3,118.07799999999999
8654,ZnPt3,214.6
8655,KNdO2,77.378
8656,BaTaS3,56.81100000000001
8657,ZrC,148.3
8658,TaF5,96.756
8659,AlBi,39.4
8660,IF3,26.989
8661,Fe4P,114.53299999999999
8662,Zn(SbO2)2,38.010999999999996
8663,LiMgBe2,60.833
8664,GaBr3,10.111
8665,BaN3Cl,41.321999999999996
8666,HoIn5Co,68.5
8667,Ba4ZrZn,12.4
8668,Ti3TlN,157.233
8669,LiMnPH2O5,35.667
8670,KNa2BO3,53.744
8671,MnNi2Sb,138.033
8672,BeGaRu,149.711
8673,ErHO2,122.46700000000001
8674,AlTeI7,9.522
8675,GeSb4Te7,34.656
8676,CaBe2Tc,94.87799999999999
8677,HoC2,130.04399999999998
8678,HoBrO,40.378
8679,Dy2CoSi2,102.22200000000001
8680,BeGa2Co,122.85600000000001
8681,Ho6CoBi2,61.678000000000004
8682,Na4CdP2,24.978
8683,H4BrN,23.666999999999998
8684,Li3LaP2,58.833
8685,HIO3,27.767
8686,BaYSc2,32.033
8687,BeCr2Cu,196.167
8688,TbAgSe2,63.288999999999994
8689,CaP3,56.011
8690,PmBr3,14.556
8691,Th2Fe2Si2C,137.189
8692,NaVO2,120.51100000000001
8693,Sr2Cu(PO4)2,73.033
8694,Li2PmAl,44.5
8695,RbAuS,19.910999999999998
8696,CuAgS,53.31100000000001
8697,HoPaOs2,165.6
8698,DyCuSeO,92.72200000000001
8699,BeCdRu2,157.567
8700,BaNaHg,12.0
8701,BaSrNi2,29.522
8702,HoInPt,109.189
8703,Ti3Si,132.5
8704,Rb2H4Pt,16.889
8705,ScTl2W,104.333
8706,Cd4SF6,95.333
8707,CaBiF6,21.9
8708,ZrCoSb,103.73299999999999
8709,Ca(SbO2)2,116.14399999999999
8710,Li2PbO3,91.57799999999999
8711,Lu2Si2O7,159.04399999999995
8712,TiGaIr2,226.267
8713,TeAsRh,111.4
8714,Mg2SiO4,92.678
8715,BeFeHg2,71.289
8716,Li2MnSi3O8,51.167
8717,Yb4Sb2O,58.922
8718,Sr3AlO4F,98.444
8719,NbSiPt,211.111
8720,HfAlNi2,161.067
8721,Sc2BeGa,70.35600000000001
8722,LiBeW2,118.8
8723,USb,72.033
8724,LiUAsO6,56.9
8725,PbClF,27.366999999999997
8726,YPPt,136.1
8727,RhBr3,27.211
8728,HoIn,61.8
8729,TlSbS2,24.4
8730,BaMo2Br,34.766999999999996
8731,K3NaP2(O3F)2,38.510999999999996
8732,BeS,95.56700000000001
8733,AsS2NF6,20.477999999999998
8734,Tb(FeGe)2,129.311
8735,LiBi(PdO2)2,90.23299999999999
8736,Th2HN3,140.02200000000002
8737,Dy(SiNi)2,137.86700000000002
8738,Cd2SiO4,163.067
8739,Be2CoSi,158.856
8740,ZnBi2O5,56.411
8741,LiZrSe2,56.111000000000004
8742,Na2BH4ClO4,37.9
8743,LuSbPt,107.53299999999999
8744,YHSe,86.01100000000002
8745,BeC2,124.14399999999999
8746,LuGeAu,99.889
8747,Ti2MnAl,144.033
8748,MnInCu2,105.26700000000001
8749,PuC,131.433
8750,HoPd3,138.233
8751,Mg3Nb,60.722
8752,K2Ge2Pb2O7,45.31100000000001
8753,K3Zn2F7,60.843999999999994
8754,CaSi2,53.433
8755,Ca(CoGe)2,97.744
8756,CuBiO2,76.7
8757,ZrGa3,97.367
8758,Al2CoIr,202.4
8759,Na2BeIn,30.267
8760,USb2,76.467
8761,Er(CuSi)2,116.96700000000001
8762,Tl2Te3,24.489
8763,Li2AgAs,42.788999999999994
8764,Nb3Pt,210.5
8765,Tm(NiGe)2,123.46700000000001
8766,KYbS2,36.844
8767,NaN3,34.256
8768,Ni2Mo,233.544
8769,BeV2Tc,198.91099999999997
8770,Na2LiBe2F7,41.411
8771,CrHgAs,71.4
8772,HoCoC,153.63299999999995
8773,YBe2Co,94.756
8774,AgRhO2,156.9
8775,AlCrNi2,169.36700000000005
8776,Pr3Ag,42.578
8777,W3O,245.3
8778,NbBi3O7,119.9
8779,NdMnGe,80.98899999999998
8780,LiFeRh2,154.1
8781,Li3YBi2,40.411
8782,NbInSe2,46.978
8783,Be2RuPb,135.089
8784,BiI3,12.232999999999999
8785,ZrBeZn,101.189
8786,LaPO4,129.278
8787,TiInFe2,170.63299999999995
8788,PaTe2Au,84.56700000000002
8789,Li2BeNb,62.144
8790,Ca(MnP)2,98.98899999999999
8791,BaNa2P,21.7
8792,ICl3,13.232999999999999
8793,BaTbO3,96.444
8794,Th(SiPt)2,161.52200000000005
8795,TiAlAu,135.589
8796,Pr2Tl,48.133
8797,CrH,242.167
8798,Be2NiMo,186.13299999999998
8799,BaAlSi,51.033
8800,Na2TlBi,24.7
8801,KCrP2S7,25.978
8802,AgCl,50.0
8803,LiTiBe2,91.0
8804,SmB6,177.167
8805,Mn3InC,32.6
8806,MnBe2Nb,149.844
8807,HfZrZn2,114.3
8808,CaBeCd2,50.133
8809,CoAs,159.511
8810,BaSiN2,105.98899999999999
8811,Ba4YTi,14.5
8812,DySb,67.1
8813,Li2AlNiO4,97.85600000000001
8814,RbNdSe2,37.278
8815,AlBr3,9.311
8816,KBe2BO3F2,79.222
8817,CaPb,38.489000000000004
8818,ErSbPd,94.76700000000001
8819,MnSnRh2,169.6
8820,Mn2ZnN2,133.111
8821,ZrMoP,195.47799999999998
8822,SmNiAs,110.9
8823,K2CoS2,31.656
8824,Ce(CoP)2,133.667
8825,PrCd,51.433
8826,TiNiSn,126.6
8827,Lu2SO2,137.589
8828,MnNi3O4,173.356
8829,CrCdO4,61.367
8830,BeCd2Fe,91.7
8831,LiNd2HO3,142.333
8832,AsI3,13.933
8833,Li8NO3,77.7
8834,NbCl4,21.421999999999997
8835,SmH3,93.3
8836,NaMnBi,25.4
8837,Sc2SO2,145.944
8838,CdBiSe2I,34.3
8839,HgC2(SeN)2,16.878
8840,LaUO4,187.989
8841,KErO3,74.4
8842,Ag2HgS2,62.544
8843,CaAl4O7,119.744
8844,P2Pt,172.433
8845,SrAlSiH,57.544
8846,Ba(CoAs)2,74.711
8847,LiTiPt2,157.36700000000005
8848,HgSe,22.044
8849,HgCS(OF)3,17.322
8850,Ho2CdS4,71.211
8851,Tm2CuOs,114.6
8852,SiNi3,207.13299999999998
8853,SrCuSF,72.689
8854,SmCuO2,119.089
8855,TePb2O5,81.878
8856,AlI3,9.1
8857,BaGaBr,17.833
8858,TiAsPd2,149.033
8859,Ba4ScCd,11.867
8860,CsK2Sb,15.267000000000001
8861,HgI,23.63300000000001
8862,ZrTiBe2,102.27799999999999
8863,BeCdFe2,145.567
8864,AgAuF4,51.744
8865,ZrBRh3,220.9
8866,InAgTe2,39.678000000000004
8867,KMn2Be,53.511
8868,HfBeFe4,177.333
8869,BeF2,54.678000000000004
8870,BeGa2Fe,119.256
8871,Li2Te,27.066999999999997
8872,Mg(VN)2,133.644
8873,SmAs,76.8
8874,K3Nb3(BO)2,146.067
8875,Sm(CuSi)2,112.289
8876,LiAuF6,30.156
8877,CoBiO3,143.122
8878,UNiSn,76.133
8879,SbCl4F,11.544
8880,Mn2GeO4,133.333
8881,Sc2BeV,77.533
8882,FeSi2,175.144
8883,TcNiW,200.2
8884,Ti4ZnO9,13.822000000000001
8885,BaFePd2,67.656
8886,TeRhCl,42.443999999999996
8887,KZnF3,78.367
8888,TiSnPt,139.233
8889,CdO,136.667
8890,Mn2BeOs,215.122
8891,NdCd,53.067
8892,ScRu3,208.8
8893,K2BeCo,19.656
8894,BeMoP2,69.333
8895,CeAl3Ni2,112.57799999999999
8896,InSb2S4Cl,36.789
8897,Na4BePd,20.1
8898,Li(CN)2,44.578
8899,PH4I,17.044
8900,NbSb2,96.5
8901,CaBO3,206.4
8902,CrCuO2,199.767
8903,TiSe2,41.4
8904,KInP2S7,24.378
8905,DyGa,71.033
8906,K4CO4,37.711
8907,TmBPd3,152.6
8908,Nd5AgS8,76.878
8909,NaV(OF)2,51.3
8910,Ca4BeP,16.7
8911,BaC,32.533
8912,CuSe,36.1
8913,K2LiAlP2,32.578
8914,CaB2,124.956
8915,Dy2ZnOs,103.867
8916,SmNbO4,142.378
8917,BaNaBO3,73.656
8918,AlCo3C,232.233
8919,PaBr4,36.5
8920,HfCo2Sn,166.13299999999995
8921,Lu2RuAu,120.96700000000001
8922,BaTa2Be,76.122
8923,Li4Co(OF)2,62.467
8924,NdAgSn,72.3
8925,SnP,70.6
8926,H4NF,30.433000000000003
8927,Ga2S3,39.567
8928,Sr(CoP)2,90.344
8929,Cd2B2O5,112.367
8930,CuBi(PSe3)2,32.356
8931,Mg2H6Os,80.7
8932,NaTmS2,53.011
8933,PrIn3,53.133
8934,Sc2Co,89.389
8935,VPt3,244.667
8936,ErSbPt,104.833
8937,Li2Se,35.333
8938,Ta4O,223.78900000000002
8939,KAg2AsO4,66.567
8940,K3N,4.311
8941,Rb2Yb2O5,43.978
8942,CrAsRh,151.8
8943,Na2ThF6,58.078
8944,SrSiO3,213.63299999999998
8945,PbO,30.355999999999998
8946,Pm2MgAl,49.633
8947,Be2InSb,58.556000000000004
8948,NdN,144.467
8949,Ti3Hg,124.23299999999999
8950,Sr4RhO6,104.4
8951,InP,71.433
8952,Sr3UO6,100.53299999999999
8953,ScMnRh2,154.4
8954,Mg4Ta2O9,156.067
8955,BaSO2,56.544
8956,Ti2BeCo,144.9
8957,AgBiO2,99.42200000000001
8958,NaNdTiO4,121.26700000000001
8959,YbBiPt,73.167
8960,DyAl3,74.633
8961,GaNi,150.333
8962,Rb2NaErF6,40.766999999999996
8963,La(HO)3,65.344
8964,FeSe2,118.73299999999999
8965,MgMnF4,77.622
8966,RbNaO3,30.3
8967,Ge2N2O,76.678
8968,ZnFePb,50.266999999999996
8969,Mg2C3,94.867
8970,KHoS2,49.256
8971,ZrBiRh,93.4
8972,Ba4MgTe,12.667
8973,CdPS3,34.411
8974,Li4MoO5,80.3
8975,Ca(CoO2)4,195.644
8976,UN,233.433
8977,Ti2ZnO5,93.344
8978,Al(FeB)2,208.3
8979,Na2UO4,82.12200000000001
8980,BeNbNi,173.8
8981,NpP,91.3
8982,BeInHg,33.056
8983,TbInCo2,97.111
8984,CrF2,95.96700000000001
8985,DyBr3,15.210999999999999
8986,U2Co2Sn,149.95600000000005
8987,Sr2BeGa,27.678
8988,BeCu2Tc,174.333
8989,TlPF6,21.033
8990,Sm(MnSi)2,128.067
8991,Be2CdFe,111.42200000000001
8992,RbTe,6.5
8993,ScH2,96.73299999999999
8994,Ba2MgSn,24.6
8995,BaMgO2,84.344
8996,BaGaBO3F2,81.978
8997,GaPO4,28.033
8998,MnSbRh,107.4
8999,NpO2,185.233
9000,KCl,24.267
9001,K3ZnPCO7,59.256
9002,KBeCd,24.07800000000001
9003,KRbO,24.522
9004,TiAlRu2,211.467
9005,BeZnCo,129.822
9006,Na2Cd3(PO)4,77.556
9007,RbYbS2,35.889
9008,NaBe2Pd,82.6
9009,Er(NiP)2,149.0
9010,Tl2CdTe4,24.6
9011,U(FeSi)2,185.18900000000002
9012,RbO2,30.44400000000001
9013,Sm3Ir,58.778
9014,BaInBr,14.867
9015,Sc2CoOs,147.13299999999995
9016,Li2FeF6,67.122
9017,BeNb2P,169.333
9018,NaBiSe2,43.967
9019,AlAgSe2,57.133
9020,KMgH3,37.9
9021,ScBeCo2,137.678
9022,Ca(NdTe2)2,49.044
9023,SiCN,205.033
9024,FePS3,39.878
9025,Lu2CuOs,119.5
9026,BaMgV4O8,115.87799999999999
9027,LiHoS2,54.578
9028,Sr4CaMn2(SO3)2,81.6
9029,RbNO3,19.933
9030,MgBe2Co,109.2
9031,NpTe,60.133
9032,TaAsRh2,200.5
9033,LaF3,136.6
9034,TiAsP2,96.93299999999999
9035,Ca2As,42.644
9036,NiSnF6,38.955999999999996
9037,ZrGeTe,68.4
9038,Rb2MnCl6,19.033
9039,FeNi,188.578
9040,Sc2AgIr,127.5
9041,PrVO4,123.089
9042,K3Ag3As2,27.233
9043,NaLi2Pb,23.533
9044,U2TeN2,88.089
9045,Ce(SiIr)2,172.25599999999997
9046,HfFe2,184.667
9047,LiMn2F6,54.18899999999999
9048,BeCrSn2,51.611000000000004
9049,HfH3,144.967
9050,KBaTl,10.7
9051,BeGaRu2,203.05599999999998
9052,Hf2S,136.6
9053,ZrBeCr,131.144
9054,BeOsBr2,86.96700000000001
9055,Li2AlRh,82.53299999999999
9056,NaBeBr,23.410999999999998
9057,NbTe2,39.089
9058,BaRh2Br,56.68899999999999
9059,ThAl,73.211
9060,Eu3As4,67.811
9061,Sc2GaCu,88.03299999999999
9062,Al2SiO5,153.389
9063,Dy(CuO2)2,169.767
9064,NaBe2Cr,68.833
9065,Be2MoCl,55.244
9066,CaCd,35.2
9067,MgGeN2,150.678
9068,Mg2Sn3O8,122.978
9069,KAlH4,16.433
9070,Ca2Ge,37.2
9071,CeGa2,76.167
9072,LiZnAs,54.5
9073,Mn(AlTe2)2,28.511
9074,AgAsSe2,68.767
9075,HfNiPb,94.8
9076,Na7NbO6,69.411
9077,CuBr,57.233000000000004
9078,HoPO4,158.567
9079,Li2MgBr4,24.63300000000001
9080,HfBeRu,170.7
9081,DySi2,84.444
9082,KZnP,42.644
9083,Sm2CdS4,57.367
9084,KTeAu,37.667
9085,MgBi2O5,83.456
9086,Dy(FeSi)2,144.567
9087,BeTc2Pd,231.422
9088,BaRhF6,59.233000000000004
9089,NpC,160.36700000000005
9090,Ba2HfO4,118.744
9091,IrF3,72.789
9092,IrI3,25.07800000000001
9093,Hf3Te2,60.21100000000001
9094,Sr(FeP)2,101.956
9095,Nb2Bi2PbO9,138.322
9096,BaCr2Cd,23.111
9097,TbRh3C,204.3
9098,SrHClO,40.589
9099,Mn2BePt,223.667
9100,Cd(GaTe2)2,29.844
9101,BaLiCl,13.2
9102,BaClF,48.044
9103,NaBeTc2,85.311
9104,TlAsF6,22.678
9105,Rb2NbF6,31.211
9106,Ca(PPd)2,113.57799999999999
9107,Ba4NaCuC2,75.322
9108,BaTlIn,20.033
9109,Zn3CdS4,67.9
9110,ErPb3,53.1
9111,DyI3,12.3
9112,Ba2MgTe,22.0
9113,AuClO2,20.666999999999998
9114,RbCaBr3,23.5
9115,Li2RhF6,55.8
9116,Ba4MgBe,10.7
9117,V3Sb,172.267
9118,LiMn2(BO3)2,70.056
9119,DySi2,86.6
9120,Mn2BeGa,131.933
9121,GeAs,63.7
9122,ScCd,71.567
9123,MgPd,98.6
9124,TiPd3,184.333
9125,KO3,23.44400000000001
9126,KI,16.267
9127,KSn2Br5,17.889
9128,ErFe4B,166.422
9129,ScRu,148.6
9130,BaCaTl,14.267000000000001
9131,ScIO,43.256
9132,Li3(CuO2)2,85.633
9133,AlSb,45.533
9134,BeV2Cu,155.567
9135,PuCoC2,169.567
9136,MnV,244.4
9137,Sr3GaO4F,94.12200000000001
9138,Yb(SiAg)2,83.522
9139,Mg2Cr3O8,139.689
9140,La2CuO4,154.04399999999995
9141,TbTe,66.633
9142,PrSi,76.9
9143,Zr2SbP,114.867
9144,NiAsS,109.133
9145,BaN6,40.611
9146,Mg2CuN2,106.367
9147,Tm(FeB)2,120.844
9148,NdAl2,72.233
9149,As4S5,15.2
9150,YBe2Mo,108.76700000000001
9151,Ba4RhPb,21.2
9152,Sr2ZrO4,125.1
9153,YP,89.367
9154,SmSiAg,87.2
9155,ZnO,168.067
9156,ScBe2Te,76.47800000000002
9157,P2Pd3S8,17.8
9158,ScGa2Ni,110.6
9159,KAuBr4,15.644
9160,UAl3,89.46700000000001
9161,Ti2Cu,126.089
9162,Na2BePt,62.511
9163,HoErZn2,65.9
9164,Hf2Ag3F4,67.389
9165,FeCu2SnSe4,56.144
9166,Hf6NiSb2,127.711
9167,RbCuCl3,23.63300000000001
9168,TmB2,177.922
9169,NaSmO2,86.9
9170,VSb2,97.92200000000001
9171,RbCaCl3,28.366999999999997
9172,MgNbAs,60.367
9173,BaNaLi,6.132999999999999
9174,Sc2Be2Pd,80.722
9175,ZrH3,129.6
9176,BaAg,26.378
9177,Mg(SbO3)2,132.233
9178,NaBe2Pd,56.956
9179,ErTaO4,161.54399999999995
9180,K2BeTe,16.344
9181,LiBePb2,41.788999999999994
9182,UBrO2,70.178
9183,MnAs,106.333
9184,NaBe2Fe,63.766999999999996
9185,BaWCl,20.233
9186,BaSrPb2,20.767
9187,Sc2PdRu,136.36700000000002
9188,BeZn2W,147.8
9189,TbFeC2,182.378
9190,KBe2Br,16.7
9191,SrDy3,32.844
9192,TbAs,80.467
9193,ZnF2,101.344
9194,MgCoF5,91.5
9195,UZnNi4,172.8
9196,Tb6FeSb2,63.067
9197,Cr(FeSe2)2,102.111
9198,RbAu,16.967
9199,PuZn2,59.6
9200,Lu(FeO2)2,136.989
9201,PdAu3,153.733
9202,UPt3,205.889
9203,ZrBe2Ga,102.189
9204,ZrCoP,193.0
9205,Zn(CoS2)2,110.26700000000001
9206,ZrBe2Cr,97.85600000000001
9207,CaBeSe2,52.378
9208,LiGaSe2,37.922
9209,SmTiGe,82.056
9210,VH6(OF)3,7.4
9211,Li3VS4,13.567
9212,NaNb(CuS2)2,17.067
9213,VPt,244.75599999999997
9214,USb2Ru,101.53299999999999
9215,BeGa4W,117.133
9216,Ba2H6Ru,45.2
9217,PdO,183.389
9218,IOF3,17.822
9219,InSn2Br5,19.289
9220,MgBe2Ru,113.911
9221,AsCl3O,12.4
9222,YTlCd,41.067
9223,Yb2C(NO)2,73.0
9224,HfC,210.356
9225,RbNaH2,16.078
9226,RbFeO2,65.4
9227,Ba2AlCr3O7,142.178
9228,Nd2O3,118.73299999999999
9229,Pr(CdP)3,63.989
9230,HgPd2Au,138.86700000000002
9231,MgPd2,121.64399999999999
9232,Rb2CrF6,22.467
9233,BaYSb2,46.333
9234,RbNa2NiO2,43.111000000000004
