,pretty_comp,formation_energy_peratom
21305,YMgRh2,-0.74544
21306,NiHg,0.35152
21307,SiBi2O5,-1.99528
21308,InBr,-0.75547
21309,Be2InMo,0.31015
21310,CuHgSBr,-0.22807
21311,Ca4ThF2,-4.13848
21312,ScBiPd2,-0.67182
21313,CaMn2Be,0.64083
21314,BeFeW,0.1356
21315,K2Os(Cl2O)2,-1.37815
21316,LiLuO2,-3.2065900000000003
21317,Ti2TcNi,-0.494
21318,TaBe2P,-0.25026
21319,Ba4YGa,0.48661000000000004
21320,DyP,-1.1527
21321,Nd2MgIn,-0.33594
21322,HgBiPb2,0.10505999999999999
21323,TmBPd3,-0.6294
21324,Sr4Fe4O,-2.25022
21325,Ba4TaGa,1.03063
21326,Er(SiAu)2,-0.4691
21327,MoWS4,-0.90884
21328,MgRhO3,-1.03765
21329,Fe3PdN,-0.15800999999999998
21330,TiSi2,-0.2595
21331,Be2SiP,0.49753
21332,Zn3As2,0.02434
21333,CdIrRu,0.61117
21334,NbAsAu,0.54652
21335,MgRuO3,-1.26985
21336,PmBiPd2,-0.7316600000000001
21337,BaAlFeCuO5,-1.8223599999999998
21338,ZnCl2,-1.16173
21339,Cd4SF6,-1.9938
21340,Ta2MnAs,0.29527
21341,HfB6,0.09552
21342,MgVO3,-2.36417
21343,LiFeSiO4,-2.16589
21344,PrSiO4,-2.91065
21345,RbBe2F5,-3.37905
21346,HfBe2In,0.06557
21347,YInRh,-0.7865800000000001
21348,Li2Co3SbO8,-1.57248
21349,LuP,-1.68533
21350,Co5NiO2,-0.95819
21351,Ge3As4,0.00991
21352,Rb3YF6,-3.3928800000000003
21353,Ba2SrTc,0.75665
21354,TmIn3,-0.36164
21355,TmTiGe,-0.70534
21356,RbBa4Sb3O,-1.4219700000000002
21357,Li3BN2,-1.00486
21358,NaPb3,-0.13227
21359,PrCuSO,-2.10585
21360,Li2Ti2CoO6,-2.48443
21361,ScIr3,-0.68033
21362,Mg4BeV,0.8053100000000001
21363,Be2MoP,-0.02889
21364,Ba4HgPb,0.18269000000000002
21365,NaTl2RhF6,-2.09745
21366,K(BH)6,-0.37573
21367,NaO3,-0.6712899999999999
21368,SmGe2,-0.58712
21369,AlInB,0.98841
21370,Ho2CdSe4,-1.5490899999999999
21371,BeCrCd2,0.58353
21372,GaAgS2,-0.54986
21373,NdPb4F,-2.92918
21374,YB4Rh,-0.63059
21375,Dy2Sn2O7,-2.78894
21376,Rb2PbO3,-1.38344
21377,Co2RhS4,-0.5132899999999999
21378,Mn3F8,-2.38303
21379,LuMgHg2,-0.32
21380,BaTlCl,-0.7588699999999999
21381,Y(FeO2)2,-2.0186599999999997
21382,K2P3,-0.52371
21383,Sn5(BRh3)2,-0.40966
21384,YSi2,-0.50985
21385,GeF4,-2.3545700000000003
21386,NaCd2Ag,-0.06136000000000001
21387,Sm2ReC2,-0.41779
21388,Ba4YP,0.51564
21389,ZnGe3,0.30593000000000004
21390,Zn2Cr3O8,-1.87985
21391,InPPd5,-0.51374
21392,BaTiF6,-3.82715
21393,Tl3Pb,0.01263
21394,HoAg,-0.37346
21395,Ba4MgTe,0.03707
21396,KZnAs,-0.53433
21397,CaPd3O4,-1.36795
21398,Ti2Cu,-0.1292
21399,TaBeGa2,-0.0597
21400,Rb3Pm,0.5775600000000001
21401,MnAsPd2,-0.09825
21402,HoNiBi,-0.71011
21403,LiZn(FeO2)4,-1.4419799999999998
21404,FeCo3,0.02198
21405,TmThRu2,-0.50934
21406,CaSmZn2,-0.37036
21407,Sr2BeSn,0.06871000000000001
21408,Sr4I6O,-2.0525599999999997
21409,Ti3TeO8,-2.56865
21410,YAsPt,-1.25127
21411,BeIrOs2,-0.15001
21412,TmCo2,-0.30321
21413,CdIn2O4,-1.51319
21414,BaN6,-0.2364300000000001
21415,K4TaBe,1.47263
21416,Cr3S4,-0.72612
21417,Sc(TiGa2)2,-0.50373
21418,Al2CoIr,-0.7998
21419,NiCl,-0.00126
21420,Hg2Os2O7,-0.8474700000000001
21421,CrF3,-2.75304
21422,V6O7F5,-2.655
21423,Li5SbS4,-1.14496
21424,LiBe2Br,0.05306
21425,ScCoTe,-0.81835
21426,Cu3Ge,0.02878
21427,Rb2Hg7,-0.06521
21428,Hg3AsSe4Br,-0.12331
21429,MgBeRh,-0.46798
21430,FeTe2,-0.17447000000000001
21431,Tl2InGaF6,-2.23259
21432,Al2O3,-2.58725
21433,Th2Fe2Si2C,-0.64648
21434,RbPbCl3,-1.51001
21435,K3SrPCO7,-2.38826
21436,NdMnAsO,-1.83139
21437,K5CuAs2,-0.44448000000000004
21438,LiCd2Ag,-0.2157
21439,Rb8N3O,0.11214
21440,MgScCd2,-0.28657
21441,KIO3,-1.0556
21442,BeIn2Br,0.17654
21443,CrGeRh,0.05272
21444,LuNi4Au,-0.45882
21445,CeH3,-0.5301600000000001
21446,Tc2AsCl,0.78273
21447,LaMgCd2,-0.36646
21448,Sm3(CoGe2)2,-0.7154699999999999
21449,MgMoF5,-2.87383
21450,Ba4HgPt,0.44909
21451,Lu2Co3Si5,-0.6994100000000001
21452,SmAl4Ni,-0.5878399999999999
21453,MnF2,-1.68612
21454,ZrSe3,-1.1037
21455,Ti3NbCu3O2,-2.21545
21456,LiMnAs,-0.052279999999999986
21457,ErHg3,-0.15487
21458,Sm3CuSnS7,-1.57695
21459,Al(CuO2)2,-1.45773
21460,YbGa7Au3,-0.37127
21461,AcPbAu2,-0.6943600000000001
21462,Y2Fe2Si2C,-0.74048
21463,Mn2AlCo,-0.24024
21464,TaTl3Se4,-0.61323
21465,MnBe2Ni,-0.24677
21466,LiNd2Os,-0.15392999999999998
21467,MnSbPd,-0.01848
21468,MoRh3,-0.25836
21469,BaSr2Mg,-0.02737
21470,Ti3Ag,0.08652
21471,K2NaAlH6,-0.36064
21472,MnCu3,0.13296
21473,YbFe2,-0.03657
21474,Sb2Te2Se,-0.1974
21475,PrSiRu,-0.7145100000000001
21476,MgScAg2,-0.31616
21477,BeReBi4,1.58807
21478,Li3Fe2CoO6,-1.73416
21479,CeTl3,-0.24470999999999998
21480,Mg3BH2O5F,-2.57646
21481,Zr2CoSi2,-0.84615
21482,Li2Fe2(CO3)3,-1.42577
21483,BaInPb2,-0.29306
21484,K3CaP2HO8,-2.50095
21485,ZrBe2Pb,0.28788
21486,TaBeCl2,0.61912
21487,MgBeIr,-0.07852999999999999
21488,Si3Ru2,-0.48938000000000004
21489,Li4MnV3O8,-2.30648
21490,ZrTlCuS3,-1.10655
21491,RbTiS2,-1.46001
21492,Sr2Mn3(SbO)2,-1.19265
21493,BeZnPt4,0.22593000000000002
21494,CsNiF3,-2.10322
21495,PrTiGe,-0.61984
21496,NaNdTl2,-0.30292
21497,Ge3N2,0.1461
21498,Pm2ZnSi,-0.46994
21499,Ba4PdW,1.21483
21500,Na3CoSiCO7,-1.93359
21501,Mn2PtRh,-0.18163
21502,Ac3In,-0.19144
21503,Li4Cr3NiO8,-2.06106
21504,LiH3(SeO3)2,-1.09827
21505,YBe2Tl,0.2511
21506,V3Co,-0.20467
21507,Ca2Sn2O5,-2.2720599999999997
21508,RbCeTe2,-1.4085
21509,ZnCo2Ge,-0.11102000000000001
21510,Ba4NaW,1.22182
21511,NaAl(MoO4)2,-2.42195
21512,SbS2NCl6,-0.3679
21513,Ho3(AlNi3)2,-0.61603
21514,Re3W,-0.01116
21515,ZrIr2,-0.70676
21516,Ti3PO2,-1.96386
21517,TiBeRh2,-0.79337
21518,V2ReOs,-0.32349
21519,SbO2F,-1.60625
21520,NaBe2Co,0.4947
21521,TmGa3Ru,-0.5492100000000001
21522,BaEr2F8,-4.32634
21523,RbUN3O,-1.25893
21524,ZnB3Ir4,-0.22904
21525,Rb2WCl6,-1.47343
21526,Sc5Cu5O3,-2.34196
21527,LiVP2HO8,-2.21093
21528,HfIr,-0.94393
21529,Sn(PS3)2,-0.3102
21530,PrMg2Ag,-0.12517999999999999
21531,BaHf4Be,0.8770899999999999
21532,MnZnF4,-2.38167
21533,YBr3,-1.86509
21534,Li4CoO3F,-1.97682
21535,YBe2Rh,-0.02362
21536,Zn3Hg,0.16203
21537,Al(MoS2)4,-0.96649
21538,LiBePb,0.2407
21539,Tl2Sn(AsS3)2,-0.36405
21540,TmLuCo2,-0.31773
21541,NaSnPd2,-0.41705
21542,PaO,-2.63767
21543,Sr2Li2Nb4O3,-2.87486
21544,Be2TePt,0.01424
21545,Cd(AuF4)2,-1.44137
21546,Ba6HfO8,-2.96488
21547,KFeS2,-0.87674
21548,Ti3InC,-0.5675600000000001
21549,Pr(AsPd)2,-0.8221799999999999
21550,Y2SiCO7,-3.06124
21551,K2CuAs,-0.44436000000000003
21552,Ba2UCo,1.23404
21553,Pr(GeRh)2,-0.8650700000000001
21554,LiVF4,-2.95515
21555,RbYbO2,-2.19313
21556,Ga2PbO4,-1.7806099999999998
21557,Ba4LiP,0.41031999999999996
21558,Ca2MgAl,0.04675
21559,LiMn5(CuO)2,-1.51606
21560,WOF4,-2.74866
21561,Li4Mn3,-2.67993
21562,LiBeNi,-0.00964
21563,ReSn3,0.7660399999999999
21564,HfZrHg2,0.10799
21565,BeV2Tc,-0.03822
21566,Tl2GeS3,-0.46615
21567,AlCu3,-0.15832000000000002
21568,NaH6CN2ClO2,-0.83588
21569,BaScGe2,-0.21961999999999998
21570,NbNi3,-0.14117000000000002
21571,OsSe2,-0.19496
21572,YbSmPt2,-1.26019
21573,LaHg2,-0.34656
21574,BeZnGe4,0.6915399999999999
21575,KNdTe4,-1.00156
21576,Be2NiW,-0.03429
21577,Ba4CoRe,1.70154
21578,KAu(I2O)2,-0.53042
21579,Sm2Hf2O7,-3.80734
21580,Ta2BeGe,0.14965
21581,Hf2Ge,-0.62755
21582,BaP2(HO)4,-1.56302
21583,MnBeIr2,0.54338
21584,ZnAu,-0.20051
21585,Re2GeAs,0.6814600000000001
21586,Rb3CO3F,-2.1221200000000002
21587,Mg2C3,0.0351
21588,K2OsBr6,-0.94784
21589,Ti3In,-0.01939
21590,YbYRh2,-0.86692
21591,NaGa,-0.05877
21592,Tm2TiO5,-3.6374800000000014
21593,FeTeO3F,-1.4648
21594,HoFe2,-0.15722
21595,KHg2Bi,-0.03897
21596,Li3V(BO3)2,-2.45772
21597,Ca(FeS2)2,-0.74239
21598,ThAu3,-0.70017
21599,Bi3O4F,-1.49577
21600,Li2N,-0.24894000000000002
21601,Rb2PdF6,-2.26255
21602,Li4CO4,-1.7232900000000002
21603,Ca2NCl,-1.79758
21604,CuSbAs,0.17515999999999998
21605,NaP4N7,-0.51464
21606,Ag3Pt,-0.00545
21607,AcCl3,-2.6091900000000003
21608,Li3VS4,-1.19619
21609,BaTi2O5,-3.3251699999999995
21610,KY2Ti2S2O5,-2.95103
21611,USb,-0.17167000000000002
21612,BaLiP,-1.00186
21613,Tm2Ge2O7,-2.81841
21614,Hf(FeGe)6,-0.1404
21615,BaCaCr4,1.03578
21616,MgCr2O5,-2.02903
21617,RbBaTaS4,-1.63518
21618,Ba4TeIr,0.35655
21619,YInNi,-0.5605100000000001
21620,BePb2Se,0.43123
21621,Nb2CS2,-0.93895
21622,Ni(NF2)2,-0.68821
21623,Na4Mo(NO)2,-1.27461
21624,Cu3(Ni2O)2,-0.65909
21625,K2Zn(SiO3)2,-2.51561
21626,Ba4SiTe,0.09986
21627,Sr3TbRhO6,-2.81395
21628,Na2Ni5,-1.12061
21629,Ba2YbNbO6,-3.0139
21630,NaErSe2,-1.78877
21631,NaBe2Pt,-0.07677
21632,BaSrI4,-1.73439
21633,LiBeO3,-1.13331
21634,Be2ZnCr,0.14656
21635,YbB2,-0.32059
21636,DyPPt,-1.3678299999999999
21637,Ba4ScTa,1.16999
21638,Ba4SrMn,1.0246
21639,Ho(SiPt)2,-1.01681
21640,Be2VIn,0.20286
21641,YbOF,-3.42066
21642,LiHfAs,-0.0021
21643,NaPdO3,-0.49286
21644,RbSnF3,-2.6224
21645,Ce(CuSi)2,-0.52693
21646,Li2Ti3VO8,-2.84839
21647,HfMnO3,-2.78851
21648,HfGeB2,1.26806
21649,CoAgO2,-0.92063
21650,BeFe2Ni,-0.0734
21651,SnClF,-1.76157
21652,HoCoC2,-0.44182
21653,Ho3Lu,0.00488
21654,PrDyMg2,-0.08836000000000001
21655,Ba4PbCl,-0.14954
21656,Na4S2O5,-1.62239
21657,MgMnF5,-2.99798
21658,SmSiRu,-0.74357
21659,GeAsRu2,0.41848
21660,BeTl2In,0.35715
21661,Sm2CdIr,-0.5473600000000001
21662,H2C5N2O,-0.18851
21663,K2O2,-1.2611
21664,BeCrSi2,0.3426
21665,ZrSiPd,-0.74746
21666,TiFe2Sn,-0.28657
21667,MgNbAs,0.71722
21668,Li2Fe3CuO8,-1.51339
21669,BH8CN,-0.20706
21670,InP2Pb,0.5169699999999999
21671,LiHfAu2,-0.41553
21672,TaTiAl,0.74861
21673,Li2BeGa,0.00402
21674,Mn3PdN,-0.13634000000000002
21675,SnTe3,0.15129
21676,Ba4RhPb,0.5223
21677,RbGaH2,-0.28247
21678,LiAl(SiO3)2,-2.97302
21679,NdO2,-3.07087
21680,BeGa4Tc,0.4546
21681,Li5Ti2V3,-2.62564
21682,Na3AlSe3,-1.1673799999999999
21683,Li3SiNiO5,-2.12777
21684,Al3Cu2,-0.17833
21685,Li2CrCl4,-1.51651
21686,AgAsO3,-0.8672200000000001
21687,V4GeS8,-0.94606
21688,LuSiAu,-0.76742
21689,Ta2CrO6,-2.7408
21690,Tl2SnCl6,-1.0657299999999998
21691,HfCu3,-0.10255999999999996
21692,Sm3Tm,0.01062
21693,BaSrMg,0.42913
21694,Tl3Ga9S3O2,-0.88387
21695,AsRh,-0.42122
21696,MnTeMoO6,-1.6871
21697,PmAu3,-0.72438
21698,Ba4GaPb,0.24011999999999997
21699,NaCuSe,-0.64082
21700,MnSbSe2Br,-0.44375
21701,CdS,-0.35854
21702,ScP,-1.60251
21703,NaPaO3,-3.21624
21704,Ba2MgCd,0.01261
21705,AgPXe2,-1.55713
21706,Rb4CdBr6,-1.6230799999999999
21707,LuGeRu,-0.72396
21708,Ti2AlFe,-0.24724
21709,Sc2BeIn,0.00824
21710,Zn(GaO2)2,-1.93996
21711,Sr3SmRhO6,-2.77135
21712,BeWCl2,0.89771
21713,TmAlO3,-3.66099
21714,Pd3S,-0.21233
21715,ZnRh3,-0.16959000000000002
21716,HoCl2,-1.94832
21717,KBe2P,0.30646
21718,GeRh,-0.43796
21719,SrSc2O4,-3.56468
21720,Pd2Cl2O,-0.4851
21721,K2MnF6,-2.64679
21722,La(FeP)2,-1.0241
21723,MoN,-0.17973
21724,Ce2Fe2Si2C,-0.61021
21725,Y2Fe2O7,-2.5545299999999997
21726,ErInNi,-0.5456
21727,B2(CN2)3,-0.01071
21728,ErTe,-1.24327
21729,ZrBeRh,-0.52933
21730,Nb5Ge3,-0.43997
21731,Al2Au,-0.48294
21732,HfAlNi2,-0.65658
21733,DyInPt,-1.03173
21734,K7Nb(SO4)6,-1.8956
21735,UBi2,0.01021
21736,PrMg2,-0.10446
21737,NiSnH2(OF)6,-1.41201
21738,LiV2O4,-2.51423
21739,LiVBO4,-2.44515
21740,BaNa2Os,0.98422
21741,Ba4CaNb,0.8429399999999999
21742,RbAuCl4,-0.97233
21743,Bi2O5,-0.67495
21744,Ce(SiPt)2,-1.03251
21745,Mg3Fe3O8,-2.08476
21746,LiGa(MoO4)2,-2.15929
21747,NaCrS2,-1.0515
21748,YbPO4,-2.68163
21749,SmFePO,-2.06951
21750,CeU5O2,-3.60684
21751,LuPaTc2,-0.28948
21752,TiH2C2(NF)6,-1.13746
21753,Li2Ni(P2O)2,-2.13168
21754,Al3CrO6,-2.99491
21755,Tl(CuSe)2,-0.25468
21756,NdSb,-1.2322600000000001
21757,Be2HgCl,0.10212
21758,SrBr2,-2.24442
21759,Li2MoF6,-2.84654
21760,KNO3,-1.0562
21761,MgBeCu4,0.09464
21762,OsBr4,-0.11761
21763,LiCoO2,-1.6742400000000002
21764,TbLuHg2,-0.37761
21765,Cr3B4,-0.42423
21766,Na3MoNO3,-1.7431299999999998
21767,KBiO2,-1.54377
21768,Ti3NiS6,-1.32641
21769,ZrBe2,-0.17078
21770,Zn3N,0.6867300000000001
21771,Zn2PdPt,-0.54177
21772,Ba4PbW,0.96414
21773,TmGa2Pd,-0.77873
21774,K4CdCl6,-1.84274
21775,Li2MnBAsO7,-1.91109
21776,KRb2ScF6,-3.49336
21777,TbBPd3,-0.6128399999999999
21778,LiIn,-0.28003
21779,Ba2HfBi,0.1949
21780,Rb3Ag,0.060279999999999986
21781,NbSbRu,-0.36973
21782,TbAl,-0.4232
21783,Ca2HgPb,-0.62034
21784,SbAsO4,-1.3292899999999999
21785,MnSnO3,-1.61202
21786,CdPd(CN)6,0.48883999999999994
21787,Cd(AsO3)2,-1.32124
21788,Bi4O3F7,-2.10021
21789,Zn2AsIr,0.14754
21790,K3NaFeCl6,-1.63169
21791,Na2Si2S5,-0.98766
21792,Ca(CrS2)4,-0.90091
21793,Nd2GeO5,-2.61472
21794,BeCu4Tc,0.41023
21795,Li2Co2OF6,-2.11091
21796,Cu2PdAu,-0.11737
21797,BeNiSb,0.12384
21798,BeFe2Re,0.03165
21799,WN,-0.09324
21800,Sb2TeSe2,-0.23646999999999999
21801,Mn2CoO6,-1.31004
21802,Sr2YTlFe2O7,-2.26329
21803,BaTb2Mn2O7,-2.88256
21804,Ba2CaIrO6,-2.35399
21805,LiGaIr2,0.29443
21806,KCoAu3(CN)6,0.18173
21807,SmC6,-0.05573
21808,Ni5(P2O3)2,-1.5744799999999999
21809,ThIr5,-0.46068000000000003
21810,Ba2Ti3O8,-3.12978
21811,TiSiPd,-0.61836
21812,BeNiPt,-0.26341
21813,MgBe2Tc,0.04834
21814,Ca5Zn3,-0.2639
21815,PAuClF3,-1.7146
21816,Sb2Pb2O7,-1.06839
21817,Ba4CrNi,1.08741
21818,MgBeFe2,0.17319
21819,BaAsPd,-0.9767399999999999
21820,Al2CoRu,-0.64713
21821,BeMo4W,0.38503
21822,BeCu2Re,0.33347
21823,ZrBeMo,0.14129
21824,SbBr3,-0.59738
21825,NaV(SO4)2,-1.74606
21826,U3TiGe5,-0.41183
21827,BeVRh,-0.09209
21828,AlTeO4,-1.93758
21829,KNb4O5F,-2.44846
21830,TmZr,0.05983
21831,CuCClO,-0.59895
21832,Mg(CuO2)2,-1.18406
21833,Ba2ZnAg2(SeO)2,-1.52618
21834,Ba4CdCo,0.8659399999999999
21835,LiY2Os,-0.31176
21836,MnH2SO5,-1.3343
21837,ZnRhF6,-1.91018
21838,NdP,-1.63493
21839,P2Se5,0.0111
21840,K3Ge4Au,-0.3207
21841,MoBr2,-0.67672
21842,CdCuSb,0.19388
21843,CeOF,-3.8577800000000004
21844,CsCu3O2,-0.8534299999999999
21845,Ni3Te,0.08325
21846,Na2BH4ClO4,-1.6470599999999995
21847,MgBe2Nb,0.13602
21848,Y2GaAu,-0.7746
21849,Mg2As,-0.42369
21850,LiMo2AsO9,-1.90163
21851,TmNi2Sn,-0.53077
21852,ErAlAg2,-0.35941
21853,Co2P2O7,-1.7208599999999998
21854,YAu,-0.94794
21855,Ba2GaGeN,-0.70636
21856,ThTi2O6,-3.55196
21857,HfMnRh2,-0.6110300000000001
21858,BaNiCl2,-0.9796299999999999
21859,PbSe,-0.5002800000000001
21860,TiAl,-0.4094
21861,CrSi2,-0.19587000000000002
21862,Tb(NiP)2,-1.00832
21863,SrBiAu,-0.41181
21864,Be2InW,0.24668
21865,NaTbS2,-2.00512
21866,Fe3Ge,-0.05616
21867,TiBe2Os,-0.12240999999999999
21868,Ga(MoSe2)4,-0.60111
21869,Sm2AgHg,-0.35362
21870,TbMgSn,-0.6017
21871,InTeI,-0.4031
21872,Ca(NdS2)2,-2.27848
21873,BaSn,-0.7723899999999999
21874,NdFeSi2,-0.63373
21875,TlCl2,-0.8016800000000001
21876,MgBeBi4,0.65069
21877,CaPr(FeO3)2,-2.43722
21878,K2PtBr4,-1.17414
21879,Li3NbO4,-2.57945
21880,YbCoC2,-0.31621
21881,YbErHg2,-0.49545
21882,Na2BeNb,1.03013
21883,Li2SeO4,-1.53931
21884,Tl3AgTe2,-0.25305
21885,BaLiHg2,-0.19705999999999999
21886,Tm2CoOs,-0.32256
21887,ScCd,-0.32128
21888,Y3CuSnS7,-1.57867
21889,Hg2P3Br,-0.05973
21890,Tm(CuGe)2,-0.3042
21891,Mn3AgN,-0.04365
21892,Er(SiIr)2,-1.02049
21893,Fe3Si,-0.26548
21894,K7LiSi8,-0.16041
21895,AgHO2,-0.40041
21896,USb2,-0.27131
21897,RbNdTe4,-1.00683
21898,Be2Cr,-0.04917
21899,Ge2N2O,-0.5713199999999999
21900,Li2FeBPO7,-2.10571
21901,BeCd2Ga,0.3871
21902,ZrBePd,-0.22441
21903,GaAgSe2,-0.4228
21904,NbV3,-2.40615
21905,Mg2In,-0.09613
21906,NaCd2Rh,-0.09959
21907,Ca3(SiIr)4,-0.87965
21908,PaInPt2,-0.82531
21909,AlBiSeCl4,-1.21162
21910,Tb(FeB)2,-0.48627
21911,Y2CuRh,-0.62868
21912,NdRh,-0.73578
21913,AgClO2,0.18243
21914,CrInCu2,0.23021999999999998
21915,BeNiGe,0.10624
21916,In2Sn2O7,-1.67075
21917,Li2Ti3O6,-2.98252
21918,ZnFePO5,-1.8236
21919,CaMgGeO4,-2.67341
21920,CdGe2O5,-1.63015
21921,Li2Ni3SnO8,-1.39829
21922,PtS2,-0.41533
21923,GaC3,3.19024
21924,BeInPb,0.47394
21925,Mn2VGa,-0.1965
21926,ZrZn3,-0.29498
21927,KSn2I5,-0.7884
21928,Rb4SnO4,-1.6601299999999999
21929,Sr3P4,-0.5240199999999999
21930,Hg2ClO,-0.31018
21931,Re3Sn,0.57776
21932,ZrBeCl,-0.32558000000000004
21933,ScCdAu2,-0.63767
21934,BeI2,-0.58655
21935,CaNi2,-0.30091
21936,MgAg3,-0.16856
21937,Li3Zn2SbO6,-1.8616400000000002
21938,Sr2SmCu3(PbO4)2,-1.90771
21939,SnGeS3,-0.45136
21940,BaCo2Br,0.39261999999999997
21941,Rb2TlInCl6,-1.48421
21942,BaTi4Br,0.60615
21943,Dy4Sb3,-1.00693
21944,Sc3PbC,-0.75007
21945,SrGe3Pd,-0.56991
21946,LiRh2Pb,-0.22191
21947,YTlCd,0.01293
21948,Sr4CaMn2(SO3)2,-2.47831
21949,Li6CuF8,-2.7872
21950,Ba2AlTlSn2O7,-1.7528700000000002
21951,ZrNi5,-0.35433000000000003
21952,YSc4Be,0.46106
21953,ZnCN2,-0.11872
21954,LiMg2Hg,-0.21329
21955,AgPbO2,-0.7350800000000001
21956,Pr3InO,-1.48312
21957,Zr3In,-0.25224
21958,Zn2AsRh,0.01653
21959,Ca(CuO)2,-1.58231
21960,BaZnSO,-1.97062
21961,ErVB4,-0.74152
21962,Pm2ZnPb,-0.43998
21963,BaBiMo,1.24481
21964,La2GeI2,-1.3437
21965,Ti2AlZn,-0.00281
21966,Ba4Br6O,-2.37301
21967,Ba4MnGe,0.7155
21968,Ba4GaRh,0.69652
21969,SmPt2,-1.10507
21970,Tb2Al4NiGe2,-0.6621
21971,YMgCd2,-0.35495
21972,K2SO3,-1.86875
21973,LiBeCr2,0.31651
21974,NbCu3Se4,-0.49463
21975,CaAu2,-0.79477
21976,Ga2S3,-0.73019
21977,LiAsRh2,-0.5010399999999999
21978,TaBe2Ni,-0.15407
21979,K2CuF4,-2.45716
21980,YAsRu,-0.46206
21981,Ba2TmRuO6,-2.7353099999999997
21982,Be2TcRh,-0.28497
21983,CrGaTe,0.5644600000000001
21984,NaAcAu2,-0.69804
21985,PrPb3,-0.39864
21986,LiInSe2,-0.8397
21987,BaCa(NiO2)4,-1.45401
21988,Ti2GaCo,-0.26576
21989,Mg2ZrBe,0.18993
21990,Na2BeIn,0.229
21991,ScBe2Sb,0.04911
21992,XeF4,-0.5593899999999999
21993,ZrMnSi,-0.58463
21994,CrFe2Sb,0.23522
21995,PaGaNi2,-0.4203
21996,Mn2CoSb,0.13515
21997,Ti2SnC,-0.7562300000000001
21998,AuSeCl7,-0.30824
21999,Y2TlCu,2.23227
22000,ZrMn2As,0.05003
22001,Be3Al2(Si3O4)2,-3.0051
22002,Ni3Au,0.08839
22003,Sc(MnSn)6,0.13565
22004,Li4V3Fe5O6,-1.99408
22005,BeZnSb2,0.52246
22006,Be2SiRu,-0.24068
22007,CoAsRh,-0.24734
22008,Na3DyCl6,-2.1059400000000004
22009,Ba4BeMo,1.5116
22010,NaPrS2,-1.92858
22011,ScInCu4,-0.26602
22012,Na3PO4,-2.31275
22013,BeRe2Mo,0.0902
22014,Li3TaO4,-2.66224
22015,Li6UO6,-2.6139900000000003
22016,HoSI,-1.89487
22017,TiBe2W,-0.09655
22018,SrLi2Nb2O7,-2.82424
22019,MgZrPd2,-0.72454
22020,HfBrN,-1.81582
22021,Ba4TaCo,1.49863
22022,NaTaN2,-1.0837700000000001
22023,Ca3TaGa3(SiO2)2,-2.84223
22024,CuSiO3,-1.93714
22025,PmNi3,-0.25406
22026,CaLaBe2,0.25935
22027,BePd4Rh,0.42668
22028,Ca(GeAu)2,-0.44838999999999996
22029,Mg2Ti2O5,-2.8486
22030,NpOs2,-0.00572
22031,Co3(O2F)2,-1.33149
22032,Rb3NbS4,-1.3869999999999998
22033,Ni2B,-0.24511999999999998
22034,Ca4Al6SO6,-3.0709
22035,Na2GeF6,-2.7671
22036,Zr2Zn,-0.1845
22037,ScUS3,-1.83927
22038,DyVB4,-0.72504
22039,SiH2O,-0.40041
22040,YbSnAu2,-0.75357
22041,Tb2Pt,-0.98035
22042,LiMgBe2,0.19984
22043,Na5LiN2,0.0614
22044,SrCa3O4,-3.16729
22045,BeSnCl2,0.062429999999999986
22046,LaTeCl,-2.09547
22047,GeBi2O5,-1.56182
22048,Sc2O3,-3.69576
22049,BeGe2Bi,0.40454
22050,Tb3InC,1.56013
22051,BaZn2,-0.27624
22052,Sm2ReO5,-3.00438
22053,BaZn(NiO2)4,-1.16265
22054,Na3Rh,0.31607
22055,NaClO4,-0.54475
22056,SmMgGa,-0.5122899999999999
22057,Ga2Ge4Pb3O4,-1.70616
22058,KAuO2,-0.93048
22059,Li5Co2O2F5,-2.42326
22060,CaTaTc,0.92325
22061,ThPSe,-1.51679
22062,BeReNi4,0.2293
22063,BaTlSn2,-0.3286
22064,Li3TiNi3O8,-1.7926
22065,BeTlSe4,0.60347
22066,BeInCo4,0.26336
22067,RhI2,-0.09643
22068,Co3SbO8,-1.09265
22069,Sm2TlCd,-0.38339
22070,BaSrTa,1.70533
22071,RhPb,-0.04025
22072,K3Tm,0.54411
22073,CaZn3,-0.17694000000000001
22074,Li2VCr3O8,-2.28468
22075,Ga2IrRh,-0.49357
22076,Ni2GeO4,-1.197
22077,MgBe2B,0.66493
22078,Na3AgS2,-0.9739200000000001
22079,KHgF3,-1.97354
22080,Ba2Pd(OF)2,-2.7097700000000002
22081,Ba2ZnAg,0.51144
22082,TaTiAs,0.49527
22083,Ba2MgZn,-0.15544000000000002
22084,Ba4TlFe,0.95325
22085,Ho2Al,-0.31605
22086,Sm2TlAg,-0.35683000000000004
22087,ThPb,-0.25782
22088,Tb2IrRh,-0.92668
22089,Ca3Hg,-0.17499
22090,CePrO2,-3.01019
22091,MgBe2Te,0.51975
22092,LiAuF6,-1.5530000000000002
22093,SmCdAg2,-0.31132
22094,Sr(MgSb)2,-0.8399700000000001
22095,Dy2Tc2O7,-2.63135
22096,BaGaSb2,-0.43485
22097,NbAlO4,-2.94195
22098,LuScO3,-3.84731
22099,FeCo3O8,-1.03167
22100,MnH4(CO3)2,-1.14188
