,pretty_comp,kpoint_length_unit
22452,HfNi2Sn,65
22453,Mn5As4,60
22454,Ca5Sc2(CoO)2,50
22455,Na2MnBe,90
22456,Li3FeOF4,55
22457,ScCdAu2,100
22458,ThPd,85
22459,MgZnPd2,105
22460,KBaHf,60
22461,BeGe2Se,120
22462,Sn3B,145
22463,Ba5P3ClO2,50
22464,ZnSiN2,55
22465,Sc7CBr2,60
22466,Pm2RuAu,115
22467,Li7Cr2O8,45
22468,Zr2BeGa,110
22469,V3Sn,70
22470,Al2FeCo,90
22471,Li3VF6,45
22472,Mg3B(OF)3,50
22473,BaNiF6,45
22474,Th(CuSn)2,90
22475,Zr2OsPd,95
22476,YbNdZn2,105
22477,Li3Ni(OF)2,50
22478,NaInS2,55
22479,SbPt,85
22480,Ba2ScBi,75
22481,Zn2GeS4,50
22482,BeInIr2,100
22483,NaSbO3,55
22484,Sm5Mg,90
22485,Nb3SBr7,55
22486,NaLaTiO4,50
22487,Nb2CrSe4,55
22488,LiVCuO4,55
22489,Sr3ZnPtO6,50
22490,ZrBe2Pb,90
22491,CeTh2O6,45
22492,Al3CrO6,55
22493,Li6CoO4,50
22494,ReAsW2,80
22495,NaNbO3,60
22496,TlCdF3,45
22497,Ho6Bi2Rh,70
22498,Cs2PdI6,65
22499,Li3CrSiBO7,55
22500,Be2SiPt,85
22501,UB2Os3,95
22502,BaSbTe,105
22503,Li2CrAsCO7,55
22504,KScO2,50
22505,SrLiNiF6,70
22506,Li3SmBi2,65
22507,SrSiO3,50
22508,DyGa2,95
22509,Li3V(PO4)2,50
22510,CuCl4,70
22511,Sr(AsPd)2,80
22512,CaMgSiO4,50
22513,BaCuSb,65
22514,Dy4(FeB2)3,75
22515,CaCoSi,70
22516,UP,70
22517,Mg(GaO2)2,50
22518,MgCoGe,85
22519,TmLuMg2,100
22520,DyNbRu2,90
22521,MoAs,90
22522,LuAsPd,95
22523,Ba4MgBi,80
22524,BaF2,50
22525,La2GeI2,95
22526,Be2PtBr,115
22527,Dy2MgAl,95
22528,NiSnRh2,70
22529,NdAsSe,105
22530,Lu(CuO2)2,50
22531,LiMoIO6,45
22532,V5Si3,75
22533,MgCdHg2,85
22534,HoCoC,95
22535,K2Cu(ClF)2,50
22536,Dy2TlAg,100
22537,H3Pb,95
22538,Fe3Pt,100
22539,CeMnNi4,55
22540,Ni2B,65
22541,BaNiCl2,70
22542,BaCe2MnS5,60
22543,YSnAu,90
22544,Cr3Pt,90
22545,Dy2NiIr,105
22546,ScBPd3,80
22547,CuCN,50
22548,YMn2,75
22549,AsOs2W,80
22550,HfZnNi2,65
22551,Ta3TeI7,55
22552,BeCdPb,90
22553,LiCrBO3,50
22554,TiBe2Tl,65
22555,CuBi(PSe3)2,65
22556,TiZnF5,45
22557,U2W2C3,60
22558,BaC2,45
22559,ErRh5,95
22560,NaBe2Pb,100
22561,Be2PW,65
22562,Na3AlF6,45
22563,Na4Al3Si3BrO2,50
22564,Li2MnF6,50
22565,CuSbAs,90
22566,BeZnSe2,100
22567,SmMgGa,70
22568,CeGeAu,60
22569,MgGe2WO6,45
22570,MgPS3,45
22571,YCo,70
22572,Mn2BeGa,50
22573,BaNa2Ga,80
22574,Ca2ZnGe2O7,55
22575,DyFeB4,90
22576,Ba4CoPt,75
22577,ZnSn3,150
22578,TmGa2,100
22579,Ba2Mn3AlO8,95
22580,LuNi4Au,95
22581,NdAs,105
22582,Rb2O,60
22583,Pr2CrS4,55
22584,Ca2CdIn,100
22585,TiBeTe4,115
22586,ErCuSe2,60
22587,K2InP2S7,55
22588,TiNi2Sb,65
22589,YbPb3,120
22590,NdPt2,65
22591,Sm(AlZn)2,65
22592,Ba4ZrPd,65
22593,NaPF6,45
22594,KAlH4,45
22595,BeZnBi2,120
22596,Ca2VN3,50
22597,Sm(SiPt)2,100
22598,BaMoO3,95
22599,Ta2H,75
22600,HoMgIn,75
22601,KLiTe,60
22602,Nd2CdNi2,125
22603,Na2Mg(CO3)2,45
22604,Ba4MgTa,65
22605,BaTl2Br,125
22606,V2ReOs,95
22607,BeCrGe2,75
22608,Li2(FeO2)3,50
22609,Sr2BN2Cl,50
22610,BeCuRe,100
22611,Ba4TcOs,80
22612,MgZnNi2,115
22613,BaIrF6,45
22614,KGaAs2O7,45
22615,CuRhO2,45
22616,Pm2PdPt,85
22617,CuSe3Br,55
22618,K2NaGaP2,60
22619,ErAl3,90
22620,Ba4SrRe,70
22621,PaGaAu2,75
22622,GaSeBr7,50
22623,Li4Mn3Fe(B2O)2,50
22624,CaSi2,110
22625,Ba2TbNbO6,50
22626,NaHO,45
22627,Ti3Nb,55
22628,CaBeNb,45
22629,Na2Zr(CuS2)2,60
22630,NdF3,50
22631,TaBe2Cr,90
22632,YOF,45
22633,NdGe2,85
22634,Ta2BeBr,95
22635,Y2CuHg,80
22636,Sr2CuC(NO)2,115
22637,As3W2,70
22638,BeBiOs,85
22639,KSbS2,60
22640,Ba4HfSc,65
22641,AgBO3,60
22642,CoHO2,45
22643,ZnCr2O5,60
22644,ZnCrF5,50
22645,NaVSiCO7,55
22646,Pr2AgHg,105
22647,Li2CuO2,65
22648,Ca(MoO2)4,60
22649,Na3Mo(OF)3,45
22650,K2Pb(SO4)2,50
22651,CrFe2Sn,55
22652,Ni3C,65
22653,BeV2Os,70
22654,Nd3Hg,55
22655,RuOF4,45
22656,Hg2ClO,55
22657,Tm2AgIr,105
22658,UAl2Cu,60
22659,BSe2Cl,90
22660,Sm2IrPd,85
22661,Tl4Te3Pb,65
22662,MgInIr2,90
22663,RbErS2,50
22664,CuH6(NCl)2,85
22665,AsPPd2,95
22666,Be(CoO2)2,50
22667,Lu2NiOs,80
22668,ThC,55
22669,Yb2In,100
22670,CaPmRh2,95
22671,PbO2,85
22672,MoRh3,75
22673,BaNb4O6,100
22674,GeBi2O5,50
22675,BeV2Cu,70
22676,BeGeMo2,65
22677,TlFeS2,105
22678,KMn2Be,85
22679,LiYSi,95
22680,Na3CoSiCO7,55
22681,Na2SmPCO7,50
22682,BaCo2(PO4)2,50
22683,ZnB3Ir4,105
22684,Ti2TcPt,65
22685,Li4Ti3V5O6,50
22686,PrSi,100
22687,BaBeF4,45
22688,Sm2In,80
22689,SrS2,45
22690,ErSeI,60
22691,LiMn5O5F,75
22692,Th7Te2,80
22693,LiIn2Ir,105
22694,CaVBiO6,55
22695,Li4Cr3O8,60
22696,Na6ZnSe4,60
22697,AsPAu,90
22698,Be2BiPt,90
22699,Al2Cr2O7,60
22700,Na2ZnS2,60
22701,Ba2SbMo,105
22702,ZrMn2,65
22703,YPO4,45
22704,GeI2,55
22705,NaH3SO5,45
22706,LuMgCd2,110
22707,ZrSeO,55
22708,Ca2Ag2O5,95
22709,BeTeCl4,65
22710,LiCoNiO4,55
22711,YAl3(B2O)2,45
22712,HfBeGa,100
22713,ThZn4,75
22714,BaGaBi,65
22715,BeTcSe,100
22716,CdPbF6,45
22717,Na3VH6O7,40
22718,Ag3SnP7,85
22719,Er3Ni7B2,70
22720,LiBiRh2,70
22721,LiCu3F7,55
22722,Bi3SbO7,50
22723,NaAlBP2H3,50
22724,SiMo3,100
22725,YbAlB4,95
22726,Zr4Al3,125
22727,Y2TiO5,50
22728,AlMo3,80
22729,Rb3HoO3,50
22730,Pm2IrAu,105
22731,SeI2,60
22732,SrCuBi,105
22733,TbMn2,60
22734,DyTlO2,50
22735,HoP5,60
22736,Ni3O4,75
22737,PdSeO4,45
22738,Mg(AlS2)2,55
22739,Ba4CrPb,80
22740,MoAsPd2,70
22741,Ca2TaAgO6,55
22742,YCl3,45
22743,BeSi2Ni,145
22744,PdPb2,100
22745,KSrBe2,65
22746,LiNiSnO4,55
22747,TaBO4,45
22748,CeCuGe,60
22749,Nd(FeSi)2,70
22750,AlO,75
22751,KAgO,50
22752,SmNi2,70
22753,ZrAlNi2,60
22754,TaGaCo2,60
22755,UTeO,60
22756,Ho2Al3Co4,65
22757,KNdO2,50
22758,BeGeTe,110
22759,Dy2In,75
22760,Ga3Au,150
22761,MnBe2Tc,115
22762,Be2CuBr,90
22763,K3GaS3,55
22764,K3NbO8,45
22765,RbGeBr3,65
22766,CdPt,100
22767,K4V2O7,45
22768,CrCo2As,70
22769,ZnH8(N2Cl)2,45
22770,SrPd5,75
22771,Ba2Zn,70
22772,Rb2VAgSe4,50
22773,Sm(AgGe)2,80
22774,SmInIr,100
22775,CuGeRh2,90
22776,NaCa2Be,110
22777,BaGe,80
22778,ThBr4,50
22779,Ba2Bi2O5,50
22780,Al2CrTc,115
22781,Ba4YNb,65
22782,Ca2InN,100
22783,NaCa(PO3)3,50
22784,YbPrZn2,85
22785,LiSnPO4,45
22786,Nd2Ni5B4,70
22787,KBeIr2,80
22788,IClO,50
22789,GaBi,105
22790,MnBe2Ga,50
22791,CrAgO2,55
22792,CeIr5,85
22793,YbOF,45
22794,PrMgZn2,95
22795,Ga2TeO6,55
22796,Nd(Fe2P)2,60
22797,V3Co5O6,55
22798,LiHf4Be,90
22799,V2OF4,50
22800,V2CrRe,95
22801,SrYPt2,95
22802,Co(MoS2)2,50
22803,BaBi2Cl,110
22804,LiMo2AsO9,50
22805,ScBeTc2,100
22806,SrMnO3,75
22807,CeAs2Pd3,60
22808,Ba4NiSe,75
22809,NpH2,45
22810,KYSn,55
22811,Pr2TlAg,90
22812,HoBC,80
22813,NbCoP,65
22814,Ni3H,50
22815,KSc2F7,45
22816,BaCuBi,65
22817,Lu2RuAu,90
22818,KZr2Nb,70
22819,BeAgMo,80
22820,Nb2CrAs,95
22821,Ba4BeRh,80
22822,Cr3Ru,100
22823,PbCl2,55
22824,Li2GaRh,75
22825,FeAs,60
22826,NaH2N,45
22827,Li2AcSn,80
22828,ErTlPd,105
22829,Li4Mn3OF,50
22830,FeB,60
22831,FeNiMo,85
22832,TiBeHg,65
22833,LiH3O2,45
22834,Ba4FeMo,75
22835,Na2BeH4,50
22836,ZnCu2O3,105
22837,NaTl3(SO3)2,50
22838,NiRuO3,105
22839,HoMgZn2,75
22840,Zn2NiRh,75
22841,DyB4,105
22842,HoTe,100
22843,Pr3SiAgS7,55
22844,BaTiO3,120
22845,TbIn3,125
22846,BeIn4Mo,75
22847,KBeNi2,55
22848,AgAsSe,100
22849,VBiPbO5,45
22850,LiMn3OF5,50
22851,Zr2NiP,80
22852,HoAlAg2,70
22853,TlPS3,50
22854,Y(BRh)4,85
22855,Na2PtO2,45
22856,Mn3P,60
22857,PrAl3,120
22858,BeFeRu2,85
22859,YbSm3,65
22860,ScBeRu2,55
22861,CO2,45
22862,LiV2(SiO4)2,55
22863,RbAlF4,40
22864,Rb2Hg2PdBr8,55
22865,Cr3InO8,55
22866,BeSb2Pd,130
22867,NaCd2Pt,105
22868,CaGe,90
22869,VHgO3,80
22870,InFeRh2,90
22871,Li(TiS2)2,60
22872,FeAgTe2,95
22873,PrAu2,100
22874,Al2NiRu,85
22875,Al2CuCl8,50
22876,BaGa2Cl,90
22877,Er(SiOs)2,90
22878,BaTi2O5,55
22879,Si3Os,105
22880,Yb(SiOs)2,60
22881,Li3Cu2F8,45
22882,LaMgNi4,85
22883,NbPt3,85
22884,Li5MnO5,50
22885,Na2CoS2,55
22886,Sr2PbO4,50
22887,Be2NbTc,110
22888,Na2ThF6,45
22889,Ba3Ga2(GeO)4,50
22890,SrZnSb2,95
22891,FeSiW,55
22892,SrP,65
22893,Er3GaS6,55
22894,AcTe3,90
22895,Pr2CdNi2,90
22896,Li5TaO5,55
22897,NaIn2Pb,70
22898,Li2VNiO4,55
22899,Ca2Ti3O8,50
22900,BaYSc,65
22901,Li2Co3TeO8,80
22902,BePPt,110
22903,Mg3Sn,115
22904,Al2Si2H4O9,50
22905,TiCo3O8,50
22906,Sm3Er,85
22907,BeSn2Ge,95
22908,Ba3PrRu2O9,50
22909,Na2PtC2,80
22910,TbInAg2,75
22911,BaCa(NiO2)4,60
22912,Be2HgBr,100
22913,CaMgNi4,75
22914,BaLiPb,80
22915,BeMo2Br,65
22916,DyNiC2,60
22917,TiMn3(P2O3)2,55
22918,FeBiO3,65
22919,PmAlCu2,90
22920,KBaNb,60
22921,CaSn2O5,50
22922,Mg3Ti,85
22923,VO2,50
22924,HoLuCd2,100
22925,CaInHg2,95
22926,Rb2AgCl3,55
22927,Pr(CoP)2,95
22928,U(NiP)2,80
22929,ThAsS,105
22930,Mn2BeGe,80
22931,Li2NiF4,45
22932,MnSbPt,55
22933,CeTlCd,90
22934,Cd2SiO4,50
22935,Li2VCr3O8,50
22936,KMgH3,45
22937,HoVO4,45
22938,CdGeP2,65
22939,TlCr3O8,60
22940,LiTiNiO4,50
22941,Ca2V3O8,55
22942,V3Ag,75
22943,BaMn2Hg,85
22944,HfBe2Ir,90
22945,Na2Sm2Ti3,55
22946,Sm2CdS4,55
22947,Zn3(PO4)2,45
22948,V2Se9,65
22949,ZrAgMo,65
22950,In2HgO4,55
22951,Ca3AsBr3,60
22952,KRhO3,110
22953,CeCo2B2C,60
22954,FeMoClO4,85
22955,PrSnRu,95
22956,Te3W2S,65
22957,URu3,90
22958,KNaICl,55
22959,YPd2Pb,100
22960,Y2AlZn,80
22961,InI4,55
22962,Ba(AsRu)2,90
22963,ScCdAg2,65
22964,Ca2Zn2CuP3,95
22965,Hf4TiBe,85
22966,Mg9Sn5,85
22967,Na2Si2S5,60
22968,TlSbTe2,55
22969,PuSn3,60
22970,VSnRh2,65
22971,Y2Re2Si2C,85
22972,Nd3CuSnS7,55
22973,CaZrPd,70
22974,V5S4,70
22975,KC,45
22976,WO2F,100
22977,NbRhO4,50
22978,Mn5SbO2,55
22979,YAlGeO5,55
22980,NaSe,60
22981,Ba2HfS4,60
22982,LaReB,65
22983,Ba4FeCo,75
22984,MgZnRh2,65
22985,AlInB,115
22986,Ba4SnGe,95
22987,Fe5Si3,60
22988,YCuO2,45
22989,SeN,50
22990,YbCu2,100
22991,Ge3As4,70
22992,TlSbO3,50
22993,Be2PdRh,85
22994,YCuSe2,60
22995,LiNbO3,50
22996,Li2MnFe(PO4)2,50
22997,Mg2CrSbO6,80
22998,NaMgTl2,90
22999,Sr(PPd)2,85
23000,VCuRh2,70
23001,NaTl,105
23002,Mg3Mn4O7,70
23003,TcF6,45
23004,Zr2ZnCd,100
23005,AlP,60
23006,ZrAl2,105
23007,Mo2AsPd,95
23008,Er2Al3Co,100
23009,Sr2SnO4,50
23010,BeCr4Se,100
23011,ZnAsPt5,85
23012,Sr2Mn3(BiO)2,60
23013,La2AgRu,70
23014,YGaRh2,95
23015,Hf2BeV,70
23016,Be2TcSb,60
23017,Ho5SbAu2,55
23018,YBeIn4,130
23019,HfScIr2,100
23020,Nb3Al,110
23021,RbLaSe2,95
23022,NaBePt2,90
23023,RbNaTiO3,45
23024,Sr(PrS2)2,55
23025,BaNiPt2,100
23026,MnBiSe2I,90
23027,Sr2RuO4,90
23028,HfVGe,85
23029,Na4Sr(SiO3)3,45
23030,Al2CoRu,80
23031,CaBeCd,105
23032,KBeIn2,130
23033,Li2MnCr3O8,50
23034,GeF4,45
23035,H2CO,45
23036,BaCrBi,85
23037,LiDySe2,60
23038,BaNbTe,95
23039,BaSr2Tl,110
23040,Rb2Ti(CuS2)2,55
23041,NaTl2InF6,50
23042,YbH2ClO2,75
23043,TlZn2Tc,95
23044,LiLu2Ru,85
23045,Rb2SeO4,45
23046,LaSbPt,65
23047,Ti2GaN,80
23048,AgCNO,45
23049,Be2GePb,65
23050,Sc2FeS4,65
23051,Ho6MnBi2,65
23052,Li3As,60
23053,Sc5NCl8,85
23054,Sm2PdRh,90
23055,BeGeW2,90
23056,BPt,90
23057,V2ZnO5,55
23058,PrBi2BrO4,55
23059,DyPaTc2,70
23060,Na3MnO3,50
23061,MgWO4,50
23062,CaGaSiH,65
23063,ZrHg3,115
23064,Br2O,50
23065,Li4V2SiGe,50
23066,Na5ReO6,50
23067,Mo(WSe3)2,55
23068,CdSiP2,95
23069,FeSeCl7,50
23070,ZrFeCl6,45
23071,BaC,70
23072,Sn5(S2Cl)2,55
23073,Ca(MnP)2,75
23074,Ba4GeIr,115
23075,NbFeO4,50
23076,CeErMg2,55
23077,BeOs2Ru,85
23078,K2Ag4S3,70
23079,CeCoC2,55
23080,V2CoO4,55
23081,Sm2CuIr,105
23082,Be2PdBr,85
23083,Be2VBi,90
23084,CeO2,45
23085,BaLiY,65
23086,NdPS4,60
23087,PmAu3,85
23088,Zr2Te2P,65
23089,Mg4BeNi,120
23090,Th2N3,65
23091,Zn2AgAu,120
23092,Nb2CrOs,95
23093,Ca(BiO2)2,55
23094,Ce(AlAu)2,75
23095,Ti(CrTe2)2,55
23096,NdTlAg2,65
23097,Tc3Ni,105
23098,K2NaInAs2,60
23099,Mg(InSe2)2,65
23100,LiAlPHO5,50
23101,Hf2TcRu,115
23102,RbSmO3,95
23103,Tb2Nb2O7,60
23104,BeSi2Ru,110
23105,YGeAu,60
23106,BC7,90
23107,BeNiMo,55
23108,Nd(CoP)2,60
23109,Ca2HgPb,85
23110,Er2TlCd,85
23111,Ba2YCu3O7,85
23112,KErTe2,55
23113,RbYbO2,50
23114,Li4MnCr5O2,45
23115,Ba2UNiO6,50
23116,SmAgO2,50
23117,CrP2O7,50
23118,Zn(CrS2)2,60
23119,SmBiRh,105
23120,SmCoC2,60
23121,ScZnMo3O8,50
23122,ScIr3,85
23123,Te2Ir,90
23124,TbAl,75
23125,MnB4O7,50
23126,CeInAu2,70
23127,SiF4,40
23128,NaBeRh2,55
23129,VCo3,60
23130,Ba2Hg,100
23131,Na3MgPCO7,50
23132,Mn(AlTe2)2,55
23133,Lu5(TeAu)2,100
23134,Li(NiP)2,75
23135,YbI2,50
23136,Rb2ZrCl6,50
23137,GaFe3,60
23138,NaLiS,55
23139,YbPrHg2,120
23140,AlTeO4,75
23141,Ba4TaPd,70
23142,BaBi4(BrO3)2,95
23143,K2BaMn,75
23144,BaYb2NiO5,90
23145,Ti6Al6Pd7,80
23146,LiInTe2,60
23147,LuH2,70
23148,LiH3(SeO3)2,45
23149,Co(ReO4)2,50
23150,PrSnAu,70
23151,LiPrTl2,110
23152,Rb4CO4,50
23153,LiTmAu2,80
23154,Be(FeSi)2,50
23155,Y2Cr3O9,75
23156,Tm2CuPt,100
23157,TbNiGe2,100
23158,In6Ge2PtO9,60
23159,BeVCo,75
23160,BePtCl2,80
23161,KLiCO3,45
23162,TiFeTe,50
23163,LiTi2As,65
23164,LiCo6O7,75
23165,SmDyHg2,85
23166,Lu2ZnS4,60
23167,BeSn2P,75
23168,Be2SnGe,115
23169,AsAu3,115
23170,ScGa5Co,120
23171,BaNd2FeS5,60
23172,MgBe2P,115
23173,ZrTiTe4,85
23174,Sr2Be2B2O7,45
23175,Er2PdRh,80
23176,ZrPd,85
23177,InHg,105
23178,BeGe2Bi,95
23179,Ba4LiCo,70
23180,PrSiRu,100
23181,Zn3Ni,90
23182,Li2Cr3CuO8,55
23183,LiBe2Zn,125
23184,Li3Co3NiO8,45
23185,NpAl2,55
23186,YInNi,100
23187,Ba4YCd,75
23188,Ac2CuSi,105
23189,NbSe3,95
23190,MnF2,45
23191,Sb(IF3)2,50
23192,DyFeC2,60
23193,BeIrW,90
23194,KTl,90
23195,Se2NCl3,50
23196,Ni3Sn4,95
23197,BaTi4ZnO8,60
23198,Ca(WN)2,90
23199,Li2SeO4,45
23200,MgBe2Sb,60
23201,GaP,60
23202,Sm3SnC,90
23203,H5CNO2,45
23204,Na2BHO3,50
23205,PuGa,50
23206,Ba2Na2O3,55
23207,LiPrHg2,105
23208,SiAsRh2,65
23209,Pr3Se4,70
23210,GaAs,95
23211,Zn(IO3)2,45
23212,LiCu5F2,60
23213,CrPS4,60
23214,ScIn3,115
23215,HoCl2,90
23216,ErSiRh,80
23217,ZnP,95
23218,CaSbO3,70
23219,InP2Pb,140
23220,Be2HgCl,100
23221,Ti2InNi,60
23222,Mg2Nb2SnO8,50
23223,Sr2YRuO6,60
23224,ZrInNi2,60
23225,Be2TlW,100
23226,CaC2,45
23227,LiNiBO3,50
23228,BeCoIr2,115
23229,CrC,60
23230,Ba4ScMo,75
23231,TiFeSi,65
23232,MoW(SeS)2,55
23233,Hf23Se25,65
23234,Mo2S3,105
23235,TeOsCl2,70
23236,Cr2FeTe4,55
23237,Pr3TlC,95
23238,SmSi2,130
23239,CeReB4,65
23240,Li4Cr5,55
23241,BeFePt,60
23242,Sm2ZnRu,105
23243,Ce(MgSi)2,70
23244,TaAsP2,115
23245,YBe2V,55
23246,SmMnB4,70
23247,AlNiO3,105
23248,Li3Mn5(CuO)2,45
23249,Ba4BiSb,95
23250,LiP5,65
23251,ThB2C,80
23252,ZrSi2,95
23253,V2O3,55
23254,LaB2Ru3,75
23255,LiVSiO5,55
23256,Sc2ZnRu,95
23257,U2InCo2,95
23258,Sr2TlCd,100
23259,LiFeOF2,50
23260,Ca2Si3Ag,95
23261,Rb2LiInCl6,55
23262,LuPaOs2,100
23263,PHPb2,50
23264,Mn3(PO4)2,50
23265,Fe3OF7,45
23266,Ca4IrO6,50
23267,Pd3(PbS)2,95
23268,Ba4GaIr,80
23269,BeFe4Si,55
23270,LaNi2Rh3,80
23271,LiUAsO6,45
23272,CaWN3,50
23273,AgPF6,45
23274,NaBeBr,55
23275,CaZnGe,70
23276,RbHF2,45
23277,SmMg3,85
23278,PuZn2,55
23279,ScSi2,100
23280,AlAgB,95
23281,Tl2Au,85
23282,SmPt3,125
23283,HfSiSe,85
23284,LiErHg2,105
23285,LiSmTl2,95
23286,Nd3CuSiSe7,60
23287,MgBe2Bi,105
23288,BaMgCr4O8,75
23289,Na2Mn2O3,50
23290,BaTi2Cu,55
23291,LiZn3,120
23292,Ta2BeTl,95
23293,Ca2Mg5Si8(O11F)2,50
23294,BaAg2GeSe4,55
23295,HoTaO4,50
23296,MgBeCr4,80
23297,Ba4ScTe,80
23298,ThB2O5,50
23299,LiLu2Al,70
23300,CaFeF4,45
23301,ScReTc2,70
23302,KRb2RhF6,45
23303,HoSnAu,65
23304,LiSiNi2,80
23305,CeInPd2,70
23306,TmNi5,90
23307,MnCu2SiS4,65
23308,HfAsPt,80
23309,Rb2Al2Sb2O7,50
23310,Co3(SnS)2,50
23311,BaLi2La,90
23312,Na2TiS2O,55
23313,Li2Ti3SbO8,55
23314,HoTmCu2,75
23315,Li3MnO4,55
23316,TeF4,45
23317,MgNi3,105
23318,Tc7B3,80
23319,ZrAs,105
23320,K2BeFe,90
23321,VBiO4,45
23322,PmSnRh2,60
23323,MnPt,70
23324,CsCu3O2,55
23325,BaTiF6,45
23326,V4As3,65
23327,U3As4,50
23328,Ba4VPt,65
23329,DyCo2,65
23330,InFe2CuSe4,50
23331,NaLiICl,55
23332,Tl3SbS4,60
23333,CuHClO,55
23334,SrBe2Pb,115
23335,TlBiF4,50
23336,SrTe3O8,65
23337,HoTiSi,95
23338,HfBeV,55
23339,Sc2FeB2Ir5,95
23340,CrNi3,65
23341,Te6MoW3Se2,60
23342,SnRh,95
23343,TiGaRh2,55
23344,TiTc2W,85
23345,NaTa3,90
23346,TcNiW,60
23347,MnAuO2,55
23348,La2ZnRu,80
23349,ScTc2W,75
23350,Sr(MgAs)2,60
23351,Be2MoRu,90
23352,LiSiBiO4,50
23353,MnP,60
23354,BeVP,55
23355,YbCl2,50
23356,Sc2NiPt,95
23357,Co9Se8,65
23358,CaPd2,105
23359,Na4Al3Ge3BrO2,50
23360,FeSbS,60
23361,Li2Fe5,45
23362,BeTcGe2,85
23363,Ba4ScOs,75
23364,BaYCuAgO5,120
23365,ZrSiO4,45
23366,Li4Ti3Fe3(NiO3)2,45
23367,Ba2YSn,75
23368,TaBe2Rh,95
23369,NdCoO3,85
23370,NaBPt3,125
23371,NdCl2,130
23372,Ca2TlHg,120
23373,Be2PPd,90
23374,MnCdO2,55
23375,YInPt2,95
23376,ScCoO3,50
23377,VFeSe,60
23378,BaBiBr,85
23379,NaAsP,110
23380,UCr2O6,50
23381,Mo2AsIr,85
23382,TmGa5Co,115
23383,MgCr4O8,60
23384,BeSnBi2,85
23385,Ba2BiBr,75
23386,BeZnW,95
23387,K2BeGe,120
23388,Mn2Co2C,55
23389,Ca2TiSbO6,70
23390,Ca2NCl,45
23391,Ta2TcW,75
23392,YbClO,50
23393,HgSe,60
23394,BaSr2Sb,75
23395,LuTlO3,60
23396,WF4,60
23397,TiAuCl,80
23398,Ag3AuSe2,75
23399,LuUO3,50
23400,CaV4O8,55
23401,CaBiAu,90
23402,WC,110
23403,LiBeNi,70
23404,PaN,80
23405,CrF2,45
23406,MgVRu2,100
23407,LiLu2Ga,65
23408,DyAs,105
23409,YMnSi,70
23410,Tl4V2O7,50
23411,TiMo,75
23412,Ba4TeMo,70
23413,Li5CrO5,45
23414,Er(SiRh)2,65
23415,Tm2CuRu,95
23416,Y2Cl3,50
23417,TaInSe2,85
23418,Li4CrO4,50
23419,Ga2RuPt,85
23420,DyZn,85
23421,HoAgHg2,90
23422,Ba2LaMo,80
23423,PbSe,100
23424,Ho4CdCo,80
23425,Be2FeNi,65
23426,U(Mo3S4)2,65
23427,Mg2ZnPd,115
23428,YbPaRu2,75
23429,PdSe2O5,50
23430,MgZrCd2,110
23431,ThIN,55
23432,Be2TcHg,105
23433,Cu8O7,55
23434,NbAsIr2,90
23435,Li2US3,45
23436,BaSbAu,80
23437,HoCuSn,115
23438,TaTiBe2,75
23439,VCo2Sn,60
23440,SrMnRe2,85
23441,Ba4HfTl,75
23442,VCo,70
23443,SeBr,75
23444,AcI3,55
23445,BaSrHf2,75
23446,CuO,55
23447,CuSiH8(O2F3)2,45
23448,UBN,60
23449,Ti2MnGa,50
23450,CoNiSn,70
23451,LuBi2BrO4,55
23452,BeZnPt,95
23453,Ba2GeP,85
23454,Pt3PbC,100
23455,V5As3,65
23456,Ho2S3,50
23457,InHgW2,105
23458,LiNi(PS3)2,55
23459,TaSe2,60
23460,Sc(HO)3,45
23461,MgIn2O4,55
23462,Ba4ZrRe,100
23463,Ta2ZnO6,50
23464,BeNi4Pd,95
23465,MgZrRh2,100
23466,Ba3Mn2O8,45
23467,Pm2Mg,70
23468,MoP4,80
23469,Ag2GeS3,60
23470,BeRu2Rh,60
23471,Pa3Te,100
23472,Ti6O,65
23473,LiFe2F7,45
23474,BaNa2Ge,80
23475,Li2MgGe,95
23476,Pr3AlC,95
23477,HPbClO,45
23478,LiY2Ga,70
23479,HoZn,85
23480,Fe3(SiO4)2,55
23481,BaZnSi,80
23482,HfScRh2,75
23483,Ba4TcSn,90
23484,Ce2ZnPb,65
23485,LiMnF3,50
23486,H3OF,45
23487,Ta3SeI7,55
23488,K5V3F4,55
23489,DyAs,60
23490,Tm3Pb,100
23491,DyPt2,110
23492,Ba4SnW,100
23493,MnCl2,50
23494,BeIn2Bi,160
23495,CeTeCl,55
23496,UGa5Ir,100
23497,NaV(SO4)2,50
23498,TmNi4B,80
23499,BaAgAs,100
23500,Mn2OF2,45
23501,CrRh3,95
23502,Li2V3CoO8,55
23503,Li6WN4,50
23504,LaGeOs,80
23505,Rb3Pt,75
23506,Th6FeBr5,65
23507,BeGaTe2,155
23508,BaAg2SnSe4,75
23509,VCuO2,80
23510,K2ScPCO7,50
23511,HfCl4,50
23512,RbUN3O,45
23513,CaTmCd2,90
23514,Ho(CrGe)6,95
23515,ScSi2Rh,80
23516,K2La2Ti3,85
23517,YbCrO4,45
23518,BeSiNi,70
23519,LuScZn2,75
23520,K4BeRh,75
23521,NdCoSi,65
23522,YTlPd,85
23523,Na4FeO4,45
23524,BeGePd2,100
23525,MgGa2,140
23526,K2SeBr6,55
23527,Mn3ZnC,55
23528,ScBeV2,60
23529,Ba4GeMo,100
23530,BaPb2BrF5,55
23531,PaGaCu2,70
23532,Y3H2,70
