,pretty_comp,mbj_bandgap
6284,LuBi2IO4,2.8618
6285,LuMoClO4,3.7609
6286,Hf3N2O3,4.5843
6287,K2RbBiSe3,3.0189
6288,MnV2Os,0.0043
6289,ZrMoAs,0.0038
6290,SiC,3.4296
6291,U2Cr3Si,0.004
6292,Sr(PrS2)2,2.8165
6293,BaCaAlF7,9.6064
6294,BaSrSn,0.5576
6295,Rb4CO4,1.7168
6296,FePbO3,0.021
6297,CuCl,1.5812
6298,TlBS2,2.6394
6299,CoO2,0.0017
6300,BeInRh2,0.0077
6301,Tm2S3,1.9192
6302,CuCClO,2.7517
6303,YScBe2,0.035
6304,NaHo2F7,9.6808
6305,Ca(MnSb)2,0.0223
6306,RbAlF4,9.968
6307,LiLu2Ga,0.0338
6308,TlF,3.8061
6309,BeCr2Cd,0.0349
6310,UTe,0.008
6311,SbS8Cl3,3.5526
6312,NaYS2,3.1023
6313,PbF4,3.0198
6314,Li3SmBi2,0.135
6315,MnO2,0.0194
6316,Na5InS4,3.7848
6317,K3BS3,4.0095
6318,BeMoBr4,0.0207
6319,Er(MnSi)2,0.0092
6320,TaAlNi2,0.1275
6321,ZrSiS,0.0071
6322,KPrGeSe4,2.3081
6323,Mg2Ta2SnO8,3.3635
6324,Sr(GaTe2)2,0.9245
6325,Er2O3,5.9872
6326,Rb3BAs2,2.4588
6327,Ho6MnBi2,0.0086
6328,ErTlTe2,1.0308
6329,Sc2AlAg,0.015
6330,Sc2Ti2O7,4.0644
6331,AlClO,7.6826
6332,Ca(SnO2)2,0.0102
6333,NaInTe2,1.5531
6334,BiSbO4,3.414
6335,Be2InTc,0.2452
6336,CrBrO,0.0042
6337,SrHCl,5.2881
6338,NaAg(CN)2,3.3005
6339,RbCl,7.8694
6340,Sr(MgAs)2,1.9476
6341,ZrCuSi,0.0141
6342,CuAsSe2,0.8358
6343,Ho3GaC,0.0262
6344,MgAs4,1.3781
6345,BeGaRe2,0.0034
6346,HfVF6,2.3452
6347,HfPtPb,0.0364
6348,BeGa2Tc,0.0042
6349,Ba2PrSbO6,5.0463
6350,NdBi2IO4,2.7214
6351,NaZr2FeF,1.578
6352,SrHg,0.0131
6353,MgS,5.064
6354,Yb(PrS2)2,2.6675
6355,Na3UF8,0.083
6356,Te2I,0.6368
6357,K2Pd3S4,1.1737
6358,V3As,0.0293
6359,CoF2,0.0099
6360,RbSnI3,2.7036
6361,K3Na(RuO4)2,1.5409
6362,TiSi,0.0018
6363,TmCl3,6.1697
6364,AgI,2.2005
6365,ErZn,0.0062
6366,U2SN2,0.011
6367,HoIn5Co,0.0059
6368,BaReH9,4.8012
6369,CeH3(CO2)3,2.9256
6370,Yb(MgSb)2,1.2547
6371,HgBrO3,3.8587
6372,Lu2CdS4,2.3335
6373,SiH6(NF2)2,9.9345
6374,ZrTe2Br5,1.1702
6375,NaLiPt,0.4658
6376,CoAsS,0.0046
6377,K2YNb5O5,2.2864
6378,Ba(H2O3)2,4.3997
6379,TbAg3,0.002
6380,LuSBr,3.9102
6381,YOF,6.6337
6382,Sc2FeAs,0.0196
6383,TiBi2O5,2.8514
6384,MnBeRe2,0.0048
6385,Ca(NdTe2)2,1.4993
6386,Ba4HfW,0.0275
6387,Re3Sb,0.0207
6388,Sm3Sc,0.0039
6389,BiF5,2.2955
6390,Li2Co2Si2O7,0.0039
6391,LiYS2,0.7908
6392,BaSr3O4,4.0178
6393,AgBrO4,1.0427
6394,NdSeF,1.8284
6395,SmTlO2,2.398
6396,LuBi2BrO4,3.3505
6397,Be5Pd,0.0502
6398,VCu3S4,1.1968
6399,AlFe2,0.0086
6400,TlGeBr3,1.2135
6401,RbC,5.2649
6402,NaScAs2O7,5.181
6403,Ba2BiAu,0.8248
6404,ScN,0.736
6405,SrReN3,2.5094
6406,PrAl4,0.0047
6407,Be2NbCo,0.4519
6408,InBiO3,3.9353
6409,Yb2ZnRh,0.0074
6410,MgCl2,6.0305
6411,Na2SnTeO6,2.3376
6412,HfFeP,0.0187
6413,UC,0.0121
6414,ReAgO4,2.3173
6415,AlGaRu2,0.001
6416,Te4W3S2,0.1896
6417,K3LuSi2O7,7.0073
6418,U3Te4,0.0082
6419,PrOF,6.0262
6420,HfMgAu2,0.0626
6421,Sm(ErS2)3,1.7827
6422,Sb2H8Pt(O2F)2,2.6439
6423,CuBr,1.2865
6424,Zn(GaS2)2,3.3804
6425,CS2NClO2,3.1031
6426,Sr(AlPb)2,0.0055
6427,LiTeHO4,1.5786
6428,HBr,6.0823
6429,BeNiBr,0.0326
6430,MnBeCu2,0.0046
6431,Ga3Os,1.0602
6432,MgCu(SiO3)2,4.5127
6433,Na2CuP,1.3009
6434,K2O2,4.8343
6435,Hf2SN2,1.8701
6436,Co2NiO6,0.0048
6437,ZrPb3,5.3398
6438,Tm3GaC,0.0448
6439,TaBeV2,0.0082
6440,Sm2Re2Si2C,0.0027
6441,Ag2HgSI2,2.2704
6442,KNa(BH4)2,8.6298
6443,Li7NbO6,4.167
6444,Dy2S3,1.5132
6445,TiAg,0.001
6446,BeZnO2,4.478
6447,TiCdF6,4.8607
6448,Sm3NbO7,3.16
6449,Cu3N,0.339
6450,Hg3(BO3)2,3.4226
6451,PrTlSe2,1.6398
6452,YHO2,5.8308
6453,CaPbO3,1.6196
6454,Ba4ZrBe,0.0277
6455,CuBiSCl2,0.6126
6456,SrAl4O7,5.3407
6457,TaO2F,3.3068
6458,Sm2PbSe4,2.1467
6459,Na4CdP2,1.8193
6460,K3MnO4,1.0252
6461,In2O3,2.7859
6462,MgSnO2,2.3891
6463,NaErCl4,6.1814
6464,BaTlSb,0.8827
6465,CaTiO2,0.0834
6466,B4CCl6O,5.282
6467,PbSe,0.0729
6468,Ba4InIr,0.0132
6469,MoF6,4.6971
6470,Ag2HgI4,1.8489
6471,CaPbI4,3.582
6472,KGeBr3,1.6264
6473,YbPaRu2,0.0343
6474,TbAgSn,0.1166
6475,GaCuS2,1.5436
6476,Ni3Au,0.0031
6477,LiScS2,2.0323
6478,Cd(GaSe2)2,2.7232
6479,Ba2PCl,1.8389
6480,Ba3In2Br2O5,3.1356
6481,Be2TlCd,0.0086
6482,Tb2S3,1.5036
6483,Tl2SiF6,6.1097
6484,FeNiN,0.0061
6485,CuH6(NO)4,1.7587
6486,DyGa2,0.0052
6487,SiC2,0.0431
6488,Zn2Cu(AsO4)2,2.7112
6489,MoS2,1.2929
6490,IO2F,4.1825
6491,NaDyO2,6.1293
6492,YAgSn,0.1052
6493,Dy2CdS4,2.1725
6494,ZnSnF4,5.1701
6495,K2PtCl4,2.2048
6496,NbFeB,0.0009
6497,SrHI,4.138
6498,RbPrSe2,2.7827
6499,KV5Se8,0.0037
6500,VSi2,0.0036
6501,SbClO,3.0375
6502,V2C,0.0106
6503,NaH2AuC4(S2O)2,2.4577
6504,Sr2InI5,3.457
6505,SNCl,3.3946
6506,Ag5(PbO3)2,0.0143
6507,YbAgGe,0.0097
6508,Zn(InTe2)2,1.7741
6509,WF6,5.9609
6510,K2Te2Pt,1.3234
6511,SbS2NCl6,2.0509
6512,NbIO2,1.3107
6513,GeO2,2.2028
6514,Tb3Sb4Au3,0.6482
6515,KYS2,3.2551
6516,ZrInNi2,0.0358
6517,BeBiPb,0.0079
6518,U(CrC)4,0.0008
6519,SbCl(OF3)2,2.1737
6520,Sm2SCl4,4.38
6521,Rb(SbSe2)2,1.7863
6522,As2S3,3.0579
6523,AuSeCl7,2.3819
6524,BaZrCl,0.0205
6525,Li3TaO4,2.9587
6526,PbS,0.2111
6527,K4Ba(VS4)2,1.6509
6528,BaCuSeF,2.0718
6529,RbScO2,4.5633
6530,ThSe2,1.148
6531,NbAlOs2,0.1352
6532,Ba2SbI,2.015
6533,MgGeP2,2.2192
6534,BeZnSe2,0.0079
6535,Pr3Si2S8Br,3.3704
6536,Tl2SiS3,2.6852
6537,PbS,1.2978
6538,Sc2IrPd,0.027000000000000003
6539,Zr2Np,0.0085
6540,SiBi2O5,4.3627
6541,Li3NdAs2,0.3977
6542,CaMgNiH4,2.0919
6543,Mg(PtO2)3,0.6859
6544,Tb2O3,5.5037
6545,Ba(NdSe2)2,2.1527
6546,NbBi2Mo,0.012
6547,InCuO2,0.529
6548,BrClO,2.2182
6549,HfGaCo2,0.0859
6550,Cd(CN)2,7.357
6551,TbMn2,0.0088
6552,TaGeAs,0.0443
6553,TbOF,7.0415
6554,InFe2CuSe4,0.0389
6555,ErNi2,0.0276
6556,Mg2Al2Se5,2.2839
6557,SiNi,0.0033
6558,K4CO4,6.3610000000000015
6559,Hf2Ni,0.0025
6560,PI2,2.3942
6561,K3Sb2N2O6F7,4.2001
6562,Ti3O2,0.0074
6563,ZnSiO3,2.8603
6564,Sr(BiB2)2,4.9561
6565,Mn3Al,0.0118
