,pretty_comp,magmom_oszicar
19609,SbCl3,-0.0
19610,CeMg3,0.8575
19611,DySnRu2,-0.0
19612,YCuS2,-0.0
19613,K2TeBr6,0.0
19614,RbTe6,-0.0
19615,Zn(SnO2)2,0.0
19616,PrDyTl2,-0.0
19617,BeGaIr2,0.0
19618,Pr3AlN,-0.0
19619,BaGaBi2,-0.0
19620,SmAgPb,0.0
19621,Lu2ZnOs,0.0
19622,CaZnSe2,0.0
19623,Ba4YRu,0.6426
19624,Sm3Mg,-0.0
19625,Sn2IF3,-0.0
19626,NdMnSbO,6.2294
19627,Hf2Ag3F4,0.9821
19628,Yb2ZnPb,0.0
19629,Nd(SiAg)2,0.0
19630,Li2FePO5,9.8663
19631,NiS2,0.0
19632,BaAg2(HgO2)2,-0.0
19633,InTeClO3,0.0
19634,ZrBeIr4,-0.0
19635,Tb(CuGe)2,0.0
19636,Ba4YW,-0.0
19637,Mg2C3,0.0
19638,BeV2Re,0.0
19639,Zn(CuO2)2,0.0
19640,BeH2,-0.0
19641,YbTlHg2,-0.0
19642,PaCl5,0.0
19643,Sn2IF3,-0.0
19644,Nb3Sb2Te5,-0.0
19645,SrPd5,0.0
19646,NaBOF2,-0.0
19647,BaZnBi2,-0.0
19648,MoI3,4.7484
19649,BaZrF6,0.0
19650,Pm2O3,-0.0
19651,VCuO4,0.0
19652,Be2ZnTe,-0.0
19653,ScNi2Sn,0.0
19654,Li2TiMnO4,2.0527
19655,LaOsN3,-0.0
19656,H2CO,-0.0
19657,SrScBe,0.0
19658,NbAlRu2,0.0
19659,Cu3(PO4)2,0.9845
19660,Np(FeGe)2,0.0
19661,ZrSiO,0.0
19662,Ca2CdAg,-0.0
19663,TiGaAs,1.5664
19664,Ba2YV,3.5461
19665,Zn(GaTe2)2,0.0
19666,H3BrO,-0.0
19667,BeNb2Pt,0.0
19668,Ba2In2O5,-0.0
19669,CuSbAs,-0.0
19670,LiMoO2,-0.0
19671,CaH2(BrO3)2,0.0
19672,Hf2CoTc,0.0
19673,Hf(TlTe)4,-0.0
19674,Ca2PbO4,-0.0
19675,Fe(BW)2,3.3497
19676,Ba(NiP)2,-0.0
19677,BeGeN2,0.0
19678,HfTc2W,-0.0
19679,MgTi2S5,-0.0
19680,MnBeTc2,0.0
19681,AlRu,-0.0
19682,YMn(WO4)2,5.7223
19683,Ce2Zn4Ru,0.0
19684,CuAgS,0.0
19685,Ge2S3I2,0.0
19686,Sr2MnO4,2.9999
19687,BaZnO2,-0.0
19688,PdO2,-0.0
19689,Rb2VAgSe4,0.0
19690,GaBN2,-0.0
19691,TaBe2Os,0.0
19692,RbCaAs,0.0
19693,Dy(CoSi)2,0.0
19694,CeMgAg2,0.8361
19695,InPt3C,0.0
19696,Bi2OsAu,-0.0
19697,LiMgPd2,-0.0
19698,Tb2C,0.0001
19699,Ba4CdGe,0.0
19700,NaBe2Tc,1.0156
19701,Sr2BeZn,0.0
19702,TiCrP,0.0
19703,VSiTc2,0.0
19704,CaMgBe,-0.0
19705,UGe2,4.1857
19706,TlAgO2,0.0
19707,PmAl3,-0.0
19708,SmSiO3,-0.0
19709,IrO3,-0.0
19710,BH3OF4,0.0
19711,Sc4TiBe,0.0
19712,Nd3InN,0.0
19713,BaGe2,-0.0
19714,MoCl5,1.9974
19715,TaSnO3,-0.0
19716,LaPd3S4,0.0
19717,MgNiBi,0.0
19718,NiPS,-0.0
19719,ErBi,-0.0
19720,LiZnCd2,0.0
19721,KMnAg3(CN)6,1.0
19722,Li2Co(SiO3)2,6.0
19723,LaTlZn,-0.0
19724,Na2HgTe,-0.0
19725,Tl4CrI6,8.0
19726,SmTh3,0.0
19727,Mg2NiH4,-0.0
19728,K2TeBr6,0.0
19729,Sr2PbO4,-0.0
19730,CeCo5,5.6365
19731,KUCuSe3,4.0
19732,Mg2VBiO6,-0.0
19733,CuH2(IN)4,0.9984
19734,RbCaCO3F,-0.0
19735,BaV2Cu,3.7127
19736,KMgF3,0.0
19737,Ga2Fe2S5,7.1825
19738,Li6Mn(OF2)2,10.0
19739,InCu(PSe3)2,-0.0
19740,YTiBe,0.0
19741,Hf3Zn3N,0.0
19742,ZrGa5Co,-0.0
19743,Ba6In2NF,0.0
19744,Al2CuO4,1.9757
19745,MnIn2W,2.7257
19746,In3As,-0.0
19747,Dy(TiGa2)2,-0.0
19748,AcTe3,-0.0
19749,Mn2Fe3(CoO2)3,5.8748
19750,Y2MgSe4,-0.0
19751,PrTmMg2,-0.0
19752,ZnCdS2,0.0
19753,Sc3Cd,1.1665
19754,SmSiAg,0.0
19755,CoCO3,5.9995
19756,AsPd5,0.0
19757,CeSiI,1.3211
19758,Lu2PdRu,0.0
19759,NdCd,0.0
19760,Be2InSb,0.0
19761,NaCN,0.0
19762,DyMn2,2.189
19763,Li3V(OF)2,2.0
19764,Na2AlH4ClO4,0.0
19765,Sc2InC,0.0
19766,SrAcZn2,-0.0
19767,Sm4S3N2,0.0
19768,AlBN2,0.0
19769,ErRu3,0.0
19770,LuNbRu2,0.0
19771,Ba(GaSe2)2,-0.0
19772,Rb2MgCl4,0.0
19773,Ba3P2,-0.0
19774,CeCdAsO,1.9668
19775,Mg3B,-0.0
19776,PmTlRh2,0.0
19777,InCl,0.0
19778,BeCu2Tc,0.0
19779,Sr2BeRh,-0.0
19780,NaCu2O3,0.0
19781,VSnRh2,0.0
19782,Ho3Hg,-0.0
19783,Pr3IrO7,3.7553
19784,YbSb,0.0
19785,Ti2Cu3(TeO2)3,2.8004
19786,Be2B,-0.0
19787,Ba2CdCl,-0.0
19788,Li4VO4F,0.0
19789,RbYbF3,0.0
19790,TlI3,-0.0
19791,LiTi3O4,0.0
19792,U2TeN2,3.9998
19793,CrBrO,6.0
19794,KBe2Rh,-0.0
19795,ThZr2H7,0.0
19796,Al2HgSe4,0.0
19797,ZrRu3C,0.0
19798,LiBe2Os,-0.0
19799,BeNbCo4,-0.0
19800,NaAsPd,-0.0
19801,Ba4SbPt,-0.0
19802,TmInPd2,0.0
19803,SrBe3,0.0
19804,Na8TiAs4,0.0
19805,LiY2Tl,-0.0
19806,VClO,4.0
19807,Na6FeS4,8.0
19808,Ba2Bi2O5,-0.0
19809,TiAuCl,0.0
19810,PrTlPd,-0.0
19811,K(NiS)2,-0.0
19812,UPbO4,-0.0
19813,AcBrO,0.0
19814,Sm3I,0.0
19815,LiAl2Rh,-0.0
19816,BAsPb,-0.0
19817,MgIn,-0.0
19818,Tm2CuOs,0.0
19819,Rb8NO3,1.0
19820,Ca(AlSi)2,0.0
19821,Nd2MgAl,0.0
19822,Hf2AlMo,0.0
19823,Ba6Hf5S6,-0.0
19824,Sr2BeCu,0.0
19825,ScTc2Mo,-0.0
19826,InReGe,0.0
19827,ZrTi2O,0.0
19828,CuAgO2,0.0
19829,Tm(CoGe)2,0.0
19830,ZrBeFe4,5.5481
19831,HoErAl2,-0.0
19832,Dy(CoB)2,0.0
19833,ZrBe2Pd,0.0
19834,Ni2B,0.0
19835,Ba4TePt,-0.0
19836,V(CrS2)2,7.0473
19837,SiO2,0.0
19838,RbPbBr3,0.0
19839,SrCaBe2,-0.0
19840,Ca2Si,0.0
19841,In2PdRh,0.0
19842,Dy(GeRh)2,-0.0
19843,CdPd,-0.0
19844,LiTmPt2,0.0
19845,TbH2Br,-0.0
19846,NiPd3,-0.0
19847,Ga3Ge,-0.0
19848,Li2MnOF3,8.0
19849,TmGa,-0.0
19850,TiGaPd2,-0.0
19851,Ga3Pt2,0.0
19852,Li2Ni3SbO8,2.9978
19853,Te9Mo8S7,0.0
19854,SrSeO4,0.0
19855,LiCeO3,0.9945
19856,ZnTcMo,-0.0
19857,Ba2YBiO6,-0.0
19858,LiAg3O2,-0.0
19859,BaInTe,0.0
19860,Li3V3CoO8,4.9932
19861,CeSe2,-0.0
19862,ErHg2,0.0
19863,Ca(MoO2)4,-0.0
19864,HgPd3,0.0
19865,AlPt,0.0
19866,SrPd3O4,0.0
19867,ErB2Ru,0.0
19868,Li2Ti3SbO8,-0.0
19869,SrAl4,0.0
19870,Pr2CdPb,-0.0
19871,Tl2CuAsO4,-0.0
19872,VCdAgO4,-0.0
19873,Re3Sn,-0.0
19874,KBaHg2,0.0
19875,AlVOs2,0.0
19876,VPt3,1.3571
19877,YMgBe2,0.0
19878,CaBePb2,-0.0
19879,BeNiGe,-0.0
19880,P2WO8,-0.0
19881,TlPd3O4,-0.0
19882,UGaNi,5.9968
19883,Te2Ir,-0.0
19884,Ti2Rh,-0.0
19885,Er2Al3Co,0.0
19886,V3Si,-0.0
19887,K2AgP,0.0
19888,Ag3Hg,-0.0
19889,Ba2Y(CuO2)4,-0.0
19890,GaCu3,0.0
19891,BeCuBr,-0.0
19892,Dy(FeB)2,0.0
19893,Ba4ZnOs,-0.0
19894,Ba2SbMo,4.6989
19895,Mn3Al,1.1074
19896,Li(BiO2)3,0.0
19897,Be2GePt,-0.0
19898,ScSi2,-0.0
19899,BiTe,0.0
19900,Mg(BeAs)2,-0.0
19901,TaFe2Ge,0.0
19902,HfRh,0.0
19903,CaMn2Be,6.3143
19904,ErInAu,-0.0
19905,NdBRh3,0.0
19906,NbFeF6,3.0
19907,SrLiSb,-0.0
19908,PrBPd3,0.0
19909,V(HO)2,5.9946
19910,YInCu2,0.0
19911,KNb4O5F,0.0
19912,Hg(BiO3)2,0.0
19913,BeCuSn2,-0.0
19914,Be2Sb2Rh,-0.0
19915,BeZnOs,0.0
19916,CeP,0.6033
19917,NdClO,0.0
19918,K3GeSe3,-0.0
19919,HfAlCu2,-0.0
19920,Al3Tc,0.2572
19921,BaNaZr,-0.0
19922,Te3Mo2Se,0.0
19923,Lu2CuOs,-0.0
19924,NiSb2,-0.0
19925,TbRh,-0.0
19926,RuN2,0.0
19927,HoP5,-0.0
19928,H3AuC2NCl,0.0
19929,B5Mo2,0.0
19930,ZnCuF4,1.9999
19931,K2NdPCO7,0.0
19932,HoSO,0.0
19933,BeCo4Se,6.1565
19934,CrCl2,8.0
19935,HfBeBi2,-0.0
19936,ThZn4,0.0
19937,Li8CeO6,-0.0
19938,Ba4SiRu,1.266
19939,LaIn3,-0.0
19940,CaAl2,-0.0
19941,BiClF8,0.0
19942,CoCl2,2.9996
19943,BeGaCu,-0.0
19944,Ba4CoHg,-0.0
19945,HfScRu2,-0.0
19946,LiAgO2,0.0
19947,PaInCu2,-0.0
19948,ZnSnO3,0.0
19949,Ba4FeRe,2.1152
19950,BeNbPt2,-0.0
19951,K3ReH6,2.0
19952,GaAsIr2,0.0
19953,LiMgAu2,-0.0
19954,Ba4InPb,-0.0
19955,LiYb2Pd,0.0
19956,Ba2YTlV2O7,3.1275
19957,SrGaSnH,0.0
19958,YBi2ClO4,0.0
19959,Ca(VS2)2,7.9997
19960,ScP,-0.0
19961,YGa5Co,0.0
19962,YZn,-0.0
19963,TaBeRe,0.0
19964,NbCrSe5,5.3549
19965,Be2CuRu,0.0
19966,BePbSe2,-0.0
19967,YBeFe,0.6439
19968,YAl3,-0.0
19969,Sr3SmRhO6,0.0
19970,NaGa4,-0.0
19971,Na2CrO4,-0.0
19972,NaTmS2,0.0
19973,RbAgO,-0.0
19974,Sb2TeSe2,-0.0
19975,Yb3Ti3O4,9.9615
19976,K2BeMo,1.9302
19977,LiZr2Ir,-0.0
19978,Ba4ZrMo,0.0001
19979,AlBiSeCl4,-0.0
19980,Eu3As4,0.0
19981,ThGeS,0.0
19982,Li2Mn3NbO8,6.0999
19983,Sr2SmTa(CuO4)2,0.0
19984,Nb3TeCl7,0.0
19985,ScInAg2,-0.0
19986,Ca6Ge2O,-0.0
19987,SmAlAg2,0.0
19988,BaSr2Ca,0.0
19989,LuBi2ClO4,0.0
19990,K3V3O8,1.9996
19991,Y(CuGe)2,0.0
19992,LiTm2Pt,0.0
19993,Mn2Be2Te,5.2547
19994,ZrBeTe,-0.0
19995,BaBe2Ge,0.0
19996,KGeCl3,0.0
19997,TiBe2Te,-0.0
19998,Hf2MoPt,2.0042
19999,Cd2Ru(CN)6,0.0
20000,SmRu2,-0.0
20001,Nd2O3,-0.0
20002,U3Si,0.0001
20003,BeBiCl2,-0.0
20004,ZrSi2,-0.0
20005,AgBiO3,-0.0
20006,NdRhC2,0.0
20007,UBrN,4.0
20008,UBi,2.7974
20009,YbSmPt2,0.0
20010,SrTe,0.0
20011,BC7,0.0
20012,Ba3P6(N4O3)2,0.0
20013,BaZr4Nb,0.0
20014,TiSbRu,0.0
20015,Ce3Dy,-0.0
20016,GePt3,-0.0
20017,Mg(SbO3)2,-0.0
20018,V5Te4,0.0
20019,Dy2PbS4,0.0
20020,RbSb3Se5,0.0
20021,Yb(HO)3,1.949
20022,Li6Fe(OF)3,4.9999
20023,K2BePd,-0.0
20024,GaFeRh2,4.1617
20025,NiTeO4,1.9993
20026,PdPbO2,-0.0
20027,SmAg3,-0.0
20028,Ba2CoSe2(ClO3)2,6.0
20029,Mg(SbO2)2,-0.0
20030,YbThRh2,-0.0
20031,RbNaO,0.0
20032,Sr2Pb3,0.0
20033,BaSiCl2,0.0
20034,ZrCuSiP,0.0
20035,KBaBe,0.0
20036,KSi,0.4465
20037,SnPd,-0.0
20038,CeTeCl,1.9646
20039,SrBeTc2,-0.0
20040,Ti4ZnS8,0.0
20041,AgCO2,0.0
20042,Pb2ClOF,-0.0
20043,BaBi2Cl,-0.0
20044,Yb3TlC,2.6219
20045,Ca2AlSnO5,0.0
20046,MgRu2W,-0.0
20047,BeInTc2,-0.0
20048,BeCuPb2,-0.0
20049,Zn2CuRh,1.5311
20050,Ba4MgCo,-0.0
20051,UBC,1.1722
20052,Pr2SO2,0.0
20053,Mn4Al,0.8727
20054,BAsO4,0.0
20055,Nd2Ni5B4,0.0
20056,In5AgS8,0.0
20057,Pm2SiPd,0.0
20058,Ba4ZrOs,2.4331
20059,Ba4TaSi,3.8106
20060,MgO6,0.0
20061,PdF2,-0.0
20062,K2CuO2,0.0
20063,Sc4BeW,-0.0
20064,Ba2GeBi,-0.0
20065,Na6S2O9,0.0
20066,TbPd3,-0.0
20067,LiBeSe2,-0.0
20068,FeO,3.9981
20069,ZnCl2,0.0
20070,InPd2Au,-0.0
20071,Ba4MgSb,-0.0
20072,Zr2BeCl,-0.0
20073,VNCl4,0.0
20074,RbP,2.0
20075,Sr3(BS3)2,-0.0
20076,SmInAu2,-0.0
20077,Nd2CuO4,0.0
20078,MgCrF5,6.0
20079,BeCd4Os,-0.0
20080,V3Ga,-0.0
20081,Mn3Ga,3.1103
20082,TaCoTe2,-0.0
20083,HoMgTl2,0.0
20084,H3S,0.0
20085,NiAs,0.0
20086,Te7Mo8S9,-0.0
20087,K2TaAgS4,-0.0
20088,Pr(Re2Si)2,-0.0
20089,SmHoRh2,-0.0
20090,TmBiO3,-0.0
20091,AcEr3,0.0
20092,Rb4SnO4,-0.0
20093,Rb3Os,1.1691
20094,Nd2MgNi2,-0.0
20095,Yb2Au,-0.0
20096,LiNi2Ge,-0.0
20097,BeIn4Pt,-0.0
20098,ErSF,-0.0
20099,NdAl3Ni2,0.0
20100,Ta2SnO7,-0.0
20101,PaH3,2.4459999999999997
20102,PuTe,5.9697
20103,Ho5Sb3,0.0
20104,K3Na(FeO4)2,3.9986
20105,BaMgGe,-0.0
20106,HfPRu,0.0
20107,PaFe3,3.8131
20108,Ca(VS2)4,4.7716
20109,AsP2W,-0.0
20110,Ti(FeGe)6,8.7038
20111,Na2Ti3O7,-0.0
20112,Yb(Mo3S4)2,-0.0
20113,ScBeCl2,0.0
20114,BeRe2Cl,0.0
20115,Dy2Re2Si2C,-0.0
20116,Rb2Zr2O5,-0.0
20117,LiTbHg2,-0.0
20118,TmAg(PSe3)2,0.0
20119,Nb3Ni,0.0
20120,CuN,-0.0
20121,K3TaO8,0.0
20122,Be2InSn,0.0
20123,LiYGe,-0.0
20124,HoErAg2,0.0
20125,Be2Nb3,0.0
20126,YCuSi,0.0
20127,NaZr2NiF,2.0
20128,Li3B(PO4)2,0.0
20129,KLiCO3,0.0
20130,ZrBeSi,0.0
20131,TcAgO4,-0.0
20132,RbSm2CuSe4,-0.0
20133,SiH8C2N8(OF3)2,0.0
20134,Rb3AlO3,0.0
20135,BMo2C,-0.0
20136,RbCd(NO2)3,4.0001
20137,HoCu4Pd,-0.0
20138,AlCuS2,0.0
20139,TlGaS2,-0.0
20140,Ti2AlCu,3.5998
20141,K2Te,0.0
20142,ScCoC2,-0.0
20143,Na3Bi,-0.0
20144,K2Cd(CN)4,0.0
20145,YScBe,0.0
20146,Na3VSO3,0.0
20147,TbBi2IO4,-0.0
20148,InBr3,0.0
20149,AuC5(SCl)4,3.8677
20150,V2Se9,0.0
20151,Ba2SmSbO6,0.0
20152,RbBi,-0.0
20153,TlN,0.0
20154,MnBe2Os,-0.0
20155,YbCl3,-0.0
20156,Bi2PbS4,-0.0
20157,Li8CoO5F,2.0
20158,Ba2MgTe,0.0
20159,MgCdAg2,0.0
20160,HfGaPt,0.0
20161,VCuO3,-0.0
20162,Pr(SbOs2)2,-0.0
20163,HgPd,-0.0
20164,BeInSn,0.0
20165,BaLiSe4,0.0
20166,AsPdCl,-0.0
20167,SbH4NCl6,0.0
20168,Ba4YMo,0.0
20169,NdBi,0.0
20170,Li2Ge2O5,-0.0
20171,Zn2GeSe4,-0.0
20172,Mn3Cd2O8,8.9995
20173,MgZn2,-0.0
20174,BePd,0.0
20175,LiPd3,0.0
20176,TmRh3C,0.0
20177,PmRh3,0.0
20178,ErZrSb,-0.0
20179,Sr2Bi,0.0
20180,RbO3,3.9977
20181,PbS,0.0
20182,Zn(FeO2)2,4.0007
20183,MnV2Cr,-0.0
20184,PrGeAu,-0.0
20185,Zn3(PO4)2,-0.0
20186,ZrGe2,0.0
20187,NaCl,-0.0
20188,KPuO3,3.0
20189,ZnCN2,0.0
20190,NaLi2Pb,-0.0
20191,MoAsW2,0.0
20192,MnBe2Ir,1.9242
20193,Lu2AlOs,0.0
20194,Ca2Co3O8,5.9956
20195,U(FeB3)2,1.6077
20196,Li2Ce2Ge3,0.0001
20197,Ba4MnSn,0.5098
20198,CuSb(MoO4)2,-0.0
20199,Ti2BeMo,0.0
20200,VAsRh,4.0121
20201,Sr3Ti2O7,0.0
20202,SiBiO3,-0.0
20203,ZrBe2Br,0.0
20204,Rb2CaH4,-0.0
20205,Be2GaMo,0.0
20206,MgTe,0.0
20207,LiCo5O7F,2.9699
20208,SmLuMg2,-0.0
20209,LiSmAu2,-0.0
20210,Mn2PtRh,9.0205
20211,NdNbO4,-0.0
20212,BeCoPd2,1.9982
20213,Li2Si2NiO6,4.0
20214,Sr(BS2)2,0.0
20215,Al3Ir,-0.0
20216,BaZr4Ni,0.0
20217,BeIr4Pt,0.0
20218,Ba4TiNi,0.7944
20219,LiZnSb,0.0
20220,Sr2CdAg,0.0
20221,SrBe2Sn,0.0
20222,MnBeSb,-0.0
20223,Sr2ZnGe,1.3073
20224,Pm2CuGe,0.0
20225,Zr2CoOs,0.9109999999999999
20226,ScCu3,-0.0
20227,YAl3,-0.0
20228,CeN,0.0
20229,La2AgSn,0.0478
20230,Rb2Se,0.0
20231,SrBeV2,0.0
20232,BeGaMo2,-0.0
20233,MoS2,-0.0
20234,CaY2O4,-0.0
20235,BaSnSb,0.0
20236,Sr3Li,0.0
20237,LiCu3,0.0
20238,CuMoF6,1.0
20239,Zr2OsRu,-0.0
20240,Rb2P3,-0.0
20241,Yb(BiTe2)2,0.0
20242,NaBiF6,0.0
20243,LiTaBe2,-0.0
20244,SmI,-0.0
20245,ZrS,0.0
20246,RbCrI3,8.0
20247,Sn(PS3)2,0.0
20248,TbSi2Rh3,-0.0
20249,LiBH2,0.0
20250,Sr2UO4,1.8918
20251,Na2PRuCO7,1.9979
20252,RbTe,0.9987
20253,BeCrSi2,0.5539
20254,UBi,2.9611
20255,SrCaBe,0.0
20256,Dy2CuRh,0.0
20257,BaCaBi,-0.0
20258,HfBeSe2,0.0
20259,KBeH3,-0.0
20260,Na6P4W,0.0
20261,ReF7,-0.0
20262,Sr(MnGe)2,4.29
20263,BaCrIn4,-0.0
20264,Li3Cr2(NiO4)2,1.1782
20265,Zn2AsRh,-0.0
20266,ZrBePd,0.0007
20267,BaBrCl,0.0
20268,LiLuF4,-0.0
20269,BaTlHg,-0.0
20270,BeCuPt,-0.0
20271,BeSiOs2,-0.0
20272,HCN,-0.0
20273,LiSbWO6,0.0
20274,SNCl,0.0
20275,LaPb3,-0.0
20276,YbP,-0.0
20277,Li2Mn2CuO6,10.0
20278,CrAsPd2,3.2205
20279,Sm2ZnS4,0.0
20280,Yb3Sm3S8,-0.0
20281,LiSnPCO7,0.0
20282,HfAs,-0.0
20283,Nb3Cl7,-0.0
20284,TiSb,-0.0
20285,Be2VCl,0.0
20286,Zn3Hg,-0.0
20287,YB2,0.0
20288,Ca3MnCoO6,0.0006
20289,TbAu2,0.0
20290,AgPbO2,0.0
20291,Tl(NiS)2,0.0
20292,NdHo3,0.0
20293,Al2CrS4,6.9732
20294,CeSc3(B2O)2,1.0
20295,LuTlO3,-0.0
20296,NaPN2,0.0
20297,AgBF5,-0.0
20298,NiCN2,0.0
20299,NaLiFe2(Si2O)2,1.1078
20300,CaMg2Ni9,0.0
20301,Ba4BeHg,0.0
20302,NaBe2Ir,-0.0
20303,NaTm,-0.0
20304,TiTeOs,-0.0
20305,ThBe3,-0.0
20306,In2Pt,-0.0
20307,LiZrAu2,-0.0
20308,USn,1.9202
20309,NbBr5,-0.0
20310,Re2N,-0.0
20311,TiFeCoGe,0.9998
20312,KNiAu3(CN)6,2.0
20313,Zr2Be2Ga,-0.0
20314,KCrF3,4.0
20315,Ba2CdTe,-0.0
20316,NaI,-0.0
20317,Na2Cr7O4,9.3002
20318,Al(FeS2)2,9.7863
20319,H2O2,0.0
20320,Li3Co2NiO6,1.0244
20321,IN,-0.0
20322,ThTa2O7,0.0
20323,VO2F,-0.0
20324,YbCuSi,-0.0
20325,HoSe,-0.0
20326,BeSiCl4,-0.0
20327,NdSF,0.0
20328,TiBeZn2,-0.0
20329,Li3LaP2,-0.0
20330,Tm5(ReO)2,0.0
20331,Ti2IrW,0.0
20332,ThTl3,0.0
20333,TaBeCr,-0.0
20334,GaFe2Ni,4.5094
20335,NaVO2,1.9997
20336,Dy(BiO2)3,-0.0
20337,Ac2ZnGe,-0.0
20338,ThCd2,-0.0
20339,TmSi2,0.0
20340,Li2MgCl4,0.0
20341,Dy(FeB)2,1.0096
20342,AcYbCd2,-0.0
20343,BaHf4Cu,-0.0
20344,NdC2,0.0
20345,Ho2C,0.1426
20346,NaPmTe2,0.0
20347,BaBiP4,-0.0
20348,CaBe2Cr,2.2631
20349,BiS,0.0
20350,Ni(RhO2)2,3.986
20351,Al(HO)3,-0.0
20352,Yb2Se3,0.0
20353,Li8TiS6,0.0
20354,MgSeO3,0.0
20355,PrPd2,0.0
20356,Cu3SbS4,0.0
20357,BeIr4W,0.0
20358,KTb2CuS4,0.0
20359,TiZnF6,-0.0
20360,Pr(BRu)2,-0.0
20361,Sr2AsAu,0.0
20362,VRhO4,0.0
20363,NbRu2Cl,0.0
20364,Al2RuPt,0.0
20365,Lu2Cr2C3,-0.0
20366,BeIn2Mo,-0.0
20367,Ca2MgHg,0.0
20368,LiDyO2,-0.0
20369,U4As6Ru7,6.5535
20370,Ag3AuSe2,-0.0
20371,CaAsAu,-0.0
20372,YTmO3,0.0
20373,As2Pt,-0.0
20374,ScBeRu4,0.0
20375,ThTi2O6,0.0
20376,V3Ag,0.0
20377,YbLuRh2,-0.0
20378,ZrPd3,-0.0
20379,Ba2CuSn2F4,2.0
20380,Ca(GaO2)2,0.0
20381,LiPdAu2,0.0
20382,LiAg2Pd,-0.0
20383,MgGeO3,-0.0
20384,YbB4Ru,-0.0
20385,Be3Ru,-0.0
20386,V3Te4,6.9152
20387,Be2FeMo,-0.0
20388,Sc2TcAg,-0.0
20389,Be2GaP,-0.0
20390,AgH,-0.0
20391,Cr3RhN,0.0
20392,Rb2TeO3,-0.0
20393,Fe2CuGe2,0.5079
20394,MnBe2Os,3.1015
20395,KNaS,-0.0
20396,NdAl,-0.0
20397,NaBeBi,0.0
20398,TlTcAs,-0.0
20399,LuAsPd,-0.0
20400,NdZnIn,-0.0
20401,BePtSe2,0.0
20402,Na4HgP2,0.0
20403,Er2PdAu,0.0
20404,Ba4OF6,0.0
20405,LuBi2BrO4,-0.0
20406,Li4CuSi2O7,0.9993
20407,KBeTc,0.0
20408,YCdAu2,0.0
20409,HfBe3,0.0
20410,LiAsRh2,0.0
20411,Ba3In2Br2O5,0.0
20412,Y2Al3Si2,0.0
20413,Ba2NaO,0.0
20414,Zn2PdO4,-0.0
20415,Yb2SmS4,0.0
20416,BeIn2Ge,-0.0
20417,Nb3CrSe6,6.1193
20418,CSO,0.0
20419,Ba4VPb,-0.0
20420,CaHCl,0.0
20421,Er2CdIn,0.0
20422,NdLuTl2,0.0
20423,ErH,0.0
20424,CaTiS2,0.0035
20425,RbHSeO4,-0.0
20426,UAs,2.4228
20427,TaAs2,0.0
20428,YErZn2,0.0
20429,TiF2,2.0
20430,Ti2AsP,1.7931
20431,LiTiPt2,0.0
20432,FeAs2,0.0
20433,NdBiO3,0.0
20434,Sc4BeTc,-0.0
20435,NaAlH4,0.0
20436,LuPaOs2,-0.0
20437,K2BeOs,-0.0
20438,ScCo2Sn,1.0201
20439,LiGe2N3,-0.0
20440,P3N5,0.0
20441,NaBeBr2,0.8789
20442,HgBr2,0.0
20443,Ba2PrSbO6,-0.0
20444,PrCd,-0.0
20445,TlCdF3,0.0
20446,MgMnBe2,1.7141
20447,PrGe,-0.0
20448,DyZnGa,0.0
20449,Nb4CrSe8,0.0935
20450,Ba4RePd,1.8763
20451,OF3,4.0
20452,Sr2ScIrO6,3.1519
20453,AsRu2Au,0.0
20454,Ba4CdTc,-0.0
20455,Ba4NbCo,5.5351
20456,Ba4ErRu3O2,2.6231
20457,CaSiO3,0.0
20458,Cd3As2,-0.0
20459,YBeMo,-0.0
20460,Ca(NiS2)2,2.715
20461,CdHgPd2,0.0
20462,BaSnSb2,-0.0
20463,Mg(MoO2)4,0.0
20464,BeNiPd2,-0.0
20465,Ce3Th2O9,1.9972
20466,YMoClO4,0.0
20467,H3Pb,0.0
20468,Fe4P,9.1564
20469,LaSbTe,0.0
20470,NaSrAs,0.0
20471,YbErHg2,-0.0
20472,ZrNbTc2,0.0
20473,SnPd2,0.0
20474,CaTiF6,0.0
20475,ErSbPt,0.0
20476,Nd3Cr,0.0
20477,Ag2PbO2,0.0
20478,Rb2Se5,-0.0
20479,Li2TiNiO4,3.9997
20480,NaHoSe2,0.0
20481,NdB2Ru3,-0.0
20482,YbDyPd2,-0.0
20483,Li3CuSbO5,-0.0
20484,Sb3Ir,0.0
20485,LiAc2Ir,0.0
20486,FeSbO4,4.4745
20487,HoMgZn2,-0.0
20488,BeVRe2,-0.0
20489,Nb3Te3As,-0.0
20490,BeGe2Mo,-0.0
20491,Ba4CuMo,3.0941
20492,Rb3MnH5,10.0
20493,MgNiSb,-0.0
20494,Be2ReSb,-0.0
20495,Mg2MnIrO6,4.194
20496,Ba2YB2ClO6,-0.0
20497,Be2SnBi,0.0
20498,Li2CuAg,-0.0
20499,Ca2FeWO6,4.2288
20500,Nd(SiNi)2,-0.0
20501,UVN2,4.4606
20502,Zr2Be7,0.0
20503,CeIn5Ir,0.7392
20504,H5PbCI3N2,-0.0
20505,BeOs2Ru,-0.0
20506,Ba4RuPt,0.4109
20507,NbI2O,0.0
20508,ScCr2AgH4,-0.0
20509,Hf9Mo4As,0.0
20510,K2Se5,0.0
20511,Ga3B,0.0
20512,CaScRh2,-0.0
20513,BaH2O3,3.9703
20514,CaBePb2,-0.0
