,pretty_comp,optb88vdw_bandgap
20023,VI2,0.0
20024,Cr3SnN,0.0
20025,Mn3Cr2(CoO2)3,0.0
20026,ScGaCu2,0.0
20027,V2O5,1.389
20028,BeIn2Cl,0.0
20029,Zr6Al2Fe,0.0
20030,Sr(AlSi)2,0.0
20031,LaGeAu,0.0
20032,TmNp3,0.0
20033,BaMgZr2,0.0
20034,Al2Sb2O7,0.1716
20035,Zr2CuPt,0.0
20036,H4BrN,4.4908
20037,Li2Ti3BiO8,0.0
20038,Ba4TaSn,0.0
20039,LiCl,6.6669
20040,Ba2CdTe,0.0
20041,MnP4,0.0
20042,BaSiBi2,0.0
20043,Li3AuO3,2.0171
20044,CaBiAsO6,0.3670000000000001
20045,Mn2BeOs,0.0
20046,SmSiO3,0.0
20047,CeZr7O6,2.4865
20048,NdTe,0.0
20049,Li3TaO4,1.57
20050,DySnRu2,0.0
20051,Yb3Mg,0.0
20052,C3N4,1.089
20053,LiTm2Tc,0.0
20054,Li7CoOF7,0.1264
20055,GeSb4Te7,0.2284
20056,VINCl3,1.0014
20057,Na2Cl,0.0
20058,TiGaRh,0.0
20059,ScAsO3,0.0
20060,Ti5Ga4,0.0
20061,BeGePb,0.0
20062,TaBeTl,0.0
20063,ZrBeTe,0.0
20064,EuCdPb,0.0
20065,V4Zn5,0.0
20066,K2NiP2,0.5826
20067,LiHf4Be,0.0
20068,Be2NbGa,0.0
20069,CrO,0.0
20070,TiSiRu2,0.0
20071,Be2RePt,0.0
20072,Li4V2OF7,0.2774
20073,Mn(GeO3)2,1.0436
20074,MgHg2,0.0
20075,Sm3In,0.0
20076,Li4Mn2Cr3(CoO2)3,0.0
20077,Cd2BiAsO6,1.9695
20078,Sr2MgUO6,2.2451
20079,NaV(SO4)2,0.0
20080,MnH4(OF2)2,1.9665
20081,Na2PtS2,1.2699
20082,LiCoP2O7,0.0255
20083,Dy2Te5O3,3.0448
20084,Mg(P2Rh3)2,0.0
20085,Cr(BH)6,0.8085
20086,YbVO4,0.0
20087,NbNO,1.7139
20088,CaBeRh2,0.0
20089,TbBi5O9,1.8485
20090,Ti2Cu3,0.0
20091,ZrTcCl,0.0
20092,Rh(OF3)2,0.0
20093,WSe2,1.0454
20094,NaAl(SiO3)2,5.6828
20095,ScIn3,0.0
20096,Cd2Sb2O7,0.7424
20097,Li2CrFe(PO4)2,0.0
20098,Sm2PbS4,2.2203
20099,Ba3In2O6,0.9721
20100,U(SbO3)2,1.4218
20101,LiAlRh2,0.0
20102,V3As,0.0
20103,TiGa5Co,0.0
20104,CeVO3,0.0
20105,TeO3,1.2519
20106,LiV(PO3)3,1.1281
20107,Ba4LiTi,0.0
20108,NdAl7Au3,0.0
20109,Zr2N,0.0
20110,HfBeNb2,0.0
20111,Lu2Pt2O7,1.7395
20112,PrPbAu,0.0
20113,InPd2Au,0.0
20114,BaGaPt2,0.0
20115,MgFeF5,0.743
20116,NaTl2RhF6,1.8857
20117,ErAgSe2,1.2547
20118,USb2Au,0.0
20119,CaAlSi,0.0
20120,Y(NiGe)2,0.0
20121,FeRe,0.0
20122,Mg(MnN)2,0.0
20123,Ca(As2Rh3)2,0.0
20124,Mn2ZnO4,0.0
20125,Ba2ScCr,0.0
20126,Ba2TlBi2O7,0.0
20127,ZrBe2Pb,0.0
20128,Rb2As3,0.4687
20129,BaZn5,0.0
20130,NaBe2Pd,0.0
20131,BeRuCl4,0.0
20132,Li2Ni(P2O)2,0.9075
20133,ZrCo2Sn,0.0
20134,Cu2As,0.0
20135,Ca5(SiN3)2,2.451
20136,HoCo5,0.0
20137,BeVFe2,0.0
20138,Y(ReB)4,0.0
20139,YbTl2Cd,0.0
20140,Hg(SbO3)2,0.4855
20141,YbSn3,0.0
20142,ScN,0.0
20143,SiC3,0.0
20144,KRb2TiF6,5.6924
20145,NiSe,0.0
20146,BaNaTi4,0.0
20147,K2NClO3,4.6298
20148,ZnCu2SnSe4,0.0
20149,Tl4SnS3,0.6675
20150,YCrO4,0.0
20151,ThNi2,0.0
20152,MgBeCu2,0.0
20153,Sr3SbAs,0.0
20154,Mn5NiO2,0.5746
20155,YCdAu2,0.0
20156,LiPH2,0.0
20157,Ca4Al6SO2,3.8077
20158,NdPd3S4,0.0
20159,Sr(InAu)3,0.0
20160,Yb2AgPb,0.0
20161,CaBeGe,0.0
20162,YCl,0.0
20163,Yb2Tl,0.0
20164,Ba3(BO3)2,4.5173
20165,Ba4NaPt,0.0
20166,Sm(Al2Cu)4,0.0
20167,BeCoRh2,0.0
20168,RbCO2,3.0141
20169,Tm2TeO6,2.641
20170,MgZrIr2,0.0
20171,ZrRh3,0.0
20172,YBe2Co,0.0
20173,Ti2MnNi,0.0
20174,CuCl,0.7294
20175,BaBe2Br,0.0
20176,Rb3V,0.0
20177,Ag2CO3,0.6132
20178,Na3Re,0.0
20179,Be2TlCr,0.0
20180,Th(CoSi)2,0.0
20181,BeRu2Pb,0.0
20182,ZnBi3,0.0
20183,Dy5NiPb3,0.0
20184,Zr2CuSb3,0.0
20185,Sr3CdO4,0.6168
20186,MgIn,0.0
20187,Sr2TaCrO6,0.8059999999999999
20188,CeCl3,0.0
20189,HoCdHg2,0.0
20190,Sr2SnO4,2.9259
20191,ScBiO3,0.9263
20192,Ta2SnO6,2.3934
20193,MgGeO3,2.7341
20194,Sm3InN,0.0
20195,Zr2NiP,0.0
20196,BeTc2Ru,0.0
20197,TaPd2,0.0
20198,TaMnBe,0.0
20199,BeCr2Re,0.0
20200,Mg3Ru2,0.0
20201,Be2CrOs,0.0
20202,TmPt3,0.0
20203,Ca2CrSbO6,0.2183
20204,LiTiIr2,0.0
20205,LiHf2Ir,0.0
20206,ThSiAu,0.0
20207,Ni2P2O7,0.7371
20208,Eu(MgSb)2,0.0
20209,KCaAl2F9,7.6367
20210,BaRu2W,0.0
20211,Rb3AsSe6,0.9287
20212,Tm2CdSe4,0.6683
20213,Er6MnBi2,0.0
20214,SrFeO3,0.0
20215,NbInNi,0.0
20216,LaBe2Tl,0.0
20217,CeInAu,0.0
20218,Ba2TiBr,0.0
20219,Be2CrRe,0.0
20220,Na4Co2O9,0.0
20221,LaCuO2,2.5832
20222,TiReN3,0.0
20223,TbVO3,0.0
20224,LiBeV,0.0
20225,SmP3,0.0
20226,Pm2HgGe,0.0
20227,LiBiP2O7,4.1313
20228,Be2ZnIn,0.0
20229,NaLi5N2,2.9961
20230,SnAu3,0.0
20231,BeSiPt2,0.0
20232,Ba2CePtO6,1.5989
20233,Er2CuOs,0.0
20234,ZrBeTl,0.0
20235,BeFeMo,0.0
20236,Li5Ti2Cu3,0.1858
20237,YbAgPd2,0.0
20238,Mg3Si8Ir3,0.0
20239,KNdTe2,1.2554
20240,ScInO3,2.4006
20241,Cu2SiTe3,0.1796
20242,UCd2O5,2.0952
20243,Li3MnO3,0.0
20244,BeZn2As,0.0
20245,Zr(TiH2)2,0.0
20246,MnVAs,0.0
20247,Hf4BeTe,0.0
20248,InNi2,0.0
20249,MgGaIr2,0.0
20250,LaCd2,0.0
20251,SmLuIn2,0.0
20252,AsO2,3.5827
20253,Ba4SnPb,0.0
20254,SrVO3,0.0
20255,Ag3P,0.9082
20256,Sc2IrPt,0.0
20257,ZnAsPd2,0.0
20258,AgHg,0.0
20259,BaHf4Ga,0.0
20260,BeCoNi2,0.0
20261,Sr2BeCd,0.0
20262,BaHfSe4,0.0
20263,Be2InCu,0.0
20264,NiI2,0.0
20265,Sc4BeTc,0.0
20266,AlPS4,2.48
20267,HfBeSi2,0.0
20268,Be2RhPb,0.0
20269,Sr2Cu(PO4)2,0.3267
20270,K3Nb3(BO)2,1.9835
20271,Ca3PbO,0.0
20272,VCl2,1.2598
20273,BeCoP,0.0
20274,Be2HgBr,0.0
20275,SmSi2Rh3,0.0
20276,BeZnP,0.0
20277,PrMgHg2,0.0
20278,Hg2P3Br,0.9578
20279,K2GeAs2,0.8228
20280,KBaRu2,0.0
20281,Yb(CoSi)2,0.0
20282,BaSi3SnO9,3.9293
20283,Fe2Si,0.0
20284,HoTeClO3,3.7621
20285,Be2CuCl,0.0
20286,Er2Co3Ge5,0.0
20287,TiIN,0.0
20288,Li5Cr2Co3,0.0
20289,Ti2BeTl,0.0
20290,Ba4BiIr,0.0
20291,TmTl,0.0
20292,LiCoO2,1.0074
20293,TeRhCl,0.7228
20294,Rb4NO,0.0
20295,LiCaPrTeO6,3.5851
20296,CdOsO3,0.0
20297,MnV,0.0
20298,Li2MgAu,0.0
20299,BaGeO3,0.0
20300,Ba4InMo,0.0
20301,BeCrTc2,0.0
20302,Sr3In,0.0
20303,Li5(Cu2P3)2,0.0
20304,KAg2SbS4,0.2435
20305,BaLiTi2,0.0
20306,DyInCu2,0.0
20307,CoH2SeO4,0.0
20308,Ba4LiMo,0.0
20309,BaInBr2,0.0
20310,BaNaHg,0.0
20311,YTiF5,0.0
20312,DyYTl2,0.0
20313,RbTeAu,1.0319
20314,Li2PbAu,0.0
20315,BiTe,0.0
20316,Ce(BO2)3,0.0
20317,CoAgO2,0.3621
20318,DyNiSn,0.0
20319,ScInNi2,0.0
20320,HoMgIn,0.0
20321,Rb2O3,0.0
20322,Lu2MnS4,1.0706
20323,ErAlO3,3.9724
20324,Mo5As4,0.0
20325,K4YBe,0.0
20326,Ti6Si2B,0.0
20327,Sc(FeSi)2,0.0
20328,EuCu,0.0
20329,InTeCl,1.5513
20330,Ba(MgSi)2,0.0
20331,Yb2SnHg,0.0
20332,Ba3CrS5,0.0
20333,MnFe2Si,0.0
20334,K2ZrSi2O7,4.7852
20335,LiCa2Rh,0.0
20336,Li2Mn3FeO8,0.0538
20337,Y6UO2,1.9749
20338,Li6CoOF6,0.0
20339,Be2ZnCu,0.0
20340,AsPdCl,0.0
20341,Sm3Si2Cl5O6,4.6157
20342,BeSi2Cl,0.0
20343,CaBeIn2,0.0
20344,TiMnO3,0.6094
20345,Sc3FeC4,0.0
20346,ErB4Rh,0.0
20347,RbYbBr3,4.8104
20348,LiCo6O7,0.0
20349,Ba3(SiAs2)2,0.7732
20350,BeInBi2,0.0
20351,Ba4MoPt,0.0
20352,Nb(SeCl)2,0.9671
20353,Co2SnO4,0.0
20354,K2Sn(AsS3)2,1.0634
20355,Li(MoO2)2,0.6494
20356,Na2BeBr,0.0
20357,TaAgF6,3.3082
20358,CaBe2Si,0.0
20359,YCdRh2,0.0
20360,TbMgSn,0.0
20361,Ce(GeRh)2,0.0
20362,Er(FeB)2,0.0
20363,BaLiCa2,0.0
20364,Er(CuO2)2,0.0
20365,Li2MnSi3O8,1.2884
20366,YOsO3,0.0
20367,TmSnPd2,0.0
20368,LaBe2Co,0.0
20369,LaH2,0.0
20370,BC,0.0
20371,Be2FePd,0.0
20372,Li4Mn(OF)2,0.206
20373,Ba4LiRu,0.0
20374,Li2Cr2O7,1.1602
20375,SO2,2.6465
20376,NdCrO3,0.0
20377,Ca3SiO5,3.4636
20378,Li2VH2OF5,0.08
20379,Ca2InPd2,0.0
20380,TbTmHg2,0.0
20381,MgAsP,0.0
20382,LiVF6,2.8097
20383,GeSe,0.1673
20384,Zn(FeO2)2,0.0
20385,Sc3BPb,0.0
20386,NbGaCo2,0.0
20387,Ba4SbIr,0.0183
20388,PrLuIn2,0.0
20389,LuP5,0.3338
20390,K3SbSe4,1.2239
20391,Ge3B,0.0
20392,BePtPb,0.0
20393,Tb2InGe2,0.0
20394,LaUO4,0.0
20395,CaZrSi2O7,4.7917
20396,LiNdTl2,0.0
20397,ErAgSn,0.0
20398,Li7VN4,2.2543
20399,TmMgGa,0.0
20400,BaNaGa,0.0
20401,Sr5Si3,0.0
20402,SnCl2,3.2019
20403,Sc3GaC,0.0
20404,Pm2MgSn,0.0
20405,Li3TiNi3O8,0.0
20406,YbBPd3,0.0
20407,YbCu4Au,0.0
20408,NdTl3,0.0
20409,Sm(AlCl4)2,0.0
20410,Ba4TaTc,0.0
20411,BeNb2Sb,0.0
20412,Rb2ZrCl6,3.488
20413,TbC2,0.0
20414,Ba4CrW,0.0
20415,Nd2CdHg,0.0
20416,AsPtSe,0.0
20417,K2BeSi,0.0
20418,DyIn5Rh,0.0
20419,V4P2O3,0.0
20420,K7Ta(SO4)6,3.6316
20421,TiReTc2,0.0
20422,AsPIr2,0.0
20423,Ho2OsPt,0.0
20424,Na3NiO3,0.0
20425,CaH2(ClO3)2,5.0565
20426,CaBeCr2,0.0
20427,BeV2Pt,0.0
20428,BeInP2,0.0
20429,NdFe2,0.0
20430,NbZnRh2,0.0
20431,SrSeO3,3.7401
20432,ZrBeZn,0.0
20433,BeCd4Ga,0.0
20434,Ag(Mo3S4)2,0.0
20435,PaPbAu2,0.0
20436,MgPt,0.0
20437,KBe2W,0.0
20438,BeCrSn2,0.0
20439,ZnAs,0.2855
20440,ScSbRu2,0.0
20441,Sr2BeCu,0.0
20442,Li3FeSiCO7,0.4774
20443,BeZn2P,0.0
20444,Be2TlCl,0.0
20445,Li6Mn5SbO2,0.0
20446,MoPb3Cl2O5,1.9657
20447,Ca(InTe2)2,0.7734
20448,Ba4GaHg,0.0
20449,ZnMoF5,1.0928
20450,LuSeO3F,4.1682
20451,YbF,0.0
20452,OsO4,3.153
20453,V2Bi4O,2.2751
20454,UBN,0.0
20455,Sr6Cu3N5,0.6234
20456,BaMg2Mn,0.0
20457,BaNd2ZnO5,3.0786
20458,TbScO3,4.442
20459,Zr2Al,0.0
20460,Ca4TiBe,0.0
20461,CdAsOs,0.0
20462,H4N2O3,0.1056
20463,BeCdIn,0.0
20464,SrInHg2,0.0
20465,BeGa2Fe,0.0
20466,BeCo2Sb,0.0
20467,Be2CrGa,0.0
20468,K2TeS3,2.1268
20469,USiSe,0.0
20470,Be2CdP,0.0
20471,SmSbPd,0.0
20472,LiMgAs,1.5207
20473,DyAu2,0.0
20474,BeTcPb4,0.0
20475,Yb3Si5,0.0
20476,TePt,0.0
20477,BaSm2FeS5,0.0
20478,Li3Mn2O4,0.0
20479,TbNbO4,3.9439
20480,Ba2YCr3O8,0.0
20481,Sb2Se3,0.8753
20482,HfAsPd,0.0
20483,NaScTl2,0.0
20484,NaDyO2,4.4151
20485,KHS,3.4082
20486,LiCaBe,0.0
20487,Ba4SiCl,0.0
20488,Np2InPt2,0.0
20489,HoSbPd2,0.0
20490,AcAgAu2,0.0
20491,LiYbAlF6,8.1225
20492,Be2InSi,0.0
20493,B3Ru7,0.0
20494,UMn2,0.0
20495,AcMgTl2,0.0
20496,Pr2CuIr,0.0
20497,Lu2ZnTc,0.0
20498,Be2BiIr,0.0
20499,Ho2SeO2,2.318
20500,Ca2Ag2O5,0.0
20501,HfCdCu2,0.0
20502,K2GeSe3,1.5894
20503,CrFe2Sb,0.0
20504,Be2FeIr,0.0
20505,YTlO2,1.5972
20506,Zr2Au,0.0
20507,NaTaBe2,0.0
20508,AcSbAu2,0.0
20509,KInBr3,2.2582
20510,BaAuO2,1.236
20511,NdSbTe,0.0
20512,Li2NbAs,0.0
20513,Li(CN)2,2.228
20514,TiBeTe,0.0
20515,Lu2TcAu,0.0
20516,Ca2Cu(BrO)2,0.0
20517,HoLuRh2,0.0
20518,KBe2Pt,0.0
20519,NdNi,0.0
20520,YMgAg,0.0
20521,NbInSe2,0.0
20522,Pd3N,0.0
20523,NaGaH4,4.7526
20524,ScS,0.0
20525,LiBe2Si,0.0
20526,Li3Ti(PO4)2,0.247
20527,LiAuS,1.5252
20528,Sm5Ga3,0.0
20529,AlH3,3.4883
20530,Nb2CrOs,0.0
20531,Cu3BiSe2IO8,0.0
20532,LiCrP2O7,1.4331
20533,Na3CoO3,0.6523
20534,BaBrF,4.9062
20535,BeCrCu2,0.0
20536,BeCd4Te,0.0
20537,ThC2,0.0
20538,LaNi3Rh2,0.0
20539,AlFe2Mo,0.0
20540,K3H5Pd,2.9166
20541,NdPb8F9,3.7088
20542,Ti2IrRh,0.0
20543,BaCrO3,0.0
20544,Li4P2O7,2.9057
20545,ErVB4,0.0
20546,VSnO4,0.0
20547,Be2NiCl,0.0
20548,LiHf2Os,0.0
20549,B2CN,0.0
20550,LiMnTe2,0.0
20551,LuB2C,0.0
20552,PtCl2,0.0
20553,Ba(GaTe2)2,0.6874
20554,Nd(SiIr)2,0.0
20555,LuCu2,0.0
20556,Li2MnFe3O8,0.0
20557,SrAu5,0.0
20558,FeCoGe,0.0
20559,BeCoBi2,0.0
20560,SrZnSi,0.0
20561,LiCaSb,0.6968
20562,Ce2ZnNi2,0.0
20563,ZrBeSi,0.0
20564,Ti2MoAs,0.0
20565,Fe2P,0.0
20566,Th2Zn,0.0
20567,Ti6O,0.0
20568,Au3S,0.0
20569,MgNiSb,0.0
20570,SrBe2Cr,0.0
20571,SrHCl,3.9806
20572,RbAuN2,1.4772
20573,YbTmHg2,0.0
20574,YB4,0.0
20575,MgBeZn,0.0
20576,GaN,0.3272
20577,SnPd,0.0
20578,LiFe2O2F3,0.0
20579,Li4ZrGe2,0.0
20580,ZrSnPd,0.0922
20581,HgH2(ClO2)2,3.549
20582,In7GeIrO8,0.4685
20583,KH4F5,7.6623
20584,Ni(RhO2)2,0.0
20585,KBa4W,0.0
20586,SmDyTl2,0.0
20587,Ba2Ti3O8,1.1962
20588,K2Co(H2Se)2,0.3283
20589,KBa4Bi3O,0.8357
20590,LiNi2Ge,0.0
20591,K2FeCu(CN)6,0.4378
20592,Mo2As3,0.0
20593,La(BC)2,0.0
20594,LaGaAu2,0.0
20595,DyCuAs2,0.0
20596,PaGaTc2,0.0
20597,Rb3Mg,0.0
20598,Fe2TeO6,0.0
20599,NaTaN2,1.3296
20600,BeIr4Rh,0.0
20601,Ca(Fe2Sb)2,0.0
20602,Zr4Co7Ge6,0.0
20603,BaNdCuBO5,0.0
20604,DyHoIn2,0.0
20605,Ba4ZnTe,0.0
20606,CeCo3,0.0
20607,MoC,0.0
20608,Sc6NiTe2,0.0
20609,Be2GaNi,0.0
20610,Yb2ZnPb,0.0
20611,Te2Mo,1.2284
20612,PmZn2Cd,0.0
20613,VAg2PO6,1.6237
20614,RbLi7(NiO3)2,0.1113
20615,NdS,0.0
20616,Ba2CuPd,0.0
20617,ThBr4,3.1754
20618,Y2GaAu,0.0
20619,Li4Al3Ge3IO2,3.128
20620,Mg2TaBiO6,2.1463
20621,RbCuC2,2.1162
20622,BaAsPd,0.0
20623,DyFe2SiC,0.0
20624,Ba4InGa,0.0
20625,SnH8(NCl3)2,2.0912
20626,Pm2NiIr,0.0
20627,MnSn,0.0
20628,Co(NiSe2)2,0.0
20629,SmTmTl2,0.0
20630,TbNiGe2,0.0
20631,CaZn,0.0
20632,LiFeP2O7,0.7394
20633,Li2NdSb2,0.0
20634,NaAlH2CO5,5.3254
20635,K4UO5,2.2724
20636,ThNiSn,0.0
20637,ZrAg,0.0
20638,SbRhO4,0.0
20639,ThAsSe,0.0
20640,TeMo2SeS2,0.1305
20641,HgN,0.0
20642,Be2InPt2,0.0
20643,CuNi2Sn,0.0
20644,Ca3N2,0.3619
20645,BeV2Co,0.0
20646,YbCdCu4,0.0
20647,ZnO,1.0781
20648,MgPSe3,2.0672
20649,CaSi,0.0
20650,BeSiRh2,0.0
20651,LiCeO3,0.0
20652,CaCoO2,0.0
20653,UBrO2,0.0753
20654,CeAl5Ni2,0.0
20655,TcAsIr2,0.0
20656,TmBRh3,0.0
20657,Ca3SnH2,0.2016
20658,Na3In,0.0
20659,Be2CrNi,0.0
20660,KBaTc,0.0
20661,K4BePb,0.0
20662,Be2Ni2Mo,0.0
20663,Li2FePO5,0.1877
20664,CeAs2Pd3,0.0
20665,Tb3PbC,0.0
20666,Na4Mn2O5,0.0
20667,MgMnGe,0.0
20668,LiUN2,0.0
20669,LiPt,0.0
20670,BeCd4Sn,0.0
20671,PbO2,0.0
20672,TiNbO4,0.0
20673,Ca4BeW,0.0
20674,Ac2ZnSi,0.0
20675,Ti3Al2NiN,0.0
20676,FeNiPt2,0.0
20677,TaNbAs,0.0
20678,K2BaV,0.0
20679,SmCuSe2,0.8393
20680,Ba(SbO2)4,0.0
20681,Li2Fe(CO3)2,0.064
20682,YMn2O4,0.0
20683,Ba4TcIr,0.0
20684,Ba2As,0.0
20685,AsPtCl,0.0
20686,Be2SnHg,0.0
20687,Li3MnV3O8,0.0
20688,MgCoGe,0.0
20689,Mn3Be,0.0
20690,MnO2,0.0
20691,LuCuSi,0.0
20692,Ac3Pr,0.0
20693,ErGe,0.0
20694,Ba4InPb,0.0
20695,Ti2FeIr,0.0
20696,Ba4MgZr,0.0
20697,Ca(AlGe)2,0.0
20698,BeVRu2,0.0
20699,Ca5As3,0.0
20700,Rb3GaO3,2.7438
20701,AsOs2W,0.0
20702,KLi3PbO4,1.5555
20703,Mg(TiS2)4,0.0
20704,Ti(CoO3)2,0.0
20705,GeC,1.9273
20706,KAs4BrO6,3.0507
20707,TeI,0.7317
20708,Li3V2P4(HO3)2,0.0
20709,RbErO2,3.706
20710,LuTiO3,0.0
20711,Y4GaCo4,0.0
20712,TbAgPb,0.0
20713,RbLi(H2N)2,2.7343
20714,Zr2BeGe,0.0
20715,Sm4Sb3,0.0
20716,NaSr2Be,0.0
20717,Pr(SiAg)2,0.0
20718,Li8CoO5F,0.0
20719,UAlRh,0.0
20720,Ba2Sb3O8,0.0
20721,Sc2AlZn,0.0
20722,AlFe2W,0.0
20723,Ba4TaCo,0.0
20724,Cu2H3ClO3,0.0792
20725,Ca2TiIrO6,0.0
20726,NbCo,0.0
20727,Na2GeTeO6,2.7883
20728,Sb2O5,0.5755
20729,HfMn2,0.0
20730,ScBe2Br,0.0
20731,TaSiRh,0.0
20732,Sb7Mo3,0.0
20733,TbHg,0.0
20734,Rb2SeO4,3.8464
20735,TbTmRh2,0.0
20736,TiClO,0.0
20737,SrN6,3.7085
20738,Na2SO3,0.0
20739,YErRu2,0.0
20740,Be2CoSe,0.0
20741,Be2PbCl,0.0
20742,MnPS3,0.1787
20743,MgIn2O4,2.0727
20744,BeNb4Tl,0.0
20745,Co5NiO2,0.0
20746,BeIn4Mo,0.0
20747,NdMn2O5,0.0
20748,Ba4MnCl,0.0
20749,NaDySe2,1.8808
20750,Li2NiBiO4,0.0
20751,NdH3,0.1208
20752,BaBeIr2,0.0
20753,Ho4CdCo,0.0
20754,BaRh2Br,0.0
20755,Hf2Cd,0.0
20756,AlCuS2,1.8966
20757,Rb2NpO4,0.3823
20758,Yb2AgPd,0.0
20759,TiCd,0.0
20760,SrGaSnH,0.41200000000000003
20761,ErSi2Rh3,0.0
20762,Ce(CoP)2,0.0
20763,Li3Mn3SiO8,0.3702
20764,K4Zr5O2,3.1952
20765,Be2CoPt,0.0
20766,Ba4YBi,0.0
20767,RbHoO3,0.0
20768,Ca3UN4,1.4806
20769,Bi2Pb2Se5,0.4932
20770,B2Ru,0.0
20771,LiTm3,0.0
20772,ScBO3,4.2784
20773,Ho2CdIn,0.0
20774,LiV4OF,0.0
20775,NaPF6,7.3428
20776,YbAsPd,0.0
20777,Cr3RhN,0.0
20778,Ca4Sb2O,0.9539
20779,U(CoB)4,0.0
20780,Sr(SiAu)2,0.0
20781,Li3C,0.0
20782,BaGeBi2,0.0
20783,ZrBeBr,0.0
20784,Cu2GeTe3,0.0
20785,Ag7NO6,0.0
20786,U2P2O9,0.2464
20787,SnHgO3,0.0
20788,Rb2MnBr4,0.8307
20789,ErP,0.0
20790,Tb5Ge3B,0.0
20791,Nd2Be2SiO7,5.1572
20792,Ba4YTa,0.0
20793,Li2CoO2F,1.1187
20794,AuCS2Cl3,1.8376
20795,LiSc2Os,0.0
20796,Ba4FeHg,0.0
20797,Cd2P3I,1.0985
20798,NiCl2,0.7809999999999999
20799,Be2SiPd,0.0
20800,ThPb,0.0
20801,HgTe,0.5224
20802,ZnB8(H2N)4,0.0
20803,Ti2CdC,0.0
20804,BH3OF4,8.097000000000001
20805,LiCaTl2,0.0
20806,Ni2B,0.0
20807,CeSiOs,0.0
20808,CsCu3O2,1.5623
20809,AlInCl4,4.096
20810,DyB4Ru,0.0
20811,Li4UO5,2.2105
20812,SmTmHg2,0.0
20813,KCaBr3,4.164
20814,KBeSi2,0.0
20815,BeCr4W,0.0
20816,PdSe2O5,0.9026
20817,PrCuPb,0.0
20818,BaBeSiO4,4.7357
20819,NaInAg2,0.0
20820,Pr(SbO3)2,0.0
20821,CaTm2O4,3.4042
20822,LiCrSiO4,1.7833
20823,BeCuW2,0.0
20824,Zn4O9,2.5906
20825,Sr2CaIrO6,0.0
20826,K3SrPCO7,4.3134
20827,ZrMoAs,0.0
20828,Ba4GaRu,0.0
20829,BeInRh2,0.0
20830,KMn4O8,0.0
20831,VF2,0.0
20832,Ga2BiSe4,1.9938
20833,LiCuO,0.0
20834,Ba4TiBi,0.0
20835,U3H2,2.0141
20836,LiTiO2,0.0
20837,Sr3SnO,0.0
20838,Li2InSb,0.1017
20839,BaYPd2,0.0
20840,TbSnAu,0.0
20841,Be2NiIr,0.0
20842,InCu,0.0
20843,YGa,0.0
20844,Be2SnSe,0.0
20845,Er2Mg3Ru,0.0
20846,FePH6NO5,0.0
20847,K3AsSe3,2.0713
20848,ErGeIr,0.0
20849,SmTaO4,4.0472
20850,Pr3AlC,0.0
20851,Re2AsPd,0.0
20852,RbFe2S3,0.0
20853,YP5,0.3031
20854,Ba4HfNi,0.0
20855,Sc4BeW,0.0
20856,Ba2MnTeO6,0.0
20857,HfCo3B2,0.0
20858,CeH3,0.0
20859,RbLiS,3.0625
20860,NiTePd,0.0
20861,BePdSe2,0.0
20862,SeO2,3.5161
20863,Be2InTe,0.0
20864,YbTlHg2,0.0
20865,PuC,0.0
20866,Na2Nd2Ti3,2.0497
20867,LiV(CO3)2,0.0
20868,Na2BiO3,0.0
20869,TiV4CoO2,0.0
20870,Li2CrSiO4,0.0
20871,Li4Ni3BiO8,0.0
20872,CdAsRh,0.0
20873,Ba2HgTe,0.0
20874,Li3Ni2OF5,0.0
20875,Fe3Ge,0.0
20876,TmAl2Ni,0.0
20877,LiLu2Ga,0.0
20878,NiSnRh2,0.0
20879,ZrGeTe,0.0
20880,NaGaO2,3.0014
20881,Sr3N2,0.0
20882,LuNi4Au,0.0
20883,SrBeW2,0.0
20884,ScVO3,0.0
20885,CrCl3,1.4934
20886,KHo2CuS4,1.0454
20887,Sm3SiAgS7,1.8096
20888,Nd4Sb3,0.0
20889,Ga2Au,0.0
20890,LiTmAu2,0.0
20891,NbGeSb,0.0
20892,VAsRh,0.0
20893,Li2Cr3CoO8,0.0
20894,Ac2ZnGe,0.0
20895,SbS8Cl3,2.5019
20896,Tm2AlZn,0.0
20897,CaInPd,0.0
20898,MgNbRh2,0.0
20899,KLi6IrO6,0.0
20900,Sr(GaS2)2,2.7269
20901,Be3N2,4.6289
20902,ZrHgAu2,0.0
20903,Sc2TlCd,0.0
20904,Tl4SnTe3,0.1491
20905,CuP4Se4I,1.6207
20906,NaMnF4,0.9911
20907,BaPt2,0.0
20908,Pu3In,0.0
20909,Rb3In,0.0
20910,Zn4P6SN2,4.311
20911,AlO,0.0
20912,Ca2AsAu,0.3617
20913,MoW3(SeS3)2,0.7268
20914,Ca2Mo3O8,0.3642
20915,VGaCo2,0.0
20916,Ti2O3,0.0
20917,PaC2,0.0
20918,NaH3CN4O,4.6822
20919,RbFeF4,0.0
20920,BaSrMg2,0.0
20921,YbF2,6.9921
20922,LiMgP,0.0
20923,Li2MnSnO4,0.0
20924,ZrInNi2,0.0
20925,TiBePd4,0.0
20926,NbCrF6,0.0
20927,Ni3(PbS)2,0.0
20928,Ca(NiGe)2,0.0
20929,Fe4O5F3,0.0
20930,BeCoHg2,0.0
20931,TiGa5Ni,0.0
20932,Ca(BC)2,0.0
20933,Sm3Zn,0.0
20934,FeSiRu2,0.0
20935,CrCo2Bi,0.0
