,pretty_comp,min_mode
8662,Er(MnGe)2,-103.483458
8663,Sc2MnSn,-40.056478999999996
8664,NpTe,-0.019488
8665,TmZn,-0.423518
8666,DyPS4,-0.105376
8667,NbInPt,-52.053012
8668,Al2RuRh,-0.078886
8669,BaNaHg2,-1.239522
8670,UO,-0.006023
8671,SmBr3,-0.025425
8672,ScSiAu,-0.02305
8673,Tl(FeS)2,-0.345683
8674,ZrBeCo4,-2.197762
8675,Ce(GeRh)2,-0.052256
8676,BeZnO2,-0.674743
8677,Mn4Al,-0.142048
8678,ZnCoF6,-0.329905
8679,CrS,-0.123196
8680,NaBeV2,-2.470136
8681,ScInIr2,-0.035492
8682,DyI3,-25.015456
8683,Nd2O3,-280.49195499999996
8684,Ni3S,-0.155621
8685,YbH2,-0.005339
8686,K3N,-0.022509
8687,RbSmO2,-0.034433
8688,Cr3AgO8,-0.061388
8689,K2BeTe,-120.56676499999999
8690,NiAsS,-0.2197530000000001
8691,Rb3Y,-0.058904999999999985
8692,ZrBiRh,-60.342721999999995
8693,NbGaRu2,-0.031098
8694,U3As4,-0.070748
8695,VClO,-247.023067
8696,AlTlSe2,-0.2404280000000001
8697,InN,-0.024847
8698,BeGaCo,-0.437648
8699,ZnPd5Se,-0.050227
8700,Pr3SnC,-189.00080400000002
8701,Ta3Sb,-0.024916
8702,Ca(GePd)2,-0.373023
8703,Na2ZnSe2,-0.272905
8704,Al2IrRu,-0.009758
8705,CaCoO2,-122.70921399999999
8706,BaNiRh2,-58.006074
8707,MgGeO3,-227.17887799999997
8708,SmCd3,-0.028091
8709,YbS2,-336.9323
8710,Ce(CuGe)2,-0.107949
8711,CaBe2Ni,-181.19029
8712,SiRh3,-0.050553
8713,Be2SiNi,-0.330704
8714,VPd2,-0.202214
8715,Be2RuRh,-0.254323
8716,Ni3Bi,-0.09377100000000001
8717,Y2BeIn,-145.672822
8718,BiClO,-0.058757000000000004
8719,Yb3SnC,-144.257564
8720,Ga2TeO6,-0.03429
8721,Ti2Zn,-0.31990599999999997
8722,YH3(CO2)3,-0.46062
8723,In2AgSe4,-0.152407
8724,ErP,-0.147491
8725,ZrSiS,-0.044507
8726,MnBe2In,-65.331417
8727,Sm(SiIr)2,-0.042939
8728,SmP,-0.029168
8729,BaTlBr,-31.299429999999997
8730,BaSr2Ca,-0.11128299999999999
8731,Ba4Na(BN2)3,-0.121224
8732,Rb2ThF6,-0.133081
8733,Rb2NiO2,-0.236894
8734,Ni3Ge,-0.369728
8735,YTiGe,-0.349773
8736,Na2SrBe,-120.248547
8737,PbIF,-0.168759
8738,LiPaPt2,-46.416235
8739,Mn3PdN,-141.431366
8740,HoTlSe2,-0.051677
8741,Ca5Sb3,-0.117147
8742,LiAuI4,-0.113969
8743,YSeCl,-137.17505
8744,Mn2B,-0.084176
8745,HfMgO3,-252.04539599999998
8746,AlSiP3,-0.045842
8747,CaC2(SN)2,-0.13014900000000001
8748,FeSi2,-0.09729
8749,MnCl2,-0.355813
8750,LiAgF4,-55.973542
8751,Li4V2SiGe,-0.11616099999999999
8752,Ba4ZrZn,-65.896624
8753,Rb2MnF5,-0.401871
8754,Mn(NbS2)3,-0.110857
8755,AuClO2,-46.788315000000004
8756,Rb3Cr,-0.5110439999999999
8757,NdAg,-0.10404200000000001
8758,CoSi2,-0.033166
8759,NaMo2As,-0.034007
8760,U2PN2,-0.019671
8761,Hf6NiSb2,-0.09348200000000001
8762,ThH2,-0.057516
8763,TaBeFe4,-0.42902799999999996
8764,TlAsS2,-0.048691000000000005
8765,HgI2,-0.032532
8766,Ba4BiBr,-58.53066999999999
8767,CaCO3,-0.249277
8768,DyNi2,-0.070751
8769,MoWSeS3,-1.944609
8770,Sr4Bi2O,-27.972539
8771,DyInAg2,-0.09677899999999999
8772,Al2FeO4,-0.046339
8773,ZrNiBi,-0.168628
8774,CdSe,-0.11047699999999999
8775,NbCr2,-0.034595
8776,LiErSe2,-0.146195
8777,Tm(CoGe)2,-0.055854999999999995
8778,LiHS,-0.430016
8779,ZrNi,-0.303004
8780,Al2RuPt,-0.03959
8781,ScClO,-194.367885
8782,UPS,-0.014641999999999999
8783,Ca(ZnP)2,-0.04625
8784,SrTeO3,-0.035338999999999995
8785,UGa3,-0.08061900000000001
8786,Rb3Tm,-0.05824500000000001
8787,Ti3AlN,-0.117826
8788,SrS2,-0.025717
8789,YAlGe,-0.236056
8790,TmSbPd,-18.650685
8791,Mn2BeOs,-1.0601040000000002
8792,KInO3,-0.08152999999999999
8793,KAuSe,-5.658083
8794,Y2AlNi2,-0.379707
8795,CaP,-0.05424400000000002
8796,SrGaGeH,-0.070495
8797,MnGePd,-0.147775
8798,Ga3BN4,-0.039774000000000004
8799,ErInPd2,-0.135562
8800,YInPd2,-0.111076
8801,YbPmAg2,-0.07808
8802,Y2MgS4,-0.050505
8803,ThC,-0.003372
8804,ZrAlRh2,-0.021436
8805,TbZn,-0.259974
8806,K6HgS4,-0.079554
8807,Be2TlMo,-97.38141999999999
8808,NpFe2,-89.798151
8809,Tm2IrPd,-0.017863
8810,CrCdF6,-0.082473
8811,LaS,-6.200176
8812,NbPt2,-0.010251
8813,BaFeHg4,-85.869997
8814,Ta2CdBi,-51.649572
8815,GeSb4Te7,-0.299563
8816,Ag2HgS2,-0.070937
8817,MgCrF6,-0.232652
8818,HgI,-0.088511
8819,NaBeTl2,-4.738355
8820,TiBeCd,-0.6052029999999999
8821,K2H4Pd,-0.071523
8822,Ba4GaCu,-78.05655
8823,Rb3Ru,-20.425042
8824,MnCuAs,-62.058220999999996
8825,Ba2HfO4,-0.08762
8826,Sc2AlRu,-0.141272
8827,VNi2Sn,-69.703476
8828,NdSBr,-0.036323
8829,Mg2Rh,-0.134398
8830,ZnNiF4,-65.720937
8831,VCuRh2,-64.751898
8832,PuN,-0.018473
8833,NaGeSbO5,-0.074245
8834,CrFe2Si,-84.54619
8835,ScN,-0.024054
8836,CaCO3,-127.979499
8837,SmYAg2,-0.056862
8838,Ti2AlRe,-0.009082
8839,Mn(BW)2,-0.029204
8840,RbCoCl3,-0.061415
8841,MgIn3,-0.8455790000000001
8842,LiAuC2,-0.150345
8843,SmCuSe2,-0.204654
8844,MgZrBe,-0.349882
8845,Dy5AgS8,-0.073847
8846,Li8NbO6,-0.135755
8847,Li3Al(BO3)2,-0.073938
8848,Sb4Br2O5,-30.817501
8849,NaFe2O3,-0.24255500000000002
8850,TmCdAu2,-0.10797999999999999
8851,BeZnCr,-0.983168
8852,Pa3Si,-0.000554
8853,TiSi,-0.147634
8854,Nb3In,-0.029708
8855,Ba4MgSn,-60.631027
8856,LiGa2Pd,-0.064372
8857,Ce2Dy2O7,-0.075034
8858,TaBeP2,-162.1384
8859,NaB(H4N)2,-0.197256
8860,TlInCl3,-0.082723
8861,Li3Tl,-0.019816999999999998
8862,NdCoP,-0.079069
8863,NaMgF3,-28.211808
8864,MnNi2Sn,-83.69963800000002
8865,Ba4PbCl,-75.551364
8866,ScBeCd2,-0.12465699999999999
8867,LuGaPd2,-0.09649400000000001
8868,BI3,-0.019803
8869,ScTaBe2,-0.07382000000000001
8870,WN2,-378.995624
8871,Fe3C,-0.07370800000000001
8872,Rb2CoI4,-0.391044
8873,Sr2TiBe,-97.816872
8874,VFeSe,-0.257917
8875,KrF2,-0.08738
8876,Ba2YSb,-51.134584000000004
8877,Y(CoB)2,-0.048825
8878,MgMoN2,-0.079407
8879,Er2InAg,-0.25777
8880,RbHO,-219.053215
8881,ZrInPd2,-0.019294
8882,Li3FeO4,-175.986772
8883,HfMnTl,-60.049721999999996
8884,Zr2TiBe,-0.348668
8885,Mn3B4,-0.188816
8886,GaAs,-0.04077
8887,V2ZnO4,-258.718932
8888,WCl6,-0.549049
8889,PHN2,-158.815068
8890,TaGaNi2,-0.23315300000000005
8891,Rb3Ge,-14.062307999999998
8892,CoSb,-0.046558999999999996
8893,Cr3CdTe4,-0.341323
8894,Er3InC,-205.348213
8895,P2Os,-0.016808
8896,HfSbRh,-62.969618000000004
8897,Tb3PbC,-201.195239
8898,BeReCl4,-263.265408
8899,AlBr3,-0.094959
8900,BaSb3,-0.08781599999999999
8901,TmMg2Sc,-0.204672
8902,RbCdF3,-0.261857
8903,Ca(BeAs)2,-0.164441
8904,PH3,-0.248941
8905,Ho(NiGe)2,-0.23881799999999997
8906,KBe2Tc,-0.346112
8907,Ba2SiTe4,-0.392458
8908,TiSe2,-0.143233
8909,NdBrO,-0.009554
8910,LiNbS2,-0.09841699999999999
8911,K2NbCl6,-9.123796
8912,Cd(CN)2,-0.06797
8913,LiHoSe2,-0.049833999999999996
8914,CdAuO2,-0.104499
8915,NaF,-0.549529
8916,NaBiF6,-0.09110700000000001
8917,BeNbPb,-0.044164999999999996
8918,Nd2Ta2Cl2O7,-0.15898800000000002
8919,SnRh,-0.054689999999999996
8920,BaRh2Se,-50.188971
8921,Yb3GeO,-0.095599
8922,CuCl,-0.159999
8923,Tl6TeO6,-0.036052
8924,Be2InSb,-262.10600800000003
8925,PmRh2Pb,-0.024194
8926,NdOF,-0.10563299999999999
8927,Zn(NiN)2,-0.291173
8928,YAgSn,-0.12245999999999999
8929,TiIr3,-0.043244
8930,Ho2In,-0.09625
8931,YbSbPd,-66.246484
8932,Mn2SiNi,-111.820609
8933,NpP,-0.062357
8934,Rb2Ag2GeS4,-0.148051
8935,Yb(ZnP)2,-0.065902
8936,HgTe,-0.004007
8937,Pr5AgSe8,-0.23967399999999997
8938,Be2TlFe,-69.76876999999999
8939,BaYCl,-76.25381999999998
8940,SmAg,-0.051525
8941,BeCdPt2,-0.321434
8942,KrF2,-0.227892
8943,TiZnF5,-126.75670900000001
8944,TmPd3,-0.019642
8945,SmTlO3,-55.094841
8946,TaRu,-0.033063999999999996
8947,Li(FeP)2,-0.309855
8948,SrCaGe,-0.140475
8949,AcCl3,-0.034988
8950,Tl(FeSe)2,-0.18442999999999998
8951,Cr3Ir,-0.018379
8952,Ce(FeSi)2,-0.049002
8953,Ba3Te,-0.034782
8954,DyP5,-0.039742
8955,Sc3PbC,-0.08658400000000001
8956,Mg2Al2Se5,-0.258875
8957,USbRh,-0.035755
8958,KBe2BO3F2,-0.44915
8959,Yb3SnO,-0.106994
8960,Ba3LuIr2O9,-0.140296
8961,HfCo2Sn,-0.021764
8962,TbPt3,-0.00867
8963,Sr(MnP)2,-0.040901
8964,LuTlSe2,-0.045353
8965,Li4FeN2,-0.086531
8966,K(SbSe2)2,-0.070891
8967,Na2Cd3(PO)4,-0.16685899999999998
8968,Y(CuO2)2,-0.12426199999999996
8969,HoAu3,-0.048336000000000004
8970,Ba4PdW,-83.60175799999998
8971,Dy2PbS4,-0.13868699999999998
8972,CaUO4,-0.027175
8973,Tm2NiIr,-0.5389729999999999
8974,UInAu2,-0.032309
8975,GaCuS2,-22.962651
8976,MnGaFeCo,-32.563221999999996
8977,BaHfSe4,-151.226077
8978,Na2CeO3,-0.34076
8979,Zn2AgSbO6,-116.481606
8980,Ca3AsCl3,-0.068753
8981,Ba2Zn,-0.188621
8982,TiCrO4,-0.30259400000000003
8983,FeBiO3,-155.740004
8984,DyBiRh,-0.044266
8985,TlCdF3,-0.341825
8986,Be3N2,-165.462513
8987,ScIn3,-0.027719
8988,Ru3Cl,-79.235484
8989,CuPtO2,-0.289552
8990,NbBr5,-465.727508
8991,Zr2BePb,-0.360182
8992,FeO2,-0.285702
8993,Ag3BO3,-34.171341999999996
8994,Tm2SeO2,-0.004809000000000001
8995,NaSr2Be,-0.687384
8996,TbGeAu,-0.138415
8997,PrGa2,-0.17110699999999998
8998,AlWO4,-0.043974
8999,TbCdAu2,-0.07735700000000001
9000,KNaS,-0.19266
9001,ScTlRh2,-0.037002999999999994
9002,CdBiClO2,-0.057092
9003,DyScO3,-0.06427000000000001
9004,Rb2TiCl6,-0.027144
9005,HgCl,-0.042057
9006,VBiO4,-0.0212
9007,LiDy2Os,-0.21909
9008,PrZn,-0.428054
9009,TlGaSe2,-0.08932799999999999
9010,HgTe,-0.016391
9011,CaTiF5,-0.270185
9012,Nb2Al,-0.17971600000000001
9013,CeH2,-0.026666000000000002
9014,Ti2N,-0.043699
9015,CoPt,-0.012765
9016,Sc2AgRu,-0.100694
9017,TaBe2Hg,-168.42181399999996
9018,BaZn(NiO2)4,-0.107721
9019,Li2MnF4,-41.474483
9020,FeSiW,-0.22947399999999998
9021,SiHgO3,-70.95825500000002
9022,Na3AuS2,-0.10390999999999999
9023,RbBeH3,-0.223435
9024,NpTeAs,-0.025541
9025,DySbPt,-0.019312
9026,Ti2AlFe,-42.354911
9027,TiCoO3,-0.032451999999999995
9028,NbCuTe2,-0.183772
9029,ErSCl,-0.47866499999999995
9030,SmCo5,-0.08452799999999999
9031,V3Sb,-0.047076
9032,RhSe,-0.072406
9033,InI3,-0.13278
9034,PrPt,-0.027916000000000003
9035,NaHF2,-0.448425
9036,BeCu2Cl,-131.330446
9037,HgPd2Au,-0.006462000000000001
9038,ErMgZn2,-0.32208600000000004
9039,PrH3,-0.10881600000000001
9040,Zr6Al2Fe,-0.083264
9041,NaBeFe4,-0.5189010000000001
9042,K4ZnP2,-0.6854140000000001
9043,Rb2Te5,-0.028537
9044,MnGaNi2,-0.46064099999999997
9045,Y(MnSi)2,-57.76779499999999
9046,Sn2Rh,-0.057438
9047,KLiSe,-0.127323
9048,RbCuO,-0.101247
9049,PdSeO3,-0.031411
9050,Ba2HgPb,-0.082231
9051,NaYbO2,-0.060364
9052,NaAsRh2,-73.633907
9053,Tl2InGaF6,-74.281751
9054,HfSiMo,-0.010503
9055,CdHgO2,-0.062615
9056,Hg(BiS2)2,-0.042772000000000004
9057,Ba(MgAs)2,-0.046133999999999994
9058,Na6Sn2S7,-0.973618
9059,MnZn,-0.10594400000000001
9060,Li(TiS2)3,-0.163465
9061,Nd3Al,-0.010242
9062,HoH2ClO2,-0.10372999999999999
9063,MgTiO3,-252.388068
9064,ZrH2,-0.02131
9065,K2SnSe3,-0.150142
9066,MnCu2Sn,-72.28891899999998
9067,AgCSN,-9.781410000000001
9068,Ba4ScGa,-65.334641
9069,SrF2,-52.926396999999994
9070,NiN,-0.164483
9071,Ba4MgBe,-106.711428
9072,NbCrSe5,-0.13938399999999998
9073,SnBrF,-47.497223
9074,BaPPt,-0.016487
9075,ZrPdF6,-56.29625400000001
9076,UBrN,-0.040956
9077,Te(HO2)2,-0.040557
9078,FeS,-1.527867
9079,Y2SO2,-0.013429
9080,Zn(CuN)2,-0.6499199999999999
9081,Sn2Ir,-0.124697
9082,CaHg2,-0.031983
9083,TaAgO3,-0.200022
9084,SrZrBe,-0.302221
9085,Th(PS3)2,-0.09966900000000001
9086,Be2NbSb,-0.09619
9087,Tl2CdGeTe4,-0.474366
9088,Mg2As2O7,-98.014338
9089,SrAgAs,-0.123776
9090,Na2BeCo,-94.223163
9091,CeTiGe,-0.18737
9092,Ca2Sb,-0.070213
9093,LuP,-0.062601
9094,TiSnPd,-0.109805
9095,NdVO4,-0.034919
9096,LiMn2O2F3,-0.281645
9097,Ba4InCl,-85.012659
9098,KYBe2,-55.291732999999994
9099,Yb4Mg3H4,-42.417752
9100,SrBeF4,-0.225005
9101,GaAg(PSe3)2,-0.09598999999999999
9102,BaAgBi,-41.711174
9103,Sr3CdO4,-34.884282
9104,Y3AlC,-0.060596000000000004
9105,TlBiTe2,-0.126788
9106,CaSO4,-0.06486
9107,LaN,-180.20781399999998
9108,Sm2CuRu,-0.604049
9109,Ca2CuSbO6,-0.099709
9110,NdN,-110.867042
9111,CuH2SO5,-0.330621
9112,Na2PHO3,-0.177447
9113,Li2SbAu,-33.243257
9114,CaBeW,-0.24616799999999997
9115,EuMoClO4,-0.049654000000000004
9116,MnAl6,-0.142232
9117,TcS2,-0.06302200000000001
9118,CdF2,-0.058887
9119,LiIn2Pt,-0.038631
9120,LuSb,-0.088776
9121,Si2SnO6,-0.06689400000000001
9122,BeCu4W,-46.676066999999996
9123,Sr3AlO4F,-0.057655
9124,DyTiGe,-0.10641800000000001
9125,BaZnO2,-0.0556
9126,K(PRh)2,-0.094186
9127,HfAlCu2,-0.598268
9128,PmHo3,-0.015077000000000004
9129,LiYBe,-0.471445
9130,MgBeCr,-1.005924
9131,ErSnPt2,-0.181203
9132,Ga2CoAs,-82.619578
9133,V3Pd,-0.07233300000000001
9134,AlGaRu2,-126.93246
9135,CrSiO5,-0.077811
9136,Pm2S3,-0.060802999999999996
9137,Ca2Fe2O5,-51.571798
9138,Zn3CdS4,-0.31206
9139,Li8PO3,-155.080289
9140,AsIrW2,-80.847825
9141,SmAl,-0.004359
9142,NiBr2,-0.454991
9143,U(SiIr)2,-0.028738999999999997
9144,LuNi2,-0.4874350000000001
9145,VCoTe,-39.23540300000001
9146,PmCd3,-0.000872
9147,SrMgH4,-0.4234729999999999
9148,YV2O4,-216.004466
9149,BiB,-0.003878
9150,K2Al2Sb2O7,-12.99744
9151,Ba4NaBi,-48.58951
9152,BaWBr,-28.575640999999997
9153,Ni2SnAs,-100.581082
9154,WN,-335.15525
9155,RbNaTiO3,-0.05635900000000001
9156,Tl(CoSe)2,-0.125298
9157,Li3VO4,-0.07894
9158,ThAu2,-0.025237
9159,Li2O,-0.08454199999999999
9160,Ba4YSn,-56.891037
9161,UIN,-0.044237
9162,Zn2Sb3O8,-374.818568
9163,Hf(VH2)2,-0.165838
9164,Yb4Sb2O,-0.086787
9165,Sc3InN,-0.016617
9166,TlNi,-0.5753729999999999
9167,Sc2MnAs,-51.701336
9168,CaTe2O5,-0.18160199999999999
9169,Na2MnCl4,-0.41056499999999996
9170,BaSe,-0.091525
9171,Ga3Pt2,-0.175228
9172,BaP2Pb,-34.45848400000001
9173,Ca3MnN3,-0.061328999999999995
9174,HoGeAu,-0.2391510000000001
9175,MnPd3,-0.046107
9176,ZnRhF6,-0.16136
9177,NaCuTe,-27.85091
9178,CdTcAs,-107.219306
9179,NpGe3,-0.027012
9180,InAgTe2,-0.180374
9181,ErInAg2,-0.08413999999999999
9182,AgCl,-0.017575
9183,Ba2MgSn,-16.537228
9184,Ca2CoO3,-207.57286000000002
9185,MgH2SeO5,-0.148537
9186,Ba4YOs,-80.50920500000002
9187,TbSnPd2,-0.178919
9188,Cd(AsO3)2,-0.031355
9189,UNi5,-0.180773
9190,Mn(InS2)2,-0.390876
9191,Sr(SiAg)2,-0.043318999999999996
9192,Li(NiO2)2,-0.161588
9193,ScGaRh2,-0.120276
9194,LaNiSb,-65.014359
9195,BeInCl,-299.069455
9196,Fe(HO)2,-0.22715700000000005
9197,UTl3,-0.041087
9198,Mg2SnN2,-0.127643
9199,Na2CoP2O7,-51.294784
9200,HoInPt,-0.078657
9201,BaHgSb,-38.340761
9202,SbF5,-196.719085
9203,TaTiAs,-127.88178400000001
9204,RbAg3Se2,-0.050460000000000005
9205,PbSe,-59.644484999999996
9206,KBaCr,-36.565346999999996
9207,Ti3N,-0.028620999999999997
9208,BePIr,-65.638042
9209,BeGa2Mo,-1.1934559999999999
9210,Yb(SiOs)2,-0.025399
9211,Ca3BiSb,-95.223096
9212,BaLiCl,-61.888755
9213,YInCu2,-0.7306050000000001
9214,Cr3PtN,-105.632705
9215,TiBeZn,-1.085483
9216,Na2CdSnS4,-0.185103
9217,In2Au,-0.031069
9218,YNbRu2,-0.031424
9219,Mg2VO4,-0.17159100000000002
9220,BaNd2CuO5,-0.09373
9221,USi2,-0.014068
9222,HfBeV,-0.026094
9223,V2InC,-0.031294999999999996
9224,MgCuPd2,-69.146499
9225,BaGaCl2,-0.283763
9226,Na2BeCu,-67.221329
9227,Ba4InTc,-76.500851
9228,Li4CO4,-103.692809
9229,Be2NbRu,-0.34203
9230,Ca(NiP)2,-0.678299
9231,KMnSb,-0.125525
9232,Sm2RuAu,-0.030216000000000007
9233,Co(CO)4,-185.312231
9234,MnAlRu2,-0.14560399999999998
9235,Li2CrFeO4,-0.125967
9236,KAuBr4,-0.045045999999999996
9237,CuBiS2,-1.061672
9238,V2CrFe,-0.019786
9239,BeSnAs,-49.789998
9240,U(OF)2,-100.13725
9241,TiBiRh,-47.064343
9242,TiAlFeCo,-0.088933
9243,Sr2BeSn,-162.334498
9244,Sr3AsN,-0.047164
9245,ZrP2(HO3)2,-40.142732
9246,Li5AlO4,-0.064715
9247,PmHoMg2,-0.216427
9248,CaCuAs,-0.24411
9249,Lu2OsPd,-0.06894199999999999
9250,NdP,-0.026108
9251,Ce(POs2)2,-0.073101
9252,K2NaCuF6,-12.787349
9253,Ca(CoS2)4,-0.101865
9254,Nd2Te4O,-0.054974
9255,RbPb2Br5,-0.08589400000000001
9256,BaPbBr,-9.581691000000001
9257,Mg2BeFe,-0.42591999999999997
9258,Cu3(Ge2O)2,-0.0529
9259,BeFeOs,-1.1975280000000001
9260,BiTeBr,-0.014002
9261,Sr2Mn3(SbO)2,-59.06516
9262,Rb3Tl,-0.217282
9263,RbClO4,-59.611066
9264,LiGaO2,-0.047439999999999996
9265,CaBeZn2,-66.629211
9266,Mn2BeCo,-0.608941
9267,TiCo3,-0.027492000000000003
9268,FeSbO4,-0.064493
9269,LiBeCd,-1.163793
9270,AgAsF6,-54.811578000000004
9271,Sr2BeOs,-1.1268040000000001
9272,TiAl2,-0.080938
9273,LiMoO2,-0.091793
9274,PbO2,-229.344865
9275,Pt(SCl3)2,-0.040695
9276,YCuO2,-0.864009
9277,Sc3TlB,-0.146992
9278,TlPbI3,-3.1178619999999997
9279,VPbO3,-0.10603699999999999
9280,Mg2Ti3O8,-0.11264500000000001
9281,KCaBi,-0.117452
9282,MgBeSe2,-297.8594240000001
9283,SrNd5S8,-0.041019
9284,KBaBe,-46.691462
9285,NaVO2,-0.091159
9286,YbBiAu,-0.024493
9287,Sm3CuSnS7,-0.198095
9288,USiIr,-0.048256
9289,AlGaO3,-138.043381
9290,KInO2,-0.052654999999999993
9291,CaCl2,-29.418649
9292,TiReTc2,-0.055553
9293,MnZnF6,-0.175846
9294,RbNdS2,-0.13237000000000002
9295,BeCo2Si,-1.341587
9296,NbSnRh,-101.030243
9297,PbBrCl,-11.715364
9298,DyMgRh2,-0.200047
9299,LuAgS2,-0.327018
9300,MgSiNiO5,-0.107895
9301,MnBeV2,-0.956043
9302,TlGeF3,-0.49993999999999994
9303,U3Sb4,-0.013993
9304,GaSiRu2,-53.933184
9305,BeBiCl2,-295.016661
9306,MnCoS,-165.237771
9307,PrPO4,-0.026810000000000004
9308,Pd4S,-0.043857
9309,K3BrO,-0.084981
9310,Ba2CuClO2,-0.299308
9311,Be2IrBr,-123.556533
9312,BeNiCl,-173.26971899999995
9313,Tl4V2O7,-0.078502
9314,TlF,-12.203709
9315,YbRh,-0.07943099999999999
9316,Zn(InS2)2,-0.3823
9317,CdBiSe2I,-0.153548
9318,Sc2CuRu,-0.5594640000000001
9319,NaH,-0.396617
9320,SmN,-0.15937300000000001
9321,CeZnSbO,-0.147335
9322,K5CuAs2,-5.393997
9323,Tm2AlZn,-0.085366
9324,HoNi5,-0.7260800000000001
9325,Ag2PdO2,-0.21559299999999998
9326,BeNbNi,-0.298648
9327,Hf3Pt,-63.742932999999994
9328,Ti2CrTe4,-0.154133
9329,Li2H2Pt,-0.128359
9330,Fe2B4Mo,-0.126388
9331,Yb3GaC,-0.091765
9332,HfFeP,-0.102346
9333,ZnCoF4,-155.962726
9334,SmSe,-0.016559
9335,Tl(Cu3S2)2,-5.270384
9336,SrTePd,-0.027966
9337,TbTiGe,-0.056694000000000015
9338,Na2HF4,-0.797636
9339,ZrSe2,-0.029564999999999998
9340,LiCdAs,-39.549871
9341,KTiPS5,-0.14469300000000002
9342,YAgSe2,-0.103506
9343,Ag3PS4,-0.150591
9344,Pm2SiHg,-0.02065
9345,TiB,-0.080068
9346,TmHg,-0.001352
9347,Ba2LiSb,-14.457891
9348,Sr(MnAs)2,-0.090914
9349,TiAlRh2,-0.032095
9350,RbNdSe2,-0.013937999999999999
9351,Rb8PO3,-30.778299
9352,TeBr2,-31.601931
9353,MnSbRh,-0.088897
9354,CoAsPt2,-67.111935
9355,MgAgAs,-21.473694000000002
9356,Mg(BC)2,-0.103967
9357,Li5NCl2,-0.116443
9358,LiV(OF)2,-197.601055
9359,MgNiSb,-0.397806
9360,TbBS3,-0.031327999999999995
9361,Be2PCl,-336.736264
9362,Sr2HfBe,-34.527228
9363,Er2Fe2Si2C,-0.136765
9364,Hf2BeTc,-0.033288
9365,NdCd,-0.068435
9366,HfSiPt,-58.549011
9367,Zr2Be2Ga,-0.803942
9368,Ti2MnBe,-56.422537
9369,TiCoSn,-72.571363
9370,NpCdAu2,-0.019111000000000003
9371,BaSn2(HO2)2,-0.084511
9372,RuRh3,-0.012436
9373,Ca2CoN2,-0.042036000000000004
9374,FeSnF6,-0.112668
9375,YSi2,-0.010091
9376,Li2BeNi,-0.614283
9377,KF,-0.254268
9378,InPO4,-0.147579
9379,PaAs2,-0.058396
9380,MnCdO2,-0.887758
9381,BaLiF3,-0.240356
9382,BaMgV4O8,-0.094025
9383,NaSbSe2,-0.191434
9384,Na2TiGeO5,-0.12113499999999999
9385,TiSi2,-0.043269
9386,VSbRu,-0.09665800000000001
9387,Be2TeRh2,-85.855947
9388,ZnSnF4,-0.07721599999999999
9389,K5Au(IO)2,-0.13963699999999998
9390,U(GeIr)2,-0.031082
9391,AlVF5,-0.19509
9392,MnGaFe2,-0.152337
9393,Sr3Yb,-0.013637999999999999
9394,BaAu2,-0.029193
9395,HfSiPd,-0.022456
9396,Si3NiP4,-0.131983
9397,Mn3Fe,-0.13302
9398,Mg(CoS2)2,-0.39668200000000003
9399,Cd2As2O7,-86.42914499999998
9400,NaAuO2,-0.08011
9401,MnV2Cr,-0.12025899999999999
9402,TaPd,-0.030607
9403,Ga2FeS4,-0.395428
9404,Hg2P3Br,-0.044435
9405,MnCo3,-0.055188
9406,Ag3AsSe3,-12.222616
9407,PrGa,-0.128413
9408,TaGaCo2,-0.054996
9409,BaSrHf2,-0.053020000000000005
9410,BeIr2Se,-181.597099
9411,LiN3,-0.11371400000000001
9412,YbCrO4,-0.026913999999999997
9413,LiDySe2,-0.040924
9414,Ca3Hg2,-0.0296
9415,Nb(SeBr)2,-0.041543000000000004
9416,Li2PtPb,-161.572481
9417,Pr2I5,-0.022791
9418,BeInOs2,-0.671145
9419,BH3OF4,-0.235936
9420,HoBiPt,-0.161746
9421,Pr(HO)3,-1.031168
9422,K2PtBr4,-0.164528
9423,TiCu,-1.341931
9424,SmMnSi,-0.261963
9425,TbAgSn,-0.048798
9426,Sc2AlCd,-0.258743
9427,Ce2ZnHg,-34.64277
9428,Tb(FeSi)2,-0.120094
9429,Rb2PtCl6,-0.08637
9430,Dy2AlZn,-0.229829
9431,TaRh3,-0.006461
9432,Ba2ScBi,-34.537387
9433,SmAlAg2,-14.613532999999999
9434,CaCrF5,-0.05128200000000002
9435,DyHg,-0.001782
9436,PmInRh2,-0.033241
9437,Lu2NiOs,-0.066162
9438,Ta2AgF2,-0.09056499999999999
9439,YRh,-0.015518
9440,PbBrF,-0.14308800000000002
9441,UB2C,-0.015146000000000001
9442,ErH2,-0.046448
9443,LiBe2Sb,-0.9207040000000001
9444,Na3MgP2HO8,-315.31374
9445,ZnBiF6,-0.2076800000000001
9446,ThNiSn,-0.152009
9447,Fe4C,-0.009078
9448,TbAg2,-0.035457999999999996
9449,AgBiSCl2,-0.093644
9450,Li3V(BO3)2,-0.093851
9451,PaC2,-0.027144
9452,BH2N,-0.262732
9453,KCuC2,-0.355697
9454,SmAgPb,-0.017741999999999997
9455,ErSe2,-0.027121
9456,As4RuBr,-99.772885
9457,LiBeNi2,-0.723333
9458,InSnBr3,-0.317768
9459,BaSO3,-0.036868
9460,Yb2ZnPb,-0.653547
9461,Cd4SF6,-0.094283
