,pretty_comp,magmom_outcar
18366,AsBr3,0.0
18367,Hf2MoIr,0.0
18368,Rb2NbAgS4,-0.0
18369,BaCdSn,-0.0
18370,KAuN2,-0.0
18371,Ba3Ga2(GeO)4,0.0
18372,BeVOs2,0.0
18373,Nb3Au,-0.0
18374,InPH2O5,0.0
18375,CrCuS2,2.9947467999999997
18376,Sm4Cl6O,0.0
18377,BeCo2Se,0.0
18378,Li(NiS)2,0.0
18379,Ba2AlTlSn2O7,0.0
18380,Ni2Mo3N,-0.0
18381,Mg2BeFe,0.895014
18382,TiCl2,-0.0
18383,RuI,0.0
18384,YCuAs2,0.0
18385,ThNb4O2,-0.0
18386,Ba2CuC(NO)2,0.0
18387,Ce(AlZn)2,0.7144355
18388,KS,0.9994735999999999
18389,Zr6Al2Ni,0.0
18390,Eu2O3,0.0
18391,Pr(SbO3)2,-0.0
18392,Ba2TlCd,-0.0
18393,UMnB4,0.0003926
18394,Na3MoNO3,-0.0
18395,Si2W,-0.0
18396,HoCu4Pd,-0.0
18397,Ba4TaBi,3.829058
18398,SnO,-0.0
18399,MgBe2V,3e-07
18400,Ti2MnSi,0.8648541
18401,RbMnP,3.3811974
18402,BaVBr2,4.5415691
18403,LiLuO3,1.9987646000000001
18404,Mg3Fe3O8,7.8450548
18405,ScNiP,-0.0
18406,Nd2Sn2O7,0.0
18407,KNaH2,0.0
18408,Ti2Cd,0.0
18409,LiVSiO5,-0.0
18410,TlAgI2,0.0
18411,SrTePd,0.0
18412,SF6,0.0
18413,Li2RhAu,7.1e-06
18414,Sm(SiAu)2,0.0
18415,LiHoSe2,-0.0
18416,NdCl2,0.0
18417,CrCuO2,5.9999997
18418,NaSrBe2,0.0
18419,Ag2PdAu,0.0
18420,SbAsO5,0.0
18421,UB4,5.324616799999999
18422,Mn2AlCr,1.0459863
18423,BeCuSe,-0.0
18424,MgTi(SiO3)2,0.0
18425,Ba4PtO6,0.0
18426,Tl3VSe4,-0.0
18427,NaTiO3,4.93e-05
18428,TmTlO2,-0.0
18429,TbZrSb,-0.0
18430,K8PO3,0.981749
18431,Cu3PS4,0.0
18432,YbSiPt2,-0.0
18433,Li2FePO5,9.866264
18434,Co(GeO3)2,1.9966551
18435,Sr4Bi3,-0.0
18436,YBeCd,-0.0
18437,SnPO4,0.0
18438,Ba4ReMo,6.0068897
18439,TePdO3,1.0191549000000002
18440,Ba4CoIr,8.1e-05
18441,YV(WO4)2,2.4976965
18442,Ba4VSn,2.24e-05
18443,Na3InCl6,0.0
18444,ZrGeTe,-0.0
18445,Na3Be,0.0
18446,Ba4HfBr,3.7960802000000013
18447,Li5WNO4,-0.0
18448,SiS2,0.0
18449,KRb2BiF6,-0.0
18450,P2W,0.0
18451,ZrI3,0.0
18452,Li3CuO2,-0.0
18453,KHCO2,0.0
18454,Sm3Zn,-0.0
18455,BaMgMn,3.8890627
18456,LiZnP,-0.0
18457,YBRh3,0.0
18458,CrWO4,6.890000000000001e-05
18459,Pa3Al,-0.0
18460,BeZnTc,-0.0
18461,CrSiTe3,5.9994086
18462,Cd5(S2Cl)2,-0.0
18463,Na2PdCl4,-0.0
18464,LiAg5F2,0.0
18465,TeWS,0.00029989999999999997
18466,SbS2NCl6,-0.0
18467,Y(CuSi)2,0.0
18468,LaBeO3,0.8922369000000001
18469,Sm2PdRh,0.0
18470,Ba4LiHf,3.3613878
18471,Be2BiPt,-0.0
18472,Li2CuSb,0.0
18473,LiMnPd2,4.485102599999999
18474,NdSb,0.0
18475,NiS,0.0
18476,TiBeSi2,0.0
18477,CuHgO2,0.0
18478,NdMgCd2,-0.0
18479,NaSr3TaO6,-0.0
18480,ZrTi2Be,-0.0
18481,Ba(CoO2)4,5.8681817
18482,K2CO3,0.0
18483,TiZn3,-0.0
18484,Ba3Si2(BO)6,-0.0
18485,YAgTe2,0.0
18486,Zr3(Cu2Si)2,-0.0
18487,Sc2Al,0.0
18488,NaHoSe2,0.0
18489,Nb3TeCl7,0.0
18490,Li3Mg,-0.0
18491,Li2CoSiO4,6.0
18492,PdSeO3,-0.0
18493,TbCoC,0.0225396
18494,BeGaAg,0.0
18495,Ba2TlZn,0.0
18496,Mg2Sb2O5,0.0
18497,Sr2LiSiO4F,-0.0
18498,LiLu2Pd,-0.0
18499,CePO4,3.0
18500,UNi2Sn,0.0001186
18501,BaS2,0.0
18502,NaEuS2,-0.0
18503,Tm2MgGe2,0.0
18504,H6CNF,-0.0
18505,SmDyMg2,-0.0
18506,BeFe2Cu,4.1308631
18507,Ba4BeRu,0.2726797
18508,V3Si,-0.0
18509,Co(SiO3)2,1.9815046000000005
18510,BaEr2NiO5,1.2068807
18511,YbErHg2,-0.0
18512,Nd3BWO9,-0.0
18513,Ca2Mn(PH2)2,5.0
18514,BaTlBi,-0.0
18515,TiO2,1.2739459
18516,Li5Mn2V3,7.7861062999999975
18517,TbPd2,0.0
18518,NdIn3,0.0
18519,V(CrS2)2,7.047312700000001
18520,Na3PS3O,-0.0
18521,HoTeClO3,0.0
18522,PrZnPO,0.0
18523,Te2Rh3,0.0
18524,TbBi2IO4,-0.0
18525,PbSeO3,0.0
18526,NpGa5Ni,3.7333839
18527,LiCuSbO4,1.9835652
18528,PrMgNi4,-0.0
18529,CePd,1.4750535
18530,HoSO,0.0
18531,BeV2Cu,0.9216625
18532,ZrBe2Zn,0.0
18533,LaDyRu2,1e-07
18534,SmTh3,0.0
18535,Al2FeO4,7.9999999000000015
18536,Li2FeSiO5,7.8219682
18537,Lu6TeO2,-0.0
18538,Tl3Si,0.0
18539,V3AsC,0.0
18540,Y(CoS2)2,1.7853251
18541,BePb2Cl,-0.0
18542,Ca(GaO2)2,0.0
18543,PuIrO3,0.7329868
18544,RbH3O2,0.0
18545,Be2NiGe,0.0
18546,Sr3Ru2O7,0.770562
18547,FeBr2,3.9999995999999998
18548,NbFeO4,4.6079078
18549,HoTl,0.0
18550,Sc(Fe2P)2,5.5803757
18551,BaZn(CuO2)4,0.0
18552,BeTl2Ni,0.0
18553,AgAsRu2,-0.0
18554,UIr2,3.5690294999999996
18555,MgFeF6,2.0000001
18556,BaLiP,-0.0
18557,KPAuSe3,-0.0
18558,CrCdTe2,3.9999997000000014
18559,Np(FeSi)2,6e-07
18560,Ca2ZnSn,-0.0
18561,KSiH3,-0.0
18562,ErAsPt,0.0
18563,CaTiPO5,1.999986
18564,LiMn(SiO3)2,8.0
18565,NdRhO3,0.0
18566,Nd2AgHg,0.0
18567,BaPr(CoO3)2,3.9762941
18568,SrAg5,0.0
18569,BeTlGa4,-0.0
18570,UZnNi4,0.0001406
18571,Na3In2Au,0.0
18572,Te2AuCl,-0.0
18573,NaCa(PO3)3,-0.0
18574,Ca2FeP2(H4O)2,4.0
18575,InP2Pb,-0.0
18576,K2ZnH4(IO)4,0.0
18577,MnBe2Tc,2.5815127999999996
18578,NpFe2,1.0678538
18579,Sc2AlHg,0.0
18580,Th3Be,-0.0
18581,Ba3N,-0.0
18582,Li2CuSnO4,1.972979
18583,CaAg,-0.0
18584,Ba2Fe2S2OF2,7.8268764000000015
18585,ScBeSe,0.0
18586,TbB6,0.0
18587,CaCu5,0.0
18588,CeZn2Ag,0.6025748000000001
18589,Pr2TeO2,-0.0
18590,KClO3,-0.0
18591,Ba3Bi2TeO9,0.0
18592,MgScAg2,0.0
18593,ZnSnO3,-0.0
18594,Er(AlGe)2,-0.0
18595,SrYBe2,0.0
18596,HgPt3,-0.0
18597,Na6MnS4,9.9999996
18598,Te2MoWS2,0.0014368
18599,AlSbI6,0.0
18600,MgPS3,0.0
18601,GaB3N4,-0.0
18602,CaSi2,0.0
18603,ErBi2IO4,0.0
18604,SiBPb,-0.0
18605,Mo6PbSe8,-0.0
18606,Sr(YS2)2,0.0
18607,PrNi2,-0.0
18608,MnBe2Bi,1.5994822
18609,SrMnRe2,2.5e-05
18610,Th(Fe2P)2,0.0
18611,In2NiS4,1.2048363000000002
18612,TbCd,0.0
18613,LiBBr2,0.0
18614,Ti2TcRu,0.0
18615,ScBO3,0.0
18616,ErSb,-0.0
18617,Ba4FeMo,3.3950011
18618,HfGaIr2,-0.0
18619,NaAsRu2,2.62e-05
18620,V3Ag,0.0
18621,ReSi,0.0
18622,MnBe2Zn,0.9267895
18623,Y(GeRh)2,0.0
18624,Eu(ZnAs)2,0.0
18625,Tl2TeBr6,-0.0
18626,Hf4BeIn,-0.0
18627,Ba2ScBi,1.5580106000000002
18628,UNi2,7.0180316
18629,RbNa2Bi,-0.0
18630,TiZnF5,2.0
18631,SrSnHg2,-0.0
18632,Y2GaCu,3.4669541
18633,K3BS3,-0.0
18634,BaSn2Se,0.0
18635,Sc2CuRu,0.0
18636,Li2Ti3VO8,2.7501805
18637,UO2,4.0000001
18638,Li2VCo3O8,0.0
18639,YAlNi,0.0
18640,KBa4Os,8.7e-06
18641,Li2VCr(PH)2,5.0
18642,P2Rh3,0.0
18643,Dy(CoGe)2,0.0
18644,BaZr4Pd,-0.0
18645,Te7Mo6S5,0.0
18646,LiInP2O7,0.0
18647,NaAlSiO4,0.0
18648,BeBiPb,-0.0
18649,BeCr2Cu,0.0
18650,V4GaS8,0.0009872
18651,Be2ZnPb,0.0
18652,BeSnCl2,0.0
18653,DyMnB4,3.2604962000000004
18654,Li4CoO3F,7.9945687
18655,NbSeBr3,0.0
18656,Li3CoO2F,5.9999706
18657,Ta2Zn2SnO8,0.0
18658,CaFeF6,2.0
18659,DyInNi,-0.0
18660,NaCu3F7,5.6591023
18661,Dy2Tl,2e-07
18662,Ba(InTe2)2,-0.0
18663,Co2As,4.7341505999999995
18664,Bi2TeSe2,-0.0
18665,Rb2CuF4,0.9884275
18666,Ba2CuSn2F4,1.9999924
18667,BaMgIr2,-0.0
18668,SBr,0.0
18669,NpAl3,8.020391900000002
18670,ZrBeW,0.0
18671,KBe2Ge,-0.0
18672,Li2BeCl,-0.0
18673,LiGaPd2,-0.0
18674,Y5Sn3,-0.0
18675,NaAcTl2,0.0
18676,CaFeClO2,6.6470166
18677,ErN,-0.0
18678,CaBeGe,0.0
18679,CuTcBi,-0.0
18680,ScAlCO,0.0
18681,ThCd2,-0.0
18682,NbHg3F6,-0.0
18683,U(GePt)2,2.4370786
18684,Yb(FeO2)2,8.015062599999998
18685,LiGa2Rh,0.0
18686,BaSrPb2,0.0
18687,Tm2O3,0.0
18688,Be2BiCl,0.0
18689,Mg2FeO4,8.0
18690,Be2BiSe,-0.0
18691,CaV2O5,3.9998699
18692,GaSb,-0.0
18693,SrCaIn2,0.0
18694,Zn2AsW,-0.0
18695,Na5GeP3,-0.0
18696,ThIr5,0.0
18697,BaLi2Cl,-0.0
18698,BPt2,0.0
18699,Li2YBe,-0.0
18700,BaPbBr,2.8663091
18701,LiFe3(SnS4)2,4.9742977999999995
18702,K2ZnF4,0.0
18703,LiVSiO4,7.999999499999999
18704,EuCu,0.0
18705,Ho2NiIr,-0.0
18706,V2PbO6,0.0
18707,K2Zr7Cl8,1.8851501
18708,Sb2Ir,-0.0
18709,CeCo3B2,-0.0
18710,NaNdS2,0.0
18711,MgSbO3,-0.0
18712,NiH2SeO5,3.9999994
18713,Sm(AgGe)2,0.0
18714,LiPdW2,-0.0
18715,Ho2InPd2,0.0
18716,SmH2ClO2,-0.0
18717,Be2NbGe,0.0
18718,BeV2Fe,0.0
18719,BeV2Cr,0.0
18720,Li3BiS3,-0.0
18721,Pm2RuRh,-0.0
18722,BeCrNi2,2.6541967
18723,RbAuS,0.0
18724,Ba2ErSbO6,0.0
18725,BaFePt2,3.4908326
18726,CdSnAs2,0.0
18727,HgCl,0.0
18728,Ca(SnN)2,-0.0
18729,TlPPt5,0.0
18730,Ca2ZnAg,0.0
18731,Ba4CrSb,4.5395615
18732,Cu2H3ClO3,0.051460900000000004
18733,BeP2Cl,0.0
18734,TmAl2,2e-07
18735,UB2,8e-07
18736,BaAs3,-0.0
18737,AlTlO2,-0.0
18738,Hf6Al6Co7,-0.0
18739,BaCrCd,4.8924832
18740,BiF3,0.0
18741,YbCd3,-0.0
18742,Nd(NiSn)2,-0.0
18743,Mn2BeTc,2.7945967
18744,TiBi2O5,0.0
18745,Ca2MgSi2O7,0.0
18746,Tm(HO)3,-0.0
18747,Li2Te,-0.0
18748,URh3,5.5299999999999996e-05
18749,Ti3In3Rh2,0.0
18750,Zr3As2,-0.0
18751,BeCuOs,0.0
18752,CaCu3(Ru2O)2,0.0
18753,MgRu2W,0.0
18754,Tb2MnNiO6,6.1627417
18755,PH4I,-0.0
18756,KCuSe,0.0
18757,Tl6SeI4,-0.0
18758,RbUAgSe3,4.0
18759,Sr3SiO,0.0
18760,H6PbCNCl3,-0.0
18761,MgInNi2,-0.0
18762,YbPmRh2,0.0
18763,Zn(SbO2)4,0.0
18764,TmMgIn,0.0
18765,Rb2UO4,0.0
18766,Pt2W,0.0
18767,TeI2,0.0
18768,Ba4ZrCu,4.0463127
18769,HfInAu2,0.0
18770,SiSb3,0.0
18771,VSb,2.8913244
18772,KMn(SeO4)2,3.9999608
18773,PuH2,5.5569427000000005
18774,YbFeB4,2.1548279999999997
18775,SrBe3,0.0
18776,PbC2(SN)2,0.0
18777,PrMgGa,0.0
18778,CuAuO2,0.5104820999999999
18779,NdInPd2,0.0
18780,YScZn2,-0.0
18781,ScZn2Pd,0.0
18782,Li2HgPb,-0.0
18783,HfW2,0.0
18784,RbSrO3,3.0000002
18785,Sc2O3,-0.0
18786,Nd(CuO2)2,0.5842172
18787,SmNiAs,-0.0
18788,PrGe,-0.0
18789,BeGaSi2,-0.0
18790,HfIr,0.0
18791,Li2SeO4,0.0
18792,Mn2CoGe,2.9970587
18793,Be2TcGe,-0.0
18794,LiNiO2,0.9143385
18795,K2BaV,4.6397512
18796,LiBe2Ir,0.0
18797,Li2BiO3,0.0
18798,K2P2Pd,-0.0
18799,VSnPO5,4.0
18800,Mg2VBiO6,-0.0
18801,CeSi2Pt,0.8538761999999999
18802,LiSm(CuP)2,0.0
18803,BaNiF6,-0.0
18804,Ba4BeCl,0.6904268
18805,BeTc2Os,-0.0
18806,Ta2N,-0.0
18807,GaFe3,6.0157182
18808,AcYbGa2,-0.0
18809,Lu2CdIn,-0.0
18810,Sm2AlZn,0.0
18811,Be2InPt2,0.0
18812,RbNaH2,0.0
18813,AlCrO4,1.0000021000000001
18814,ErAu,-0.0
18815,UCoSn,6.0192916
18816,GaFeRh2,4.1616557
18817,LaNiO2,9.000000000000002e-07
18818,Ir3Rh,-0.0
18819,CdO2,1.9973953000000002
18820,BaSr2Te,0.0
18821,SiBi3,0.0
18822,HoNi2,-0.0
18823,Li3Ca,0.0
18824,BaSn(GeO3)3,-0.0
18825,Ti3Ni4,-0.0
18826,MnGaIr2,4.0433834000000015
18827,CuHgPd2,0.8141113
18828,Ho(SiOs)2,-0.0
18829,VSiOs2,0.9260904000000001
18830,ScBeCr2,0.0
18831,BeFePb2,2.676297
18832,BeFeSb,0.9348638
18833,Ba4MgSc,1.8993855
18834,BaHBr,0.0
18835,CaBeGa,0.0
18836,V3Re,1e-07
18837,KAgO,0.0
18838,NdSbO4,0.0
18839,NaTlO2,0.0
18840,LuN,0.0
18841,Lu2AgAu,0.0
18842,LiCaTa2O6F,-0.0
18843,Ba2I2O,-0.0
18844,YbTl3,0.0
18845,LiMgVO4,0.0
18846,CeMg2Ag,9.3e-06
18847,ScAsP,-0.0
18848,TmBi2BrO4,0.0
18849,NaLiBe2,0.0
18850,Sm2CuRu,0.0
18851,Be2SnPb,0.0
18852,Ba2TeMo,4.0414487
18853,MgGeO3,0.0
18854,Ba2CuH6,-0.0
18855,PHF4,0.0
18856,Sr2ErRuO6,5.8741852
18857,Be2NbTc,-0.0
18858,CaBeSn,-0.0
18859,Ba4TlZn,0.0
18860,Pm2GePd,0.0
18861,YbCdPd2,0.0
18862,HfBiRh,-0.0
18863,BaMgO2,0.0
18864,MgBe2Se,0.0
18865,BaHfCu2,0.0
18866,HoCuP2,-0.0
18867,KCrF6,1.0
18868,ZrBe2Nb,0.0
18869,BaCuCl2,-0.0
18870,Ba2GaHg,-0.0
18871,Li8PtO6,-0.0
18872,Yb(FeGe)2,2.1277437000000003
18873,VSi4,4.0
18874,Cr3O8,1.9995449
18875,Pt3Rh,-0.0
18876,PaAs,0.0
18877,Zn2PdPt,-0.0
18878,LiFe3O3F4,0.0001595
18879,TaBeFe4,5.2773554
18880,IrCl2,0.0
18881,U2P2O9,8.0
18882,V4P2O3,3.9983979
18883,Nb3Ga,0.0
18884,ErCuGe,0.0
18885,Ce3In,2.1823137999999997
18886,CeCdNi4,0.0
18887,Ba(FeS2)2,0.1392059
18888,RbSnCl3,-0.0
18889,Ta2BeCu,-0.0
18890,YbNdAg2,-0.0
18891,Sr2PAu,0.0
18892,BaNiS2,-0.0
18893,BaCaCl,-0.0
18894,Ba2SmNbO6,0.0
18895,ZnCrSiO5,4.0
18896,Nb2AlC,0.0
18897,HfInRh2,-0.0
18898,YbIn,0.0
18899,ScBeCo2,1.2739883
18900,TiTl2F6,0.0
18901,MgTiIr2,0.0
18902,Ca2AsAu,-0.0
18903,Ca5Ge3H,-0.0
18904,HgNO2,0.0
18905,Li5B4,0.0
18906,MgTiF6,-0.0
18907,BaSnS2,0.0
18908,K2NaMoF6,3.0
18909,Zr3Cu,0.0
18910,CoPtO2,0.0
18911,BeGa2Fe,0.6977979999999999
18912,TaZn2CuO6,-0.0
18913,Sm(HO)3,0.0
18914,Li2Fe3TeO8,2.0250793999999996
18915,H3N,0.0
18916,GaPd2,-0.0
18917,BaCd,0.0
18918,CuAs4S3Cl,-0.0
18919,LiBeV2,0.3394247
18920,BaSi2,0.0
18921,Ca(PtO2)2,0.0
18922,Ba4NiP,8.070000000000001e-05
18923,Ba2Hf7O6,-0.0
18924,BaCO3,0.0
18925,Ba4HfIn,2.858075
18926,RbLuO2,0.0
18927,TlBrO3,0.0
18928,SrCaBe2,-0.0
18929,TbZr,-0.0
18930,KTl2In,-0.0
18931,TmLuZn2,0.0
18932,TmAlAu2,0.0
18933,TiBe2V,-0.0
18934,LiBeZn,-0.0
18935,Li2PdPb,-0.0
18936,Nb3Te4,0.0
18937,BeCo2P,-0.0
18938,Sm6InCo2,0.0
18939,Ca3Ni7B2,-0.0
18940,Li2AgPb,-0.0
18941,Zr2MnBe,0.0
18942,BeTlSb2,-0.0
18943,NaBePd,0.0
18944,U(CuGe)2,2.6353756
18945,Ta3AlC2,-0.0
18946,Mn3IrN,-0.0
18947,YAlPd,0.0
18948,Hf3Zn3C,-0.0
18949,NaYIn2,-0.0
18950,V3Mo,0.0
18951,Al3Pb5F9,0.0
18952,CaZrPd,0.0
18953,KSnS2,-0.0
18954,TbCd3,0.0
18955,RbN,4.0000001
18956,CaCoF6,0.999991
18957,MgBeFe2,4.0905358
18958,BeMoIr2,0.0
18959,CaP2(HO)4,-0.0
18960,RbNdS2,0.0
18961,FeSbS,-0.0
18962,Li2CuF5,3.5533721
18963,BaMgNi2,-0.0
18964,Hf3C,-0.0
18965,Sr(FeAs)2,-0.0
18966,ZrZn3,-0.0
18967,ErSnPd2,-0.0
18968,TiBeSi,0.0
18969,Ni3Pt,2.1994142000000005
18970,Ni3I,-0.0
18971,MgPb3,0.0
18972,TeRuPb,0.0
18973,Ba2AsBr,-0.0
18974,Be2ZnBi,-0.0
18975,Ac2ZnGa,0.0
18976,BePdPt2,-0.0
18977,LiMg2In,-0.0
18978,Tb3InC,0.0
18979,SmCoO3,1.2694528999999999
18980,ICl3,0.0
18981,TmMg2,0.0
18982,CaGe2,0.0
18983,CaIn2O4,-0.0
18984,Li3VPCO7,6.0
18985,Li2V2CoO6,2.0018057000000002
18986,CaSi2,-0.0
18987,Li2Cu3F8,2.9944424
18988,Sr(NiGe)2,-0.0
18989,Co4NiO8,3.9278364999999997
18990,PuO,5.325721400000001
18991,Ca3P2,-0.0
18992,FeSnRu2,4.0928322
18993,Dy2PbS4,0.0
18994,TlAgBr3,-0.0
18995,Be2SiSe,1.16e-05
18996,LiSb(PO4)2,-0.0
18997,MgO6,0.0
18998,Cu3(MoH)2,2.8618405
18999,LiLuF4,-0.0
19000,CoCu2GeS4,2.7295993
19001,TaBeSb,-0.0
19002,DySi2Rh3,-0.0
19003,Na4SrBe,0.0
19004,HfAl3,0.0
19005,Fe2B4Mo,1.3448258999999998
19006,Zn(CO2)2,-0.0
19007,Y2AlTl,-0.0
19008,MgIn2O4,0.0
19009,KNa(BH4)2,0.0
19010,Mg3(Al4Cr)2,0.0
19011,K3Ta3(BO)2,-0.0
19012,SrLi2Pb,-0.0
19013,BeCuSb2,-0.0
19014,Yb2Se3,0.0
19015,Yb(CuSi)2,0.0
19016,RbTeO3,-0.0
19017,NaY3SiS7,0.0
19018,SmGa5Co,-0.0
19019,Ce2MgAl,1.2617671
19020,HfAsRh,0.0
19021,BeHgTe2,0.0
19022,PrAs2,0.0
19023,SmIn,0.0
19024,TaBeCr,-0.0
19025,LiMn2NiO6,5.0000032
19026,TaIn3O7,0.0
19027,Zn2CoN2,2.073917
19028,Sc2S3,0.0
19029,Ba4ErRu3O2,2.6231433999999996
19030,YBe2Sb,-0.0
19031,Li2VSiO5,2.0
19032,YbSmHg2,-0.0
19033,BeSiRh,0.0
19034,LiDyS2,-0.0
19035,Sc2TaBe,-0.0
19036,AlCuPd2,0.0
19037,Be2NiGe,0.0
19038,Sr2ZnCu2(SO)2,-0.0
19039,ZnNi3,1.0145536
19040,SnBi,0.0
19041,Be2FeCo,2.1043648
19042,MgZnAu2,-0.0
19043,K3SO4F,0.0
19044,Be2CuRh,-0.0
19045,NiTePd,0.0
19046,RbCa(H2N)3,-0.0
19047,Li2CrPCO7,6.0
19048,Ti3TeO8,0.0
19049,Ca2NiIrO6,1.5493383
19050,Mg3Hg,-0.0
19051,MnNiAs,4.000007
19052,YbAgS2,0.0
19053,V4(OF3)3,1.0922645
19054,Na2BH4ClO4,0.0
19055,TlV2AgO6,0.0
19056,AlBiSeCl4,0.0
19057,Sr(PRu)2,0.0
19058,MnBeCd,2.6461938999999997
19059,Na2ZnSe2,-0.0
19060,FeSb3,3.702578
19061,MgSn2O5,-0.0
19062,MnSiRu2,3.0224911
19063,LuPb2,0.0
19064,DyCuSi,0.0
19065,Ba4MgGe,-0.0
19066,BeTc2Os,-0.0
19067,BeGeTe2,-0.0
19068,CeAl3,1.0016184000000001
19069,NaNbS2,0.0
19070,BeCo,0.3017829
19071,BaSrCd,-0.0
19072,TiFeSe,0.0
19073,KHS,0.0
19074,CaZn2,-0.0
19075,Mg2ZnPt,0.0
19076,Fe2AsCl,5.5751197999999995
19077,CaTl3,0.0
19078,Sr(Si3N4)2,-0.0
19079,Li2H2SeO5,-0.0
19080,NaBe2Ru,0.0
19081,Na2O2,1.0000002000000001
19082,Sr4As2O,0.0
19083,BeGaCu,0.0
19084,YPt3,0.0
19085,Ca(NiB3)2,-0.0
19086,Be2InIr,0.0
19087,BeRe2Ir,-0.0
19088,Mg2TaSbO6,0.0
19089,Tm2Fe2Si2C,-0.0
19090,AlFe2Ni,4.3137897
19091,Be2MoOs,-0.0
19092,Li7NbO6,0.0
19093,Li2CrFe(PO4)2,0.6040220000000001
19094,K4BeAs2,0.0
19095,Na2Pd3O4,0.0
19096,Ba2Mg(B3O)2,0.0
19097,K3ReClF6,5.9999999000000015
19098,ZnFePb,2.9006206000000003
19099,Li8PO3,0.9715256999999999
19100,NiPb,-0.0
19101,RbHoO2,-0.0
19102,K2CuH4(Cl2O)2,1.9939738999999999
19103,Nb5(NiP)4,-0.0
19104,TaMnBe2,0.0003765
19105,FeRhO3,0.1298494
19106,Ca4As2O,0.0
19107,In2Au,0.0
19108,HfScRh2,-0.0
19109,BPb3O4F,-0.0
19110,Te4Mo2WSe2,0.0
19111,LaMgNi4,0.0
19112,Be2NiIr,0.0
19113,KRb2YF6,-0.0
19114,Ba4GaCu,0.0
19115,SmPS4,-0.0
19116,K4MnCl6,9.9999995
19117,Zr2BIr6,0.0
19118,BaSe4Br,0.0
19119,Dy(GeRu)2,0.0
19120,NaBeRu2,0.0
19121,LiZnPd2,-0.0
19122,LiTbHg2,-0.0
19123,HoB2Ru3,0.0
19124,P2WO7,4.0
19125,AsPSe,-0.0
19126,ErB2Rh2C,-0.0
19127,NbZnCo2,0.7396473000000001
19128,Sm2TeO2,0.0
19129,Ca3BiP,-0.0
19130,Li3VO3F2,0.0
19131,BaCd2Cl,-0.0
19132,NbI2O,-0.0
19133,In5CuS8,0.0
19134,BeTlBi,0.0
19135,K2FeNi(CN)6,2.0000001
19136,Yb3Ta,2.0864348
19137,BaFePd2,3.1141848999999997
19138,Y2MgMn2S2O5,7.8475342
19139,BeCo2Si,0.919276
19140,Cu6OF,2.4825956000000002
19141,MgBeZn,-0.0
19142,Co2RhS4,0.0
19143,YPb3,0.0
19144,NiHg4,-0.0
19145,KYBe2,0.0
19146,TiGaNi2,0.0
19147,Tl5Se2I,-0.0
19148,Tm2AgRu,-0.0
19149,BaTaHg,3.0909794
19150,CeMg,0.0
19151,SrGe(HO2)2,-0.0
19152,ThTeO,0.0
19153,CaMnBi2,7.4397269
19154,Sn5O6,-0.0
19155,BeTc2Ru,0.0
19156,BaZrNi,0.6483715999999999
19157,BeAu,-0.0
19158,NaTaBe,0.0
19159,SrGa2,-0.0
19160,Sm2InAg,0.0
19161,Ba4SbPb,0.0
19162,InBiO3,-0.0
19163,NbAgO3,-0.0
19164,Sr2FeMoO6,0.0
19165,Ba2CePtO6,0.0
19166,Y(SiRh)2,-0.0
19167,CdPd3,0.0
19168,Zn3N,0.0
19169,Ta2PdSe6,0.0
19170,Sr2BeTc2,1.7275585
19171,MnSn,5.474867099999999
19172,HgPt,0.0
19173,InPO4,0.0
19174,CoOF,4.1062119
19175,NdTiGe,0.0001773
19176,AcAgHg2,0.0
19177,ZnH8(N2Cl)2,0.0
19178,PrCd,-0.0
19179,RbFe(SeO4)2,4.9998298
19180,Rb(CO)2,-0.0
19181,BaV2(NiO4)2,3.9372547999999994
19182,IrO3,-0.0
19183,Mg3Ti2O7,0.0
19184,NdCd2,0.0
19185,ZnMoF6,2.0
19186,VZn3,0.0
19187,GeBi4Te7,0.0
19188,LiAg2Pb,0.0
19189,Be2CdCo,-0.0
19190,PaInPt2,1e-07
19191,Tb5Si3,0.0
19192,Na5MoNO4,0.0
19193,BeSbP2,-0.0
19194,TbPPt,0.0
19195,Yb2BiAu,0.0
19196,Cd2SiO4,0.0
19197,BaSiCl2,-0.0
19198,CuSbRh2,-0.0
19199,MnBe2Te,2.3363
19200,Ba3NiIr2O9,9.0966112
19201,CdSO4,0.0
19202,BaF2,0.0
19203,BaNaLi2,0.0
19204,Ho(BiO3)2,0.0
19205,Ti3InC,0.0
19206,CrOF3,4.0
19207,Y2BeBi,0.0
19208,HoCo5,6.8313217
19209,Ni2Mo,-0.0
19210,LiBe2V,0.0
19211,Cu2Cl2O,0.0
19212,Nb2Co3Si,0.0
19213,KHo2CuS4,-0.0
19214,NaCuO2,-0.0
19215,AgH4WS4N,0.0
19216,YB2Ru3,0.0
19217,NaTmTl2,-0.0
19218,Al8Cr5,5.4696492999999995
19219,ScSi3Ni,-0.0
19220,NaHo3,-0.0
19221,TbCuSn,0.0
19222,LiHo2Ru,0.0
19223,KP2AuS7,0.0
19224,K2BeSe,0.0
19225,ZrBeTe4,1.3761697
19226,Li3Pd,-0.0
19227,Cr2O5,0.0
19228,TmSbPd2,-0.0
19229,ZnCr(SiO3)2,7.996817299999999
19230,Ta3SeI7,-0.0
19231,ZrBeTe,-0.0
19232,Be2CdCl,-0.0
19233,BaBi3,0.0
19234,V3Pd,0.0
19235,Cu2Sb,0.0
19236,Ba4BeTe,0.9260184000000001
19237,BeRe2Pb,0.0
