,pretty_comp,n_Seebeck
10648,Tm3TaO7,-340.4608833000001
10649,LuSnRh2,-28.216394
10650,Zr3Sn,-17.238688
10651,MgCl2,-87.12413333
10652,ScAs,6.7620397
10653,LiCd3,-0.73264664
10654,SnBi3,-2.3300031000000003
10655,Mo6PbSe8,3.931153067
10656,Hf2IrRu,-34.291894
10657,BaYb2NiO5,7.150156767
10658,KRb2VF6,-54.80614033
10659,Li2TiMn2O6,-365.4929233
10660,KCuO,-76.522622
10661,AgSbS2,-148.60088000000005
10662,SmInCu2,6.159154367
10663,Cr2O5,-280.7520967
10664,RbAgO,-213.9071033
10665,Tl3V,-25.91528047
10666,SrSO4,-138.11363
10667,Ba3CaIr2O9,-25.59253333
10668,LiNbWO6,-381.7947567
10669,Li2YAl,0.8598800999999999
10670,Mn3AlC,4.6195365
10671,Si3Ge,-0.82632426
10672,RbNaO,-86.36800833
10673,LiTeO3,-411.1818233
10674,TmAlAg2,3.1158918
10675,Cu2SnHgSe4,-80.48600067
10676,FeP,-24.82191147
10677,Sc6Te2Rh,9.674525667000001
10678,Ge3(Bi2O)2,-352.0898733
10679,RbTeO3,2.3568557
10680,Rb2SeO4,-145.47335669999995
10681,InAsPt5,-0.770085267
10682,Ca(ZnSi)2,8.787470622999999
10683,KSiPCO7,-253.9098867
10684,Mn5NiO2,-290.4824700000001
10685,PHPb2,-329.9705133
10686,MnCuSb,6.774502032999999
10687,KNaSmNbO5,-345.1444967
10688,Pr2CdPd2,1.823664533
10689,Y(AlGe)2,-9.677652167
10690,Na4Ni3O7,-2.322343
10691,NdRhC2,-10.01848793
10692,ErGeIr,-11.01357003
10693,CuBiS2,-276.88307000000003
10694,Ca3SbP,-198.20573
10695,TcRu3,-6.765435667
10696,SrTa2O6,-244.55140330000003
10697,Ag2CO3,-172.79313330000005
10698,TiRe,6.8182969
10699,CaMnSn,7.385927933
10700,MnCoGe,-13.274660999999998
10701,Hf3Zn3C,-24.645799
10702,TbGe,-8.760449733
10703,Na3HfF7,-107.2599833
10704,Sb4I2O5,-189.9688567
10705,KAuF4,-400.6839633
10706,YbCdAu2,-3.2784593
10707,SiH2O,-10.49396967
10708,As2Ru,-275.8618033
10709,DySb2,9.6789674
10710,Sr4Bi2O,-104.566107
10711,CdPd,-10.52803633
10712,Sb2Te4Pb,-205.8203267
10713,Er2Co3Ge5,-14.3595593
10714,Al3(BRu2)2,7.659870667000001
10715,TiF3,-43.29907767
10716,Ba2Mg7,-12.368396
10717,Hg3Bi,-3.5718892
10718,LiInTe2,-151.3261267
10719,RbHoSe2,-241.02094
10720,Sm2ReO5,-207.7061167
10721,Ba4OF6,-171.91718999999995
10722,UO2,-14.99052967
10723,MoIr3,0.079124187
10724,Er2Zr2O7,-141.61472
10725,PrB2Rh3,-12.527014
10726,TiMn3(P2O3)2,-7.747479032999999
10727,SmB2Rh3,-7.356979267000001
10728,BaTi2As2O,-7.887954733
10729,Li6PS5Br,-113.33464
10730,TmCdRh2,6.3804408
10731,HoFeC2,-20.606371600000006
10732,SrLiNb2O6F,-164.7142363
10733,SmAl,-3.2754486000000003
10734,UB2Rh2C,2.572086947
10735,HfScIr2,-20.904674
10736,BaTeO4,-138.28145669999998
10737,SmBi2ClO4,-84.55619467
10738,DyTiGe,-7.674428667000001
10739,LiCuO,-247.1023
10740,ZnSiNiO5,-160.8588063
10741,HfRe2,2.0107845330000003
10742,Rb2NaYF6,-140.11958
10743,Li3AlN2,-201.65006
10744,MgSbRu2,5.9929587999999985
10745,YbB4Ru,-26.93487533
10746,NdP5,-102.3813377
10747,DyCo2,-24.64341167
10748,SiPt5Pb,0.983606667
10749,CrGa3P4,-37.019906
10750,NdHoIn2,-4.2367287000000005
10751,KIn(GeO3)2,-103.456718
10752,Ba3(BO3)2,-377.6903567
10753,GeS,-166.84181
10754,BaBiIO2,-203.5326167
10755,KSnPCO7,-180.664
10756,Li2NdSb2,-15.75643967
10757,Al2IrOs,4.4240621
10758,Er(SiPd)2,-8.123328333
10759,Na2DyPCO7,-122.49627
10760,CdHg2,-11.02457393
10761,Pd3(PbS)2,-20.39314433
10762,PrAl4,-10.22404693
10763,ErGa,-14.81401
10764,LiTiAsO5,-427.64274000000006
10765,NaBr,-92.01647767
10766,TlTe3Pt2,-75.00588017
10767,Na2SnBAsO7,-166.4357767
10768,Mn2ZnAs2,-13.37454003
10769,Na6MgO4,-85.469814
10770,NaBO2,-151.41066669999995
10771,Yb3Ru,-61.62070799999999
10772,LiHo2Ru,-12.474977
10773,DyInAu2,7.441248667000001
10774,Li2MnCoO4,5.760659367000001
10775,CsPbF3,-197.07654
10776,Na2SnO3,-77.79968133
10777,Ca3VN3,-249.5891433
10778,Zr2Bi2O7,-314.3761
10779,PrOF,-306.66877
10780,Y2ZnS4,-77.531265
10781,K2Zn3O4,-96.723113
10782,NdNi2B2C,-4.656566733
10783,Rb3HoO3,-122.9007133
10784,DySnAu2,-0.14844066
10785,RbDyS2,-267.5157833
10786,DyMg,-6.0980949
10787,ZrSeO,-112.5255047
10788,Ti2Re,1.940796667
10789,SrInPt,7.374464467
10790,BaAgTeF,-95.290392
10791,K3AuSe2,-145.81911000000005
10792,Sm(BOs)2,-6.908702000000001
10793,Ac2ZnIr,7.5302455
10794,Sr5(SnAs3)2,-90.54244767
10795,CrInCo2,-4.517759967
10796,Rb2PtI6,-181.85313
10797,Li3Co4CuO8,-22.62894292
10798,MnH,4.340140567
10799,ZnNi2Ge,-3.987612167
10800,ThAu,6.322737867000001
10801,LiSn4Ir,-9.9259427
10802,Pr3Tl,-3.2248745
10803,Yb(FeGe)2,-3.123634207
10804,YTl,1.6121511999999998
10805,BiSbO5,-52.154143
10806,Sm6GaCo2,0.851048763
10807,Ba2Mn2Sb2O,-9.685271233
10808,Hg2IO,-116.7506967
10809,CaIn4Pd,5.135413473
10810,Cr3N2,-6.684116067000001
10811,Li4V3CrO8,-73.93767700000002
10812,LiBF4,-128.2735267
10813,LiPt3,-6.0741538
10814,W3O,-15.870856
10815,HfS3,-196.53892
10816,Nd(SiPd)2,-7.515238332999999
10817,SmErRu2,-4.0951159
10818,Pr4Se3N2,-229.12823
10819,RuO2,-393.81078
10820,K2Mn(SeO3)2,-190.2777233
10821,NdCoP,-2.765132
10822,Tm5NiPb3,-41.75126733
10823,CuBSe2,-167.41558
10824,TiSnPt,-312.18105
10825,TlInTe2,-147.7798433
10826,ScSbRh2,-13.207199
10827,KBiF6,-245.93478
10828,Na4TiO4,-109.5928533
10829,Tl3Si,-5.700358467
10830,Na4Mo(NO)2,-175.27323669999996
10831,DyInAg2,3.680904233
10832,Pm2TlCd,-21.933738
10833,Mg(PtO2)3,-228.9767367
10834,NpNi2,-42.83135
10835,Li3Bi,-144.35312
10836,YSi2,-7.673529067
10837,AcCuO3,0.82531275
10838,Sb2O5,-85.16556567
10839,ZnCo3C,4.3289591
10840,PuRu,-12.487817
10841,HoMnGa,-7.308592167
10842,CoGe,-6.862630499999999
10843,BaSrI4,-132.80727
10844,Sb3O2F5,-218.88869330000003
10845,K4BeAs2,-80.76472
10846,InBO3,-122.53413
10847,Zn2CoSbO6,-325.9957133
10848,Tl2CS3,-338.7571367
10849,MgTi3O7,-275.40626000000003
10850,SrSiO3,-117.2616267
10851,InGaTe2,-69.12727367
10852,ZrTe2Br5,-223.5115367
10853,In2Se3,-10.18940477
10854,Li2Co2SiO6,-423.7435433
10855,UAl4Co,-15.6054106
10856,MgGaPd2,-6.8096315
10857,Hf2CoIr,-24.298693
10858,PrCuPb,-12.7701787
10859,Dy5Si3,-40.77070533
10860,Fe(NiS2)2,-16.60590567
10861,Li2AcPb,-21.201164
10862,LiCo3(OF3)2,-18.858138
10863,TbAgTe2,-175.6195967
10864,BaAg2(HgO2)2,-164.7241167
10865,Tb2SO2,-203.77079
10866,SrBiBrO2,-205.0609433
10867,PuNi2,-10.905406
10868,NdNbO4,-355.38743
10869,DyP,-6.6433083
10870,TaZn2CuO6,-15.77503133
10871,LuMg3,4.117738833
10872,PrNbO4,-288.28124
10873,Th2HN3,-267.1846167
10874,TiCd,-4.409483333
10875,HfCdCu2,2.8105243
10876,RbMnBi,-13.413858
10877,CaTi2O5,-232.0875767
10878,BaTa2Bi2O9,-226.1021233
10879,UFe2,-3.378948733
10880,HfSbRh,9.5225347
10881,Ce2Al2Co5,-9.6747583
10882,MnSbPd,1.140560567
10883,PPdSe,-319.7514733
10884,MgPd,-17.152664
10885,BaAl4,-24.31472867
10886,Mn3Tl,-13.34332
10887,ZrP,-26.424006
10888,SmCuS2,-133.3515133
10889,HfSiTe,-13.95893113
10890,Ce2C3,0.206312093
10891,PrZr3F5,-491.45927
10892,Na2PdS2,-272.9766167
10893,Na2TiO3,-519.6550933
10894,Tm(MnGe)6,7.6370054
10895,Te2Ru,-79.00102700000002
10896,B2Au,0.630145133
10897,ZnCu2GeS4,-115.4281467
10898,YbPmPd2,-10.320599
10899,Ca2SnO4,-111.217127
10900,TiBeCo2,-21.101468
10901,AlCr2,-3.455612333
10902,Y4Ga2Pd,7.453140767000001
10903,Ca5As3O2F,-141.45975
10904,ErNiC2,-21.2492563
10905,NbCrN,2.125254833
10906,Rb2Te5,-185.5789933
10907,Zn(NiS2)4,-34.45480267
10908,TbInRh,-4.731214833
10909,NaSi2Pd3,-13.656364300000002
10910,HoErAg2,7.579583199999999
10911,LiC,-212.4140067
10912,V2PC,-8.781024367
10913,GaSe,-13.95748
10914,Na6Ge2Se7,-91.83568467
10915,Rb3Ca,-6.686228567000001
10916,Bi7(S3Cl)3,-285.8248867000001
10917,C5N4,-427.3226167
10918,BiTeO4,-234.2023933
10919,Zr4Co7Ge6,-73.82578000000002
10920,NdIn5Rh,-0.887068333
10921,BaCaYb2,0.43079936
10922,MgO6,-49.50861533
10923,ScBi3,2.268522567
10924,Er2Ti3Si4,-20.00801537
10925,Cd2AgRh,-15.149201
10926,TlTcIr2,-15.516012
10927,UPS,7.695473333
10928,SmPuO3,-15.136017
10929,TmIO,-356.2994767
10930,KGa3,-196.69893
10931,TiOs3,4.024330399999998
10932,LaMgZn2,-5.8477737
10933,Li2V3CrO8,-20.90136467
10934,Ba3V2O8,-366.5669133
10935,Zn3TeAs2Pb3O4,-121.5487933
10936,Yb(SmS2)2,-171.8503267
10937,Tm2MgTc,-30.592068
10938,Er(Al2Fe)4,-0.3978489
10939,MnSbRh,-5.031734267
10940,NbInSe2,6.059603732999999
10941,Cd2P3Br,-147.25034330000003
10942,Na4Al3Si3BrO2,-97.104449
10943,KMgSb,-141.10793
10944,LuAlB4,8.916682632999999
10945,Li8Al3Si5,-6.6883769
10946,ScSiAu,-20.2764568
10947,CrGe,-7.463360099999999
10948,PbF4,-167.22248000000005
10949,KHoS2,-273.29496
10950,Ca3WO6,-342.94539
10951,TiCrAs,7.047550167000001
10952,Hg3(SCl)2,-99.178802
10953,TiRu,6.7793163
10954,Rb2Ti(CuS2)2,-313.54909669999995
10955,CNCl,-374.3512333
10956,Lu6Sb2Mo,-7.244921333
10957,LiY2Os,-26.805246
10958,CaWN3,-243.06100330000004
10959,SnC2(SN)2,-269.93383
10960,BaYAgSe3,-172.0961133
10961,Ca3Mn2(SbO)2,-299.4892733
10962,SmCrO3,-141.50146
10963,Sm2RuAu,-7.192779400000001
10964,BaZnSO,-129.5842767
10965,Er2O3,-206.95799330000003
10966,SrH4(ClO)2,-109.2856567
10967,AlVO4,-460.1378367
10968,Na2TbPCO7,-120.9874567
10969,Hf2RuRh,-27.935748
10970,CaTiS2,-24.339771
10971,Li6FeCl8,-48.767551
10972,La3Sn,2.7262385
10973,YbIn2Ni,-3.735361067
10974,Er2Mo2C3,-19.61122933
10975,TbYbRh2,-2.4620767000000003
10976,NdYIr2,-4.2163803
10977,KNaPrTaO5,-194.3631667
10978,Na2ZnSiO4,-132.85976000000002
10979,LiCaCoF6,-483.70706669999987
10980,Al3CrO6,-319.5887
10981,Li3Ni4O4F3,-4.332116333
10982,Ca3PCl3,-238.14284
10983,SrC2,-196.6577433
10984,K2TaCuSe4,-329.0797933
10985,Li2CuF4,-285.3267733
10986,Ba3SnO,-39.000013
10987,In2Ge2O7,-74.12268433
10988,ZnCrF5,-263.30015330000003
10989,Li5AgF8,-249.5972767
10990,TlCrSe2,-36.738891
10991,Yb3Si5,0.6240993
10992,PAuS4,-282.4042333
10993,Y2Si4Mo3,-0.2441275
10994,K2Sn(AsS3)2,-143.69029
10995,K3TaO8,-370.54248
10996,Sr(PrSe2)2,-272.69491
10997,SrGaSiH,-207.6379167
10998,Na2CoP2O7,-273.8362033
10999,AgF2,-11.7666562
11000,Ba(MnAs)2,6.424900667
11001,BaY2NiO5,-43.34504733
11002,SmClO,-116.1303267
11003,Lu7(TePd)2,-24.10809667
11004,Na2Al2As3,-148.98918999999995
11005,HfMoSe,-10.182564
11006,BSF7,-400.4528433
11007,AlBiSCl4,-355.6743267
11008,K2Mn2O3,-91.30832433
11009,TbYbHg2,-1.6532279
11010,YbTmRh2,-1.7707761000000002
11011,Ba(AlGe)2,0.653077633
11012,HoNi4B,0.546195433
11013,Ca4MgB4H6(CO4)2,-288.1096067
11014,Na2Si2S5,-275.52169669999995
11015,Tm6FeSb2,-12.59936713
11016,SmSnRh2,-26.087956
11017,LiSi3Pd,-15.831682
11018,SrNb2O6,-328.64782
11019,Bi2Pd3S2,1.063641433
11020,HfNbP,-13.0204216
11021,Y2HfO5,-322.7331033000001
11022,ErPbAu,-92.851872
11023,Al2Ge(HO3)2,-124.9454833
11024,KMnTe2,9.067848267
11025,NbNO,-365.98644
11026,Bi2TeO6,-133.2646167
11027,NaHgPd2,5.0263513
11028,RbCuO3,-2.7380196
11029,NdAl3Ni2,-7.104095
11030,Sr(BiB2)2,-362.2985733
11031,ZnCuPd2,0.66936493
11032,Sm3PbC,-38.534555
11033,YBiO3,0.30467313
11034,RbTmS2,-265.4735033
11035,Sm3CuGeS7,-239.3551633
11036,Li3MnF7,-350.4851933
11037,Cd(CN)2,-417.94549
11038,Li2CoNi3O8,-59.42974
11039,PbO2,-48.708561
11040,ErAl3,0.07922827
11041,Cr2HgO4,-45.368256
11042,Na2Zn3S4,-51.21427533
11043,CoHg3,-16.21883
11044,PmAu3,-3.075393633
11045,TbErO3,-154.41508330000005
11046,TaTiAl,8.802547599999997
11047,RbFe(SeO4)2,-405.70446
11048,Rb3Mo2Cl9,-309.1896267
11049,Mn2CdO4,-229.39854
11050,MnNiAs,-1.70894
11051,Tb2Cr2C3,-2.386836567
11052,Tm2AgOs,-1.7507221000000002
11053,ZrZnCu2,8.803105699999998
11054,ThAs,-4.3884514
11055,TmB4Rh,-15.56168081
11056,Cd2SiO4,-84.13050333
11057,Tb3Al2,3.0936556
11058,Co2RhS4,7.830079907000001
11059,Ge(PbS2)2,-244.36989330000003
11060,K2NaScF6,-503.86991
11061,Rb3Ge4Au,-228.7747467
11062,Nd2MgNi2,-2.053645233
11063,Sr2HfO4,-141.6601333
11064,LiMnP3H,-72.70471667
11065,GaFeCo2,0.216828553
11066,Tl4SnTe3,-153.41242
11067,MnZn2SbO6,-44.96039263
11068,Be4TeO7,-93.616714
11069,ZrCrFe,-11.147521
11070,NaHF2,-152.62240669999997
11071,BaNd2CuO5,-362.2927667
11072,Nd3Sm,-8.5652726
11073,Sm(BRu)2,1.007801
11074,Sr2LiPt,-13.438181
11075,NaCO2,-315.8232567
11076,Ca2SnS4,-1.7216919999999998
11077,Tb5Si3,-42.79641767
11078,Pm2ZnRh,9.0843196
11079,Fe(NiSe2)2,-7.223068367000001
11080,Tl4SnS3,-139.3953983
11081,YBPd3,-6.786855900000001
11082,HoTaRu2,-17.817154000000006
11083,Li3Fe5,-12.00198813
11084,Ca3(BO3)2,-134.2253033
11085,ScGa5Co,1.5884498
11086,ZrS3,-196.1237633
11087,Sr(PIr)2,-312.9604933
11088,CdCN2,-218.36433
11089,ZrVSi,5.873985332999999
11090,Ca2As2O7,-142.46511669999995
11091,AlCo3,-14.643646
11092,ErCuSe2,-308.5564367
11093,MnH2SO5,-333.40474
11094,YLuO3,-152.47583630000003
11095,Pb3SeO5,-223.3970933
11096,LiCaAs,-232.85931
11097,SmNi5,-9.396509632999999
11098,Tl6SBr4,-180.0636467
11099,SrSbAu,-5.627680767
11100,Na3ZnPCO7,-130.76708
11101,HoGe,-7.287462267
11102,Rb2IN3,-164.0181967
11103,TlBiTe2,-146.56419
11104,Cr2O3,-342.9713967
11105,Pd3Au,-10.687065
11106,Zr2Sb,9.9697477
11107,CrH6SO7,-356.8404
11108,Te4O9,-226.97533
11109,BaRuO3,2.1132508
11110,Rb2SnSe3,-192.2772833
11111,SiSb3,0.744589433
11112,U2C3,6.974108733
11113,SmLuTl2,-2.8420771
11114,Rh3Br,-0.79119134
11115,BeS,-182.01638
11116,MgTe2,-232.43381
11117,Tb(SiAg)2,6.8647295
11118,RbHSeO4,-130.7909833
11119,AlAgO2,-125.9720267
11120,Sm2Ge5Ir3,1.866986433
11121,NaH2N,-130.7077267
11122,ScRh,0.72358614
11123,YTa3O9,-293.7452467
11124,Mg2CrSbO6,-199.5125733
11125,V7O3,-24.239892
11126,HgBr,-202.6818967
11127,CdSiO3,-83.348725
11128,VSi4,-402.2532533
11129,CoPPd,-37.19496593
11130,VCuRh2,-3.2034572
11131,Ba2YMn3O8,3.420807333
11132,Mn(AlTe2)2,-98.515836
11133,NaPF6,-171.18544
11134,SrBe3,-33.208935
11135,BaSrTa2O7,-136.45742130000002
11136,RbPb2Br5,-204.5480567
11137,LiCoSiO4,-8.312876667000001
11138,PrCuS2,-141.2317967
11139,Ti(TlSe)4,-404.1566033
11140,AuO2F,-322.6162333000001
11141,U(CrC)4,-6.326267132999999
11142,Ba3Ti3(BO)2,-203.22311
11143,K2InP2S7,-252.6161833
11144,KMgF3,-146.31791
11145,Tb3SiBr3,-39.845593
11146,TiRe2W,-31.007685
11147,Sn5(BIr3)2,3.3988080330000003
11148,Yb2Ru2O7,-3.4189228
11149,ZnSe,-146.6532033
11150,GeS,-264.7972133
11151,Ba2SiTe4,-212.7164467
11152,Na5Zr2F3,-374.1439667
11153,Yb2MgSi2,6.5058110000000005
11154,ThRu3C,8.117766
11155,PrScSi,-6.755632167000001
11156,IrO2,5.644576132999999
11157,B5H,-358.3303333
11158,NbRu3,8.075071099999999
11159,Lu5SbPd2,-15.556741
11160,Li2Se,-194.9769
11161,Li3Mn5OF,-403.5854733
11162,Sc3SnC,-20.869976
11163,SrHBr,-112.72992
11164,Nb3Al,8.747125800000001
11165,Pm2SiAg,-40.739897
11166,Ba3(HIr)2,-318.9004267
11167,Mn3S,7.543603599999999
11168,K2Te,-87.04576533
11169,Rb2HgF4,-155.93079330000003
11170,KTmO2,-259.94289
11171,HfBe2Bi,7.4527356
11172,TmRh3C,-14.350796
11173,YBi2ClO4,-83.84988633
11174,PbIBr,-210.0997867
11175,Be3Cd4Si3TeO2,-122.43167
11176,SmBr3,-214.64872000000003
11177,NaMg,0.6373466999999999
11178,CdSeO3,-242.32478
11179,RbMgAsH2,-121.8059933
11180,K(InAu2)2,-6.76484811
11181,Li4V3Fe,9.667622332999999
11182,LiAuF4,-429.69989
11183,Rb2Li4Pb3O4,-153.7725833
11184,KCuS,-198.53305
11185,Ta2OsW,-36.068354
11186,LuOs3,7.3811149999999985
11187,ZrNi2Sn,-0.451456907
11188,ZnSbF5,-270.9895867
11189,Li2O,-175.9500033
11190,TiIN,-39.843595
11191,Sc2TcHg,-3.9118997
11192,LuNiSb,-254.0627
11193,MnFeTe,-20.566274
11194,Cd2Hg,3.169177167
11195,SrTa2Mn,-14.264452
11196,Ca(AlGe)2,-23.044126
11197,Rb2ZrCl6,-390.74321
11198,Y2ZnRu,2.063403867
11199,Li(CuO2)2,2.9701704
11200,NaVSiO4,0.34689833299999995
11201,Zn3Mo2O9,-330.3150667
11202,SrCeN2,-393.0476067
11203,NbCd3,-4.0590272
11204,Cu3Au,-11.122488
11205,Mg2FeWO6,-29.147128
11206,Fe2Te4H3ClO2,-294.5910833000001
11207,SnPSe3,-191.6937767
11208,Sr(MnGe)2,-5.029299733
11209,DyMgZn2,-2.7149656
11210,Fe3Ge,-10.603106
11211,OsS2,-58.53578100000001
11212,BPd3,-3.742494067
11213,NdBi2IO4,-73.982101
11214,NdFeAsO,3.836785733
11215,Li4CoO4,-185.8988367
11216,RbBiS2,-96.677106
11217,Si4P4Ru,-274.2629767
11218,RbCO2,-252.2883167
11219,MnGaFeCo,-4.1476656
11220,TiMn3O8,-364.85124
11221,UAl3,2.2757232000000003
11222,KNd3,-8.13684
11223,Tb2TeO2,-319.9926867000001
11224,K2TeOF4,-300.0207933000001
11225,K2NaMoF6,-436.33179
11226,V2H,5.029618867
11227,TmGeRh,-0.662449717
11228,Ta2InC,-1.681313333
11229,Sm2TlCd,-22.336123
11230,MnAlGe,-2.190895667
11231,Li2Fe(BO3)2,-134.8609407
11232,Lu2TcPd,3.3416545
11233,PrDyZn2,8.4187397
11234,Ho2Ge2Os,-7.663713967
11235,Mn5SnO2,-262.6008667
11236,Nb2AsC,-3.662036867
11237,SrVO3,-10.762451
11238,AgSbS2,-231.6473733
11239,Ba2YSn3O8,-2.724329967
11240,Na3AlSe3,-61.982378
11241,ScTlTe2,-122.6112067
11242,K2As2Pd,-386.1620333
11243,SrHIO,-92.744603
11244,TiZnF5,-47.546727
11245,CdPt,-0.791461533
11246,RbCuO,-80.129046
11247,BaSb3,-23.5222374
11248,Fe(CoO3)2,7.478045633
11249,Y(SnO2)2,-316.5096200000001
11250,Co9Se8,-11.62747433
11251,LuScPd2,4.3620989
11252,AgH4WS4N,-309.26231
11253,LaF3,-508.80186
11254,Al2Si4O,-116.9177467
11255,TbAs3,-5.527437667
11256,ThAu2,4.189729067
11257,TePbO3,-163.7613367
11258,SmMg,-0.49686172
11259,NiMoP,-20.89792633
11260,Tm2SO2,-211.0397067
11261,Mn2CoO6,-4.373380267
11262,Sr(FeP)2,0.8667418170000001
11263,TlP5,-213.1402867
11264,Ir3W,2.8119843
11265,Ga3Cu,-2.0735509
11266,SmFe5,3.994510933
11267,RbAgO,-58.852716
11268,NdSBr,-275.19585
11269,Na3AlAs2,-98.90392867
11270,SbTe2F6,-246.5757267
11271,K2VCuSe4,-366.7972333
11272,SmP5,-121.72464
11273,Li3AuO3,-324.56635
11274,ZrSiO,-7.767372132999999
11275,ZrS2,-307.8774200000001
11276,MnV,8.8099876
11277,SiBAu,5.1633569
11278,Be4B,1.334588413
11279,Li2V2CoO6,-33.48588233
11280,CoP2,-391.87622000000016
11281,Tm(FeSi)2,-13.22606493
11282,LiNiP,-9.235585867000001
11283,DySi2Rh3,-8.342852167
11284,Cu2As,4.105788367
11285,Sr3(InP2)2,-95.95849433
11286,Sm(Al2Cu)4,4.6067103
11287,Rb3BAs2,-155.14335
11288,KOsF6,-426.20698
11289,CaNdCd2,-1.3170171
11290,K4Hf5O2,-210.3578633
11291,ScH4Pd3,7.828281299999999
11292,Cr2Te3,-5.966725457000001
11293,LiDyS2,-233.15066
11294,Tl2Au4S3,-197.0880333
11295,Tb2YbS4,-178.15816
11296,Ta2CrOs,-51.537085
11297,Fe2OF3,-4.380017400000002
11298,LiCoSnO4,-43.18535033
11299,TiBeRh2,-18.17748533
11300,CN2,-372.72321
11301,LiTl2GaF6,-220.1912
11302,ScSi2Rh,9.628290467000001
11303,MnPd3,-9.140440367
11304,K4Sn3Se8,-203.3419867
11305,NpAu3,-16.60371967
11306,Li3SmSb2,-66.45108133
11307,LiHfRh2,-0.099227726
11308,LiAsF6,-241.73611
11309,Ca3UO6,-401.59041
11310,NdH2,-1.69864
11311,VZnSF5,-27.19523367
11312,H4NF,-136.6977167
11313,FeSeCl7,-339.2479233
11314,RbCrO2,-3.295103333
11315,SmZnRh,2.85775586
11316,NdBN2,-216.3545733
11317,YbCuSb,-42.24163
11318,Co(PdSe)2,6.243305532999999
11319,LiAsH2OF6,-216.8996
11320,Cd(InSe2)2,-23.73371067
11321,Li3Cu3(PO4)2,-154.68681
11322,CaMgAsO4F,-137.93627
11323,YTmO3,-323.6593167
11324,V(CrS2)2,-21.8107534
11325,AlVRu2,1.9141831
11326,PtI3,-234.4557
11327,AgPb2Br5,-280.9362667
11328,NdGa2,-5.857858527
11329,AlPd5I2,-3.0669548
11330,K2NiF6,-388.4758
11331,Cu6PbO8,2.157623133
11332,KH8N3,-121.7550567
11333,NaNiO2,-69.91814567
11334,MgScGa,-195.79216
11335,ThNi5,-5.8852926
11336,Pt(SCl3)2,-268.6760367
11337,NbVF6,-17.046806
11338,H5CNO2,-304.22328
11339,Ba2Na2O3,-128.902168
11340,TmCdPt2,-5.5166205
11341,Na2HgO2,-302.9226567
11342,Ba2YBi3O8,-75.29297967
11343,Cr3Se,9.342422433
11344,Li(BiO2)3,-12.79710367
11345,LiMnPO4,-324.78254
11346,KPtO3,6.3629782
11347,Ga2Cu,0.074650967
11348,Ag3P,-7.786590532999999
11349,LiYb2Ga,9.222993
11350,Tl4Te3Pb,-153.90733999999995
11351,Y2TiO5,-341.9463233
11352,MgZrRh2,-30.940685
11353,KErO2,-250.63165
11354,CrSbSe3,-283.2232967
11355,HfAl2,-11.13012073
11356,NaCdHg2,-3.680694
11357,ThOs2,0.70959827
11358,LiAg3,-6.401733032999999
11359,CoAs3,-187.89494
11360,SrO,-222.00852000000003
11361,NaSi2N3,-93.02133467
11362,Nb5(CuSi)4,5.6813559
11363,LiZnPd2,2.9053008
11364,ErBi,-10.382604
11365,Li3FeSiCO7,-83.13401800000003
11366,BaLaMn2O6,-5.674605467
11367,LiGaNi2,-26.79725
11368,In3NO3,-49.45942233
11369,Rb3H5Pd,-311.88699
11370,LiBiPd2,-4.5534344
11371,Re2C,-3.2855678
11372,TbYRh2,4.2846285
11373,CaPmHg2,-4.8054013
11374,Li3V2Cr2O8,-35.32973533
11375,PrCuSi,-24.013645
11376,PmBi3,0.30023096
11377,HfPd,3.6415284
11378,MoO3,-9.822932667
11379,Lu(BiO2)3,-230.2932233
11380,CeGeAu,7.5187447
11381,Pm2AgIr,-1.7035971
11382,LiBiF5,1.16860287
11383,Sr2CdAs2,-52.159857
11384,LiYS2,-186.7243
11385,CuHgSBr,-91.18334967
11386,Nb3Cr,-0.87407308
11387,SmCl3,-188.6038567
11388,TlPbI3,-166.73881
11389,HgGeO3,7.1639617
11390,Na3MnPCO7,-389.76862
11391,Ca3(GaNi)4,-9.9893088
11392,Na2AsAu,-124.56456
11393,KThCuS3,-200.1887533
11394,Ba2Sn,-111.155373
11395,Nb2P5,3.5664988330000003
11396,TmZrOs2,7.1621618
11397,LuSbRh2,-19.426885
11398,Tl2Ge2S5,-298.7193333
11399,Hf3Au,-11.515359
11400,NiAsO3,-12.127752
11401,Ti2PbC,-3.420898633
11402,BaPbF6,-166.48216000000005
11403,ZrPd,4.1539933
11404,Mn8(OF)3,-13.99282267
11405,BaCa(SnO2)4,-17.1432272
11406,TbZn,5.7894583
11407,Ta2CS2,-10.77319653
11408,SrAg2,-10.80833153
11409,LiSiIr2,5.236518599999999
11410,Li2CdSn,5.7316322999999985
11411,YbPrRh2,1.8349456
11412,MnNi,-14.16297
11413,LaMg2,-19.405882
11414,Li2Co(SiO3)2,-370.6156467
11415,Zn(InS2)2,-66.49613633
11416,FeSb,-10.0217698
11417,ThCN,-277.9470967
11418,KRbO,-121.5166933
11419,Th(MnSi)2,-16.850966
11420,Cs2NaErF6,-118.42094
11421,ErTa3,-6.0178974
11422,NaTl,-25.7557
11423,Re3Pd,-10.05843413
11424,Ca(SbO2)4,3.729296633
11425,GaN,-122.30081
11426,Rb2HfF6,-264.6139467
11427,CaTiO2,-23.90721823
11428,Na4GeO4,-105.1042617
11429,Na3ClO,-97.978263
