,pretty_comp,shear_modulus_gv
7846,ZrBeIn,36.027
7847,KHfCuS3,34.126999999999995
7848,HCl,23.307
7849,U4S3,28.3
7850,Si2B2O5,62.06
7851,FeIr3,216.94
7852,YAlAg2,18.82
7853,YbBrO,10.052999999999999
7854,CeSiO4,73.71300000000002
7855,Dy(GePd)2,30.98
7856,Zr2AlN,95.20700000000001
7857,Pr3Cu,5.332999999999998
7858,ErNi4B,76.933
7859,Li(FeP)2,67.28
7860,K2BeZn,5.672999999999999
7861,TiHgO3,57.44
7862,MgZnRh2,67.04
7863,KMnP,10.787
7864,FeN,81.48
7865,V3Pb,23.32
7866,VInPt,9.327
7867,HfAlCu2,50.78
7868,Pm2MgGa,29.08
7869,DyGe,57.347
7870,LiBeFe,52.78
7871,HgI,11.58
7872,NdB6,128.66
7873,LuSbPt,49.34
7874,K(CoS)2,27.22
7875,DySe,46.16
7876,Li2NdAl,30.14
7877,Ga(IO3)3,23.58
7878,TlN,38.1
7879,DyAgSn,41.773
7880,ThSiO4,76.173
7881,TlCoMo2,5.36
7882,TeO2,56.927
7883,NaCrO2,87.073
7884,Zr2Au,46.353
7885,YBi2ClO4,44.273
7886,HoPd3,59.6
7887,PrPt,31.186999999999998
7888,Li2InAu,24.02
7889,BeVSi2,39.547
7890,LuSiIr,81.02
7891,K5As2Au,7.572999999999999
7892,K3Mo,3.487
7893,As2O3,14.093
7894,BaMgV4O8,14.667
7895,Cu3(Ge2O)2,103.4
7896,Ca2AlSbO5,31.546999999999997
7897,LiCoO2,94.66
7898,AlCrCu2,50.86
7899,ThSnI6,8.827
7900,SmAgO2,35.82
7901,Ba2CrCd,12.74
7902,Ti2AlV,24.4
7903,PmTlRh2,31.12
7904,BeMoPd,104.22
7905,Na2TiSiO5,55.913000000000004
7906,ScTe,37.806999999999995
7907,NbCr3,92.56
7908,K3Np(H3O4)2,18.127
7909,NdRh3C,66.32
7910,ZrFeP,115.45299999999999
7911,Rb2O,13.26
7912,CeO2,81.9
7913,BaSO2,29.627
7914,CeTe,35.02
7915,Na3UO4,43.16
7916,BaTa2Bi2O9,9.84
7917,LiBe2Mo,16.8
7918,PHF2,8.36
7919,Er2Au,26.76
7920,NpMn3,42.44
7921,ScCuSn,54.16
7922,Be2NiPt,80.513
7923,HoTlRh2,41.22
7924,Sn2Rh,47.9
7925,Al2SiO5,124.227
7926,AgP2,30.546999999999997
7927,DyIn5Rh,32.433
7928,DyFeC2,84.56
7929,B6P,192.127
7930,Zn(CoO2)2,79.633
7931,Sc6Te2Rh,26.74
7932,BeMoP2,28.18
7933,KSO4,15.72
7934,LiAsRh2,58.08
7935,SrBrF,26.34
7936,K2CO3,3.093
7937,Sc2SO2,71.507
7938,Sm(ZnP)3,46.8
7939,TiI,33.413000000000004
7940,RbSb,6.0
7941,SrMgSi,35.68
7942,SrBe3O4,86.23299999999998
7943,BeCrP,146.767
7944,Sc2AgRu,38.78
7945,Rb2TeBr6,5.747000000000001
7946,TlSbTe2,23.546999999999997
7947,Rb3Sb,6.053
7948,TiInAu2,33.98
7949,TaMn2Be,70.307
7950,Mg3ZnO4,108.773
7951,BaIF,19.187
7952,UP3,75.387
7953,Dy2In,26.4
7954,Al2(FeSi)3,110.0
7955,VCu3S4,26.6
7956,BaFePd2,19.613
7957,Al5CuSe8,38.22
7958,AlSbO4,136.32
7959,NbPd3,88.1
7960,NdTlS2,27.273000000000003
7961,Fe(CoSe2)2,50.847
7962,Dy(CrSi)2,59.18
7963,InHO2,70.173
7964,Cd(HO)2,21.54
7965,Yb(FeSi)2,66.067
7966,CdGeO3,93.74
7967,HfSnRh2,24.64
7968,Dy(Al2Fe)4,77.78699999999998
7969,Rb2NiF6,10.76
7970,Na2PtSe2,16.34
7971,Si3Sb2O9,41.56
7972,TlInCl3,5.16
7973,HfBeGa,35.453
7974,InPbCl3,7.3870000000000005
7975,ThCo5,65.113
7976,In5AgSe8,15.82
7977,CdCN2,28.206999999999997
7978,Zr2CoOs,55.32
7979,Ga3Os,70.027
7980,UAs2Pd,55.327
7981,K2PdO2,32.367
7982,MgC2,38.626999999999995
7983,PrSmZn2,29.14
7984,MgNbRu2,82.76
7985,GaCuI4,9.987
7986,YbCuGe,15.92
7987,NaMnP,34.02
7988,MnGaRu2,119.26
7989,Er3TlC,23.64
7990,MnBe2Tl,66.293
7991,NaZnAs,18.64
7992,FePd,87.26700000000002
7993,RbTlO2,29.12
7994,Sr3As2,23.78
7995,TaBe2Os,44.36
7996,ZnPd,56.773
7997,MnFe2Si,30.76
7998,LiZnN,88.76
7999,ZrTaBe,34.446999999999996
8000,Rb3Al,2.46
8001,Ba2TlV,14.06
8002,BeMoRh,114.573
8003,YAl2,60.52
8004,TiAsSe,12.58
8005,TmInRh2,48.7
8006,Ba(BiO2)4,9.152999999999999
8007,Tb2Tl,22.79300000000001
8008,ScAlO3,125.527
8009,BaSiBi2,6.14
8010,LiDyS2,41.167
8011,MnAl,48.653
8012,MgTlF3,41.3
8013,Ba4NaSb,1.02
8014,BaDy2PdO5,70.42
8015,LuSb,46.48
8016,CdSiP2,41.37300000000001
8017,ZnPbF6,27.053
8018,CrF2,73.82
8019,VSiRh,69.94
8020,LiGaCl4,9.073
8021,Ba3AsP,18.58
8022,TiCl2,17.96
8023,KScO2,70.407
8024,BeFeCu2,48.4
8025,SmMg2,19.82
8026,Cd(CO2)2,34.433
8027,Y2SO2,68.7
8028,Rb2S,7.66
8029,Te7Mo4S,30.747
8030,Sm3CuSnS7,30.193
8031,U(BiO3)2,50.69300000000001
8032,TaBeRu2,77.96
8033,Li2PtPb,15.667
8034,HfBeSi,116.40700000000001
8035,PmGaAg2,8.98
8036,Tb(HO)3,28.933000000000003
8037,LiVS2,32.02
8038,LiMgSbPd,28.7
8039,Si2H2O5,22.74
8040,ErAg2,37.913000000000004
8041,RbCa2Nb3,49.467
8042,Na2BeIn,2.56
8043,KUO3,75.12
8044,Sr(FeP)2,61.833
8045,AgAuF4,15.987
8046,NaLu3,12.66
8047,AsPd2Rh,5.34
8048,LiSi,1.807
8049,Sc2AlOs,51.68
8050,Tm2CuPd,37.9
8051,CaUO4,71.027
8052,Zn(GaS2)2,32.553000000000004
8053,Li3SbO4,65.393
8054,Sr(NdS2)2,41.813
8055,Ba3(HIr)2,17.627
8056,LiAl2Pt,72.08
8057,Pr3Sn,25.78
8058,CaO,43.287
8059,ZrFeTe,73.54
8060,CaFeO2,43.74
8061,Li2MnCoO4,81.28699999999998
8062,NdTe3,25.273000000000003
8063,ZnBiF6,25.127
8064,TbPd3,57.44
8065,NaLi3(H2N)4,12.033
8066,MgSnAu,26.3
8067,Be2ZnBr,6.773
8068,ZnSnF4,26.42
8069,Na2BePt,23.893
8070,NaTmS2,36.327
8071,LiNiO2,40.953
8072,K2Os(Cl2O)2,10.607000000000001
8073,BaCaIn,1.26
8074,Sc(AlC)3,139.953
8075,LiBeH3,52.787
8076,KRb2BiF6,18.44
8077,FeSi,124.48
8078,Ba4ScBe,1.44
8079,Cd2As3I,20.18
8080,YAlGe,56.086999999999996
8081,ZrZnN2,89.887
8082,TbInCu2,37.34
8083,K3VS4,10.327
8084,TiGePd,59.247
8085,RbVF3,36.04
8086,Fe3C,68.867
8087,TlZnF3,32.64
8088,DyTl3,18.22
8089,DyPt3,76.06
8090,RbYO2,54.427
8091,Li3LaP2,49.32
8092,LiYbAlF6,48.51300000000001
8093,Ba2YSb,6.08
8094,CrAsRh,38.66
8095,SbOF,45.233000000000004
8096,U2W2C3,99.62
8097,NpS,44.3
8098,ScAlAg2,34.78
8099,NdHO2,46.64
8100,K2TeBr6,7.867000000000001
8101,YAgS2,23.96
8102,LiBeBr,4.98
8103,ScAu,38.24
8104,Be2CoCl,30.28
8105,KAs,9.267000000000001
8106,CaTe,22.48
8107,BaPdS2,22.13300000000001
8108,NbSiPt,77.987
8109,TaRh3,156.14
8110,LiCe2HO3,84.96700000000001
8111,Sr2CeO4,51.027
8112,K2CuF4,20.04
8113,MnGaIr2,94.44
8114,Ca(SbO3)2,89.70700000000002
8115,Sr2ZrO4,72.28
8116,ErIn5Co,32.467
8117,Li5Mn2Co3,62.113
8118,Be(HO)2,49.19300000000001
8119,KTlO,14.547
8120,NaSi,12.312999999999999
8121,NaRe3,96.18
8122,KErS2,33.813
8123,Rb2B2Se7,9.567
8124,Ba3MgTa2O9,88.73299999999998
8125,Sr2Co(ClO)2,37.613
8126,CaGaSiH,44.933
8127,RbHoSe2,27.12
8128,Ba2ScIn,14.4
8129,FeS,86.62
8130,Rb(SbSe2)2,13.833
8131,BaH5ClO3,15.873
8132,Ca2SiO4,107.3
8133,CdPdAu2,34.607
8134,SiSe2,10.68
8135,YB2,150.72
8136,Be2CuRh,82.90700000000002
8137,CrSnRh2,57.847
8138,Pm2AgRu,26.1
8139,Rb2Hg2PdCl8,9.127
8140,ScN,30.48
8141,CF4,5.4
8142,CaNiF6,26.4
8143,NbFe3,21.56
8144,Ca(ZnSb)2,19.58
8145,BaP2Br,24.127
8146,DyPPt,49.287
8147,SrGe(PO4)2,57.68
8148,BaCr2Cd,8.147
8149,Na2PHO3,22.68
8150,HfBrN,41.12
8151,ScGaPd2,36.02
8152,Ca(BeN)2,82.25299999999999
8153,KSc(MoO4)2,20.893
8154,Sm(CoSi)2,86.60700000000001
8155,RbN,8.907
8156,NaCu3,17.4
8157,Y3GaC,64.84
8158,Rb2Yb2O5,9.707
8159,ErSnPd2,22.66
8160,Ca(CrN)2,21.033
8161,PdSe2O5,19.8
8162,TaGaRu2,113.56
8163,HoBr3,6.0070000000000014
8164,HfBRh3,104.12
8165,KRb2CoF6,25.74
8166,BrN3,31.013
8167,LiScF4,38.173
8168,Np(OF)2,30.386999999999997
8169,Rb3Tc,2.693
8170,AgBi(PS3)2,18.127
8171,Tb(CuS)2,20.253
8172,TaCu3S4,27.06
8173,Be2ZnSi,12.507
8174,NaTl2InF6,22.84
8175,Ag3AsS3,3.347
8176,Bi2OF4,30.853
8177,Ti2H4Pd,64.02
8178,UCdO4,52.647
8179,BeCuRh2,52.313
8180,SbPd,30.666999999999998
8181,RuI,11.127
8182,ScSnPd2,37.44
8183,BeFe2Cu,63.527
8184,Be2SiMo,86.587
8185,Dy3InC,63.3
8186,Zn(InSe2)2,20.247
8187,RbNiCl3,10.7
8188,BeCuPt2,13.48
8189,BeFeNi,85.04700000000003
8190,K2Li4UO6,28.787
8191,LiPrGe,37.787
8192,HoPd,34.62
8193,Rb4I2O,7.752999999999999
8194,Li2CaHfF8,34.613
8195,TlHg5Cl,7.733
8196,Li2PrTl,29.14
8197,Cr2CdS4,19.14
8198,BeZnCr2,43.51300000000001
8199,MoRh,136.333
8200,MgSO4,49.593
8201,Ca2Al2SiO7,57.007
8202,CuAsPt2,1.64
8203,LiCa2Ga,23.84
8204,Be2TcRh,54.986999999999995
8205,LuInAu2,25.64
8206,VBO3,94.5
8207,LiWO2,108.04700000000001
8208,K3AuO,14.24
8209,Lu3SnC,71.96
8210,Dy(GeRh)2,60.86
8211,BeHgRu2,29.8
8212,Sb2S3,17.873
8213,UBrN,34.727
8214,Dy(FeSi)2,81.12
8215,CaTiF4,42.58
8216,Tl4O3,15.193
8217,TmI3,5.24
8218,YHSe,66.207
8219,HoTmCu2,37.72
8220,SmCd,23.82
8221,Al2FeNi,98.0
8222,KSn2Cl5,11.42
8223,CuAsS,29.666999999999998
8224,Be2GeIr,41.37300000000001
8225,Cu3PS4,35.073
8226,BeCdFe2,76.82
8227,BaCuAs,35.027
8228,Li2PtF6,29.56
8229,Be2NbHg,15.427
8230,TiTeOs,55.28
8231,Mg4H2O5,76.187
8232,Ba(TeO3)2,23.787
8233,K3AuSe2,8.253
8234,TiO,99.24
8235,Tm2IrPd,41.84
8236,MnBeV,46.5
8237,PtS2,44.266999999999996
8238,Ga2Os,92.67299999999999
8239,BaMnGe,15.427
8240,PrH3,60.893
8241,Ba4CdHg,0.48
8242,RbUAgS3,24.713
8243,TmCl3,18.98
8244,Sc2AlZn,53.7
8245,MnBeCu2,58.36
8246,Li2CaGeO4,52.053000000000004
8247,Rb2AuBr,0.96
8248,Te4Mo(WSe)2,5.54
8249,Si2Ni6B,83.213
8250,Ti2Pd,63.64
8251,VGaCo2,42.22
8252,HgPd,33.033
8253,LuAgS2,5.073
8254,Nd2ScSi2,53.707
8255,Ti2AsRh,0.06
8256,ThAl2,63.593
8257,DyTaRu2,70.58
8258,BaSnHgS4,15.047
8259,BeMo4Os,39.8
8260,YTi,9.3
8261,ZrBeZn,53.973
8262,Ca(MgBi)2,24.0
8263,TiMo,3.167
8264,Mn2BePd,12.207
8265,OsCl4,6.66
8266,AlVO3,67.18
8267,FeSn2(CN)6,20.52
8268,KBe2BO3F2,52.133
8269,CaCoO2,22.84
8270,NaHoS2,35.187
8271,NaAsIr2,17.64
8272,BeZn2Cr,33.327
8273,MnAlO3,45.8
8274,Co3Bi,47.167
8275,NdAg,20.54
8276,TiCl3,16.033
8277,MgSnF4,24.7
8278,ZnSnSb2,22.56
8279,MgCrO3,110.43299999999999
8280,RbDyS2,31.29300000000001
8281,NaSbSe2,17.433
8282,CaCdGe,34.266999999999996
8283,TaBeRu,71.64
8284,Dy2ZnOs,40.6
8285,NaLi2N,30.947
8286,AlH3,32.74
8287,MnO2,67.333
8288,TiAlFeCo,117.42
8289,V3Ir,117.54
8290,BeAlH5,31.686999999999998
8291,LiBeNi,49.19300000000001
8292,BaHf2Cl,7.5870000000000015
8293,BaYMo2,21.893
8294,NpCo2,19.78
8295,Sr3N2,40.1
8296,PrTmMg2,27.68
8297,Sr2SnO4,51.52
8298,Ca(AgGe)2,26.386999999999997
8299,SrSi,20.44
8300,Sc2ZnAu,42.54
8301,Lu6Sb2Mo,38.626999999999995
8302,Mg2BeBr,6.693
8303,ScCo,53.12
8304,WSe2,16.633
8305,Co3B,93.48700000000001
8306,Bi(BO2)3,50.927
8307,RuSe2,95.72
8308,Yb(MnSb)2,11.573
8309,LiSnPO4,12.353
8310,CdAuO2,34.86
8311,DyIn,28.32
8312,BPbO3,95.14
8313,LaF3,55.74
8314,TbCd2,29.906999999999996
8315,FeNiN,98.52
8316,Li2AgAs,2.573
8317,Ba4ZrSc,7.08
8318,Ca3Bi2,19.22
8319,As2SO6,15.12
8320,VCdO3,65.44
8321,CaCuP,53.067
8322,TiSe,9.713
8323,UAl4,50.827
8324,NaAg(CN)2,6.8729999999999976
8325,NdCoGe3,50.093
8326,Nb(SeBr)2,18.72
8327,NiHg,36.867
8328,NiTe2,28.353
8329,Rb3H5Pd,8.92
8330,CaFeClO2,35.753
8331,B4C,182.813
8332,Sc2CuAu,37.84
8333,U3Sb4,40.12
8334,BaScNi2,16.793
8335,Lu8Te,33.613
8336,KBaRu2,20.327
8337,LiMgBi,22.4
8338,Be2FeIr,59.133
8339,RbAuSe,9.16
8340,YHo3,27.4
8341,DyCo5,66.953
8342,Cr3GaN,117.32
8343,Zr2CuSb3,50.247
8344,Th(CoSi)2,78.193
8345,Ho6Bi2Rh,28.993000000000002
8346,Pd4S,38.5
8347,TcBr3,7.68
8348,TbBr,15.013
8349,Cd3PCl3,11.833
8350,NaY2Be,9.133
8351,Rb3V,3.02
8352,U2InRh2,37.393
8353,LiTbO2,61.3
8354,BeV2Hg,49.667
8355,Sr2LiIn,16.56
8356,Al2FeIr,109.5
8357,BaIrCl2,11.26
8358,Dy6FeSb2,34.56
8359,Ho(NiGe)2,46.327
8360,LiIn2Pt,31.22
8361,SbF4,39.52
8362,LiMn2F6,24.693
8363,PaO,31.22
8364,Zr2BePb,39.827
8365,Nb2CoS4,21.393
8366,SiTe2,12.847000000000001
8367,BeCr2Cd,64.34
8368,KAlF4,34.946999999999996
8369,Mn2CoSn,44.26
8370,Zn2Sb2O5,30.726999999999997
8371,ErPO4,85.66
8372,ZrVAs,1.26
8373,CeSiHRu,68.093
8374,CeH3,22.74
8375,Ho2TlAg,28.46
8376,Be2PW,96.76
8377,Sc2BC2,91.79299999999999
8378,MnF2,37.553000000000004
8379,Be2NbCo,69.067
8380,ScMnRh2,10.38
8381,Tl(CoS)2,16.407
8382,BeGa4Tc,29.16
8383,MgVF6,40.69300000000001
8384,Nd3Ho,21.28
8385,BeBiMo2,72.793
8386,DyBi2BrO4,44.806999999999995
8387,SiIr3,24.673000000000002
8388,TcB,57.287
8389,VCuO3,16.593
8390,MgPbO3,8.02
8391,RbCaI3,9.9
8392,TlS,13.987
8393,HfGaRh2,20.12
8394,UCuP2,64.673
8395,NbI2O,23.273000000000003
8396,LiAlH4,15.58
8397,TaTiBe,43.227
8398,LiAlO2,121.573
8399,TiRh,20.88
8400,TaGaOs2,118.08
8401,HfBePd,38.7
8402,Sc3Sb,39.01300000000001
8403,Ca(MnAs)2,37.306999999999995
8404,NaBeBr,10.753
8405,BeCr2Tc,87.75299999999999
8406,MgCrF6,42.37300000000001
8407,CrWO6,66.26
8408,Be2SnP,15.353
8409,Fe2CoGe,59.22
8410,NaAlAsO4F,62.84
8411,SrZrS3,39.147
8412,NbFeSb,79.7
8413,HoSnPd2,19.5
8414,HoGeAu,45.626999999999995
8415,UIr2,92.1
8416,NbSeBr3,9.3
8417,HfAlRh2,34.66
8418,Bi2SeO2,35.82
8419,SmO,86.22
8420,SrLi2Nb2O7,74.76
8421,UB2Rh2C,75.653
8422,BeV2Cu,50.94
8423,Ce(Fe2P)2,129.22
8424,CrNi3,85.48
8425,Dy3Mn3Ga2Si,16.607
8426,YCl,14.513
8427,TiZnO3,64.233
8428,UCuPO,75.62
8429,BiCl3,12.587
8430,BeGa2Co,57.593
8431,NaCuO2,44.467
8432,NaHg2IO2,14.56
8433,HfBeCu,58.36
8434,BiTeI,12.46
8435,NiAsSe,54.54
8436,Ba2ClF3,20.352999999999998
8437,TiFeCoAs,10.02
8438,SnBiO4,32.42
8439,Al2PbO4,40.01300000000001
8440,BeW2Se,75.373
8441,Nb3CoS6,72.027
8442,Ba2CaIrO6,66.58
8443,LuTiSi,56.827
8444,Cr2CoS4,35.4
8445,CeSiI,18.033
8446,Li2GeAu,35.74
8447,TlSb,6.1
8448,TaSiAs,101.23299999999999
8449,ErNiC2,101.15299999999999
8450,HfMn2Be,38.766999999999996
8451,Zr2Ag,41.733000000000004
8452,Rb3Hf,4.06
8453,KDyS2,32.92
8454,Li6WN4,70.487
8455,BeZn2Co,57.673
8456,Sc(SiNi)2,59.007
8457,Sm(SiOs)2,84.74
8458,NbFeF6,26.526999999999997
8459,NaSmS2,31.66
8460,MnBeSn2,3.967
8461,BaTa2Be,6.8329999999999975
8462,Ga2HgSe4,21.107
8463,VGaNi2,62.2
8464,Mo5As4,84.72
8465,BeHg2Te,13.847000000000001
8466,NaCdAs,19.76
8467,Ba(InTe2)2,14.267000000000001
8468,V2TcRu,107.24
8469,NdPt,32.607
8470,Hf3Te2,38.806999999999995
8471,Ba2NaFe,3.64
8472,Yb(SiRu)2,66.693
8473,BS2N2OF7,9.633
8474,NaAlO2,104.67299999999999
8475,Cr2AsSe,58.967
8476,MgCrO4,46.8
8477,Dy(CoGe)2,66.42
8478,Dy3PbC,59.8
8479,IrOsW,21.1
8480,BaTe,20.52
8481,CoH2SO5,31.073
8482,YbS2,32.653
8483,IBr,7.593
8484,BaCuP2,16.14
8485,Yb(ZnAs)2,38.66
8486,PrSnPt,47.213
8487,LuB2,173.333
8488,Sr3BiP,16.58
8489,Sc2O3,74.993
8490,ScTaBe2,62.973
8491,BeNb2Ir,53.88
8492,V3Ru,91.22
8493,Nd2Te4O,38.98
8494,Li2B2S5,11.107000000000001
8495,SbPO5,54.266999999999996
8496,CdP4,30.06
8497,PrC2,54.986999999999995
8498,ScP,68.7
8499,CuHOF,25.666999999999998
8500,Cd(GaS2)2,24.74
8501,ErSbPd,43.78
8502,SbAsOs,16.64
8503,Be5Pd,127.12
8504,LiTb(CuP)2,61.3
8505,Zn2Co3O8,61.12
8506,CoF2,45.6
8507,KYO2,57.467
8508,Li4P2(N2O)3,72.893
8509,Ag8S,17.207
8510,Ho(NiP)2,82.633
8511,Cd(InTe2)2,14.6
8512,AlSeBr7,5.86
8513,UTeP,47.793
8514,ThGa2,67.527
8515,TiAlFe2,97.0
8516,TmInRh,33.333
8517,FeCo,34.76
8518,Zr2CoP,78.173
8519,CrSiRu2,65.22
8520,CrHgF6,16.2
8521,SrCuF4,24.68
8522,Rb2HgO2,14.367
8523,UHg2,34.84
8524,AgClO4,9.58
8525,BaSc2Ta,18.54
8526,Sm(MnAl2)4,86.113
8527,ScPRu,100.12700000000001
8528,Li8PbO6,55.573
8529,SrBePd,25.24
8530,KV(CuS2)2,14.593
8531,HfTe2,21.2
8532,Sc2AgIr,40.74
8533,SmTlSe2,25.987
8534,MnAsPd,0.087
8535,Ba(CdP)2,31.613000000000003
8536,CoSn2,52.333
8537,Dy3GaC,27.04
8538,SrScBe,11.28
8539,Ba(GeRh)2,42.647
8540,U(GeRh)2,61.207
8541,LiBe2Cr,69.6
8542,MgSe,45.48
8543,TaMnP,116.713
8544,AlF3,74.627
8545,CdSnF6,21.607
8546,LiBeSb,5.36
8547,RbZnH2Se2ClO6,14.947000000000001
8548,BaNaHg2,9.052999999999999
8549,Tl2TeCl6,9.56
8550,NaAlSi,23.307
8551,RbAsF6,12.787
8552,Mn2BeFe,108.787
8553,NaTl2RhF6,24.02
8554,Ti2Cd,47.527
8555,BeZnIr2,36.933
8556,Te(HO)6,13.5
8557,BeSO4,37.787
8558,Sr3AsN,42.22
8559,Sr2MnCuSO3,50.4
8560,Tb3TlC,21.6
8561,Ba4ScGa,1.56
8562,NaNiIO6,45.253
8563,NdBi,35.68
8564,MgHg,13.02
8565,Na2NbF6,11.793
8566,KInO2,52.28
8567,Ca3Tl,15.52
8568,BePdRh2,74.32
8569,SnSe2,20.747
8570,HfGeS,81.58
8571,HfAl3,83.4
8572,UFe3B2,136.19299999999998
8573,TlAu3,8.427
8574,Ca3BiP,30.74
8575,Ba2MgZr,11.72
8576,YbPb,24.253
8577,Mg(C2N3)2,15.312999999999999
8578,HgSe,13.44
8579,ThInAg2,25.467
8580,Tl3V,13.667
8581,Fe2TeO6,113.887
8582,MoWS4,32.06
8583,Hf2GaSb3,60.233000000000004
8584,BeV2Pt,47.247
8585,K2UO4,36.34
8586,U2TeO2,26.073
8587,NpTeAs,38.333
8588,VSb2,51.253
8589,TiBe2V,51.527
8590,CaInBr3,10.273
8591,HoCoC,69.88
8592,K3PO4,21.56
8593,RbTmS2,32.673
8594,TmBRh3,93.26
8595,Sm3AlN,17.32
8596,PI3,6.367000000000001
8597,Ti6O,59.287
8598,NdIr2,75.74
8599,TaSe2,29.3
8600,TaTi2Be,62.086999999999996
8601,Sr3Hg2,10.433
8602,AgPdO2,27.9
8603,CaBe2Os,62.573
8604,AlNiF5,33.667
8605,AsCl2F3,7.947
8606,MoAsPd2,43.0
8607,ErNi2B2C,80.07300000000002
8608,Ru3Cl,41.88
8609,BeCd2Fe,21.88
8610,Sr2H5Rh,29.753
8611,KI,9.7
8612,TcPt3,133.127
8613,Cr2B,181.327
8614,Zn2PtO4,55.446999999999996
8615,TmP,69.04
8616,SrSbPt,26.82
8617,NdCo5,56.28
8618,TiCdF6,24.166999999999998
8619,LiZrPt2,13.04
8620,V3Ni,94.42
8621,K2SiP2,15.707
8622,Ca(NdTe2)2,27.366999999999997
8623,BeCdBr,3.6
8624,Sc2AlAg,39.42
8625,Ti2Cu,55.213
8626,BeGaTc2,45.047
8627,LiFe3O4,64.96
8628,YVO4,59.833
8629,AgB(CN)4,2.56
8630,U(SiRh)2,91.027
8631,BaZr(PO4)2,45.02
8632,P2Ir,133.63299999999998
8633,CaMgBe,34.507
8634,Ca2SiB2O7,90.84700000000001
8635,AgAsO2,16.6
8636,YbNiSb,39.82
8637,OsC4(ClO2)2,9.133
8638,NaLiTe,12.16
8639,K2BeF4,19.247
8640,Mg3(BO3)2,84.43299999999998
8641,TmBrO,26.526999999999997
8642,CePO4,47.26
8643,Ba2MgSn,16.38
8644,Ca2SiO4,36.467
8645,SbN,31.193
8646,InGaO3,75.973
8647,Ba3SnO,27.6
8648,Li2PmAl,31.32
8649,BaH4O3,20.98
8650,HoScRu2,54.74
8651,DyBi2ClO4,44.713
8652,SrTePd,17.8
8653,Mg(InTe2)2,14.627
8654,Ca2Ge,25.44
8655,Rb2CoF6,10.2
8656,MnSbRh,18.1
8657,BaHgO2,13.827
8658,TbI3,4.833
8659,Al2Os,140.13299999999998
8660,Tl2Te3,9.953
8661,YTaBe2,38.6
8662,Sc2ZnOs,48.66
8663,Lu2CuOs,52.5
8664,Rb2Se3,9.94
8665,Sr2BeOs,27.56
8666,CaB2,101.89299999999999
8667,ErVO4,66.253
8668,Ba2CrTe,10.26
8669,AsIr2Rh,17.92
8670,Rb3TaO8,17.7
8671,Li2FeSi3O8,38.16
8672,TeRh,35.353
8673,Th2HN3,49.413000000000004
8674,USi2,63.113
8675,TbScO3,86.68
8676,NaMoF6,15.6
8677,Sm3PbC,18.96
8678,Sr2ScBe,16.44
8679,Ta2SnO6,70.187
8680,HfSO,61.84
8681,Hg(IO3)2,18.307000000000002
8682,ScBeV2,42.813
8683,BaInIr2,31.02
8684,LuAl,44.347
8685,Na8PO3,18.22
8686,BeCoPd2,36.5
8687,CoCu2SnS4,19.72
8688,Tl(Cu3S2)2,14.253
8689,Ta2H,58.453
8690,DyMgIn,41.753
8691,BeCrNi2,65.727
8692,Ca4BeIr,10.72
8693,LiMoIO6,26.8
8694,LiNd2HO3,93.12
8695,Hf5Te4,39.16
8696,Zn2Bi2O5,23.733
8697,Zr6Al2Fe,48.913000000000004
8698,ZrBRh3,98.76
8699,Li7VN4,72.833
8700,KBe2Hg,27.213
8701,La(CoB)2,85.25299999999999
8702,TcAsPd2,34.88
8703,NbGa3,83.54
8704,NbCl3O,22.553
8705,Te2Mo3W(Se2S)2,23.886999999999997
8706,NdDy3,24.96
8707,BaAg,12.367
8708,CoSO4,29.833000000000002
8709,K2NaCuF6,24.62
8710,RbF,17.42
8711,SbS2NCl6,7.04
8712,RbPrSe2,23.693
8713,TiBe2Cd,55.72
8714,Co2Sn,41.253
8715,SiC2,82.08
8716,BeGeTe2,24.686999999999998
8717,K2BaGa,4.447
8718,Ti2Sn,55.713
8719,MgAg,34.8
8720,BeCu2Rh,42.533
8721,U(CoGe)2,46.773
8722,YbIn2Ni,33.04
8723,MnInNi2,9.56
8724,Li2CeAs2,33.047
8725,Pr(Re2Si)2,104.78
8726,NbS,97.367
8727,AlCl3,16.72
8728,V3(OF)4,27.893
8729,Zn(SnO2)4,38.213
8730,Ba(GaTe2)2,15.22
8731,Nb2CrSe4,52.7
8732,Te8Mo3W,15.547
8733,TlGaO2,27.206999999999997
8734,DyMgRh2,48.9
8735,Ca3Pb,26.9
8736,ZnGeO3,85.88
8737,Y2Fe2Si2C,82.17299999999999
8738,Na3UF8,25.28
8739,DySb,44.32
8740,Np3In,36.14
8741,CoSbS,76.807
8742,Pr2Tl,16.6
8743,Sr(PIr)2,51.493
8744,LiAl2Ir,74.38
8745,BeCrNi,54.5
8746,SrBeF4,29.54
8747,K2Se3,11.64
8748,NaCuTe,16.327
8749,IrI3,13.867
8750,CeMg3,30.84
8751,Hf6CoBi2,57.333
8752,Co2P2O7,43.946999999999996
8753,BeCrRh2,68.053
8754,AlCuO2,98.507
8755,Cd2BiAsO6,29.02
8756,FeAs,83.493
8757,UBr4,8.927
8758,MgSiN2,201.747
8759,Ca2BeBi,15.707
8760,Ti3PO7,43.353
8761,Zn(CoN)2,61.527
8762,Rb2CuF4,17.56
8763,UC,58.28
8764,Ca4P2O,47.22
8765,MnAlAu2,27.3
8766,BMo,186.273
8767,PmDyRu2,46.92
8768,ZnSnAs2,31.42
