,pretty_comp,encut
21065,BaTaS3,650
21066,YNiF5,750
21067,CrClO,800
21068,NaMnBi,750
21069,BaCa(SnO2)4,1200
21070,Li4TiV3,1250
21071,SrSO4,1200
21072,ScSi2Tc,750
21073,NaAlO7,1300
21074,FeSiGe,900
21075,TbAs,500
21076,MnBe2In,1050
21077,Mn2BeCu,650
21078,Sm(SiAu)2,550
21079,FeIr3,500
21080,NaF3,750
21081,NaBeSb,650
21082,KSbF4,1300
21083,NdCu,900
21084,AsRh,650
21085,PbBrF,600
21086,Al6Fe,650
21087,Pr2CuRu,650
21088,PuBi,700
21089,Li6FeCl8,1250
21090,LiScAs2O7,1250
21091,ZnCO3,1250
21092,CaBe2Co,1000
21093,BaSiBi2,500
21094,UFe2,800
21095,YAgTe2,650
21096,SrFe2(PO)4,1300
21097,AgH,600
21098,Li6MnS4,1300
21099,SrTe3O8,1300
21100,K2NbCuSe4,600
21101,Tb2MgGe2,650
21102,Ba2BiW,600
21103,HfTe2,500
21104,TaN,900
21105,SbS2NF6,1200
21106,K3Sm,550
21107,In2AgSe4,550
21108,BeNiPd2,1000
21109,YBe2Sb,1000
21110,Y2AlNi2,650
21111,Be2BrCl,1000
21112,LuWO4,1250
21113,V2O2F3,800
21114,Tl(CoS)2,650
21115,ZnBi2O5,1200
21116,Al3Tc,750
21117,MnBe2Sn,1050
21118,Zn(CrSe2)2,650
21119,LiHfIr2,500
21120,TbInCu2,650
21121,Sr3P4,700
21122,Ba4LiRh,700
21123,DyCo2,550
21124,YbPmAu2,550
21125,YbSiPt2,850
21126,RbPr(MoO4)2,1250
21127,Mg(CrS2)4,750
21128,RbBa4Sb3O,1200
21129,RbScO2,800
21130,NbBr5,650
21131,LaZn5,1100
21132,Li2FeF4,1250
21133,RbF,550
21134,V2Zn3O7,1250
21135,Si3Rh5,1200
21136,YBeHg2,1000
21137,Na3In,750
21138,Al2FeO4,1200
21139,Na7NbO6,1200
21140,Li8NO3,1300
21141,NdAgPb,550
21142,Zn(PtO2)3,1150
21143,InBO3,1200
21144,Li2Cr3FeO8,1250
21145,SrBrF,650
21146,Ba4TlCo,600
21147,Li2CeN2,700
21148,Rb2NpO4,1100
21149,Li8TiMn3O2,1300
21150,TaN,800
21151,ScAg(PS3)2,650
21152,CaMgGeO4,1250
21153,Be2NiPt,1050
21154,Ba4GeIr,700
21155,RuOF4,1200
21156,GeBi4Te7,500
21157,PmPd3,500
21158,Ba4CrBr,550
21159,MnCO3,1200
21160,B2Ru,700
21161,Er3Mn3Ga2Si,700
21162,LiInGe,750
21163,CdCN2,950
21164,YMo3O8,1200
21165,Nb2CrAs,500
21166,BeCrCd2,1050
21167,Ba2Sb,650
21168,Na2Mn2O3,850
21169,TiIr3,500
21170,ScGa2,650
21171,PrAl2Ni3,650
21172,Sr3LiTa4(OF)2,1250
21173,BeNbPb,950
21174,InSb2S4Cl,750
21175,MgPd5,850
21176,Y6TeO2,1250
21177,VPt3,850
21178,LiMnIr2,800
21179,Ba2TlCuO5,1100
21180,SrBeTc,1000
21181,CeReB4,1350
21182,Nd3I,550
21183,BaCaTi4,600
21184,Ba2AlV3O7,1200
21185,RbAuBr3,500
21186,LiCdBO3,1250
21187,Th(CuP)2,650
21188,PrPt2,850
21189,Tm2MgIr,650
21190,TbB4,1050
21191,Ag2O,700
21192,Rb3Sm,500
21193,CaTi2O4,1200
21194,La2PBr2,1100
21195,CeZn2Ag,1250
21196,CuHOF,1200
21197,Be2ReHg,1000
21198,HoMnSi,750
21199,HfC,800
21200,Be2TlNi,1050
21201,Ba4TlCu,800
21202,CaLaHg2,1950
21203,Ac2NiIr,600
21204,UAl3Ni2,650
21205,K2BeRe,650
21206,NaVF3,750
21207,Ce7O2,1100
21208,P2Pd2O7,1300
21209,KSmPdO3,1150
21210,Zn2NiIr,550
21211,Mg(BiO2)4,1200
21212,Sr2HoReO6,1150
21213,SrMg4Be,750
21214,Cd2AgAu,600
21215,TaTiAs,500
21216,ZrNi2Sn,600
21217,TmAg,500
21218,UAg3,500
21219,LiBeCu2,700
21220,ErAgSe2,500
21221,InPF3,600
21222,Li2FeCu(PO4)2,1250
21223,Rb2MgCl4,800
21224,Ho2Si3Rh,850
21225,Ce2SO2,1300
21226,Np(Al2Fe)4,800
21227,Re3Sb,650
21228,ZnH4(ClO3)2,1250
21229,Ba4LaNb,1800
21230,Na2Sm2Ti3,1250
21231,AlNO5,1300
21232,Pr3CuSiS7,600
21233,CoHO2,1100
21234,Rb3(Cu4S3)2,950
21235,CrSnRh2,600
21236,LiCdAs,750
21237,Ba3Al5,650
21238,ErInPd,550
21239,GaCuCl4,750
21240,Cr3O8,1200
21241,Na2TlSb,700
21242,KCaCl3,600
21243,ZnCu2GeSe4,850
21244,Nd2TeS2,600
21245,YbMg3,1050
21246,Sb2Ru,500
21247,BeNi2W,1000
21248,Y2Fe2O7,1250
21249,Lu2MgGe2,600
21250,Sm(CoGe)2,700
21251,InHg,500
21252,NaRhO2,800
21253,Ba4TaSe,600
21254,Ca3SbP,500
21255,Ta2Te4O,800
21256,DyCuS2,600
21257,BaAg2(HgO2)2,800
21258,BiTe,500
21259,Ni2HgAs,600
21260,LiZn(FeO2)4,1200
21261,MgI2,600
21262,TlPF6,1150
21263,Li5MnF8,1250
21264,Mn2H2SO6,1250
21265,LiCeSn2,900
21266,BaMg(SnO2)4,1200
21267,MnSiNi,600
21268,Mg2Cu,650
21269,Ba(MnSn)2,700
21270,YCrO4,1150
21271,Li2AlRh,700
21272,Tb2C3,1250
21273,K3Mo2Cl9,850
21274,SrGePt,700
21275,MgBePd2,900
21276,Tl(IO3)3,1300
21277,Ga3Fe,800
21278,ScBeTl,700
21279,CrAgS2,600
21280,CuCN,950
21281,SrSi,500
21282,YbClF,650
21283,YNbRu2,500
21284,YbIn5Rh,600
21285,Nb3Ga,600
21286,LiTiRe,550
21287,Mn3B4,750
21288,VBr2O,700
21289,Yb2Co2P7,1000
21290,InGaO3,1200
21291,Tl2Sn2S3,600
21292,RbTmO2,800
21293,BeZnSb4,650
21294,CeB2Ru3,1250
21295,TiBe2Os,1000
21296,Ce(WO4)2,1100
21297,BeTlCu,650
21298,Ba4CdHg,500
21299,K2Ge(I3O4)2,1300
21300,Ti2InCo,600
21301,Rb(FeAs)2,700
21302,Y(VS2)2,600
21303,CuF,600
21304,USnRu,550
21305,BaLiAs,700
21306,Zr2Ni,600
21307,Li2ZnGe,800
21308,Ba4TcPt,750
21309,Dy2MgIn,650
21310,ScAl,500
21311,As2Ir,600
21312,Ta2CS2,800
21313,Ba4NaTa,650
21314,BaNdMn2O6,1200
21315,RuF6,850
21316,Li3(NiO2)4,1450
21317,LiGaO2,1100
21318,KS,550
21319,ThSnRu2,500
21320,KInO2,800
21321,Lu2Fe7C3,1400
21322,YSnRh2,500
21323,LiCo2CuO6,1200
21324,TiCoAs,500
21325,GaCuSe2,600
21326,Ba2UCo,550
21327,HfSnO3,1200
21328,NbAlO4,1300
21329,Dy2MgSi2,650
21330,Be2CuRe,700
21331,BiRh,600
21332,NaMnTe2,700
21333,Li3Fe2(NiO4)2,1250
21334,P2O3,1250
21335,Te3Mo2S,600
21336,ScTc2W,1050
21337,Li2MnO2F,1300
21338,YBeBr,950
21339,TaMnBe2,1050
21340,Tb(BO2)3,1300
21341,Ca4IrO6,1250
21342,Rb2NaRhF6,750
21343,Ti3NiS6,600
21344,Be2CdGa,1050
21345,V2NiSe4,600
21346,CaVBiO6,1200
21347,MoP2,600
21348,AlCrRu2,650
21349,Li2BeNb,750
21350,Zr6Al6Co7,850
21351,RbPbBr3,500
21352,CuBSe2,850
21353,Na2SnO2,1200
21354,Na2BeMo,600
21355,RhN2,1100
21356,Ba4MnGe,700
21357,YbCd3,600
21358,ErB2Ir3,650
21359,Lu2TcAg,850
21360,NaMoO2,800
21361,Hf3SnO8,1200
21362,Ba2AsBr,550
21363,Ho(Mo3S4)2,650
21364,Sr3SbAs,500
21365,BeNi,650
21366,BaHfS3,600
21367,LiBIr,1100
21368,ScAlAu2,550
21369,LiTm2Ir,500
21370,Ca3Pb,500
21371,Er2IrPd,500
21372,TiBe2Sn,1000
21373,LuTlRh2,600
21374,Na2CoP2O7,1350
21375,ErC2,900
21376,CrGeTe3,500
21377,BeMoRh,950
21378,YbBrO,800
21379,CaBO3,800
21380,Ag3PS4,900
21381,SnICl,750
21382,HgRuO3,800
21383,BePIr,650
21384,LiY(CuP)2,950
21385,Li2CeSb2,1050
21386,NiB,600
21387,Ba4GePb,700
21388,Ba4SbRu,550
21389,Sn5(S2Cl)2,850
21390,Ta2BeBr,950
21391,CaZnSi,500
21392,LiBe2Sb,900
21393,Na2BePt,650
21394,Ba3MnNb2O9,1250
21395,Er5Ge3,750
21396,RhCl2,600
21397,CaTbF6,750
21398,CeCd2Ag,1250
21399,In2FeS4,650
21400,Li(PrGe3)2,750
21401,BaTaCuO5,1100
21402,Zn(AgO2)2,800
21403,TaBe2Cl,1000
21404,SmAsS,600
21405,Be2VBr,1050
21406,Al5CuSe8,600
21407,Pr(CuGe)2,600
21408,HoGeAu,500
21409,Li3Cr2(NiO4)2,1250
21410,SmSnPd,550
21411,Nb2SiTe4,500
21412,LiGeIr2,500
21413,Nb2PC,850
21414,SnP7Au3,650
21415,YHfRh2,600
21416,Ba2SmNbO6,1200
21417,PrMg(NiO3)2,1500
21418,MoPt2,600
21419,PmSbRh2,600
21420,Pm2CdGe,500
21421,NaCeO2,850
21422,BeGaCu2,650
21423,Si3As,500
21424,Be2CrSi,1000
21425,Ba4CdOs,600
21426,Er2MgAl,650
21427,BeSiTc,1000
21428,Be2SnCl,1000
21429,Ti2SbP,700
21430,Li7FeO6,1300
21431,Hg3AsSe4Br,650
21432,CaPAu,550
21433,CrSiO5,1250
21434,CrC,800
21435,NbGeSb,600
21436,Na3MnSiCO7,1300
21437,Ba4NbCu,550
21438,RbVF3,700
21439,Re3Se4Cl,750
21440,Li2Cu2F7,1450
21441,ErFe2,750
21442,BeBi2Pt,950
21443,Dy2AgIr,500
21444,ErNi5,650
21445,ZnS,600
21446,SmBi2IO4,1100
21447,CaBe2Bi,1000
21448,K3Ta3(BO)2,1250
21449,Nb5Si3,600
21450,Mo3(SeS2)2,650
21451,ZrSe3,600
21452,Re2NiO8,1150
21453,Cr3Ir,600
21454,Lu5Si3,550
21455,HfBeNb2,950
21456,Y2MgTl,700
21457,Li2AsAu,800
21458,LiBeGa,750
21459,Zn(BiO2)4,1150
21460,CoCu2SnSe4,600
21461,Al2RuPt,650
21462,LiSmAu2,750
21463,Pu(SiNi)2,850
21464,Ca4BeP,700
21465,Zr3Al,600
21466,NaTa3O8,1250
21467,VInO4,1200
21468,UVN2,950
21469,PrP5,600
21470,InAsPt5,850
21471,LuP,500
21472,YPd,850
21473,LiAlSiO4,1300
21474,TiRe,600
21475,TmPd3,500
21476,ScCr2AgH4,1100
21477,LuGe2,750
21478,BaZrN2,950
21479,Si2TcRh,750
21480,Bi7(S3Cl)3,800
21481,BeNiP2,650
21482,ZrAsRu,600
21483,TbAlO3,1250
21484,BeCd4In,650
21485,Dy3Sb4Au3,600
21486,TiRu3,650
21487,Hg2P3Cl,600
21488,CrH,600
21489,K3Mo2BrO7,1250
21490,V2ZnS5,650
21491,As2O5,1300
21492,U2AlCu3,1100
21493,NaSnS2,600
21494,U(HO2)2,1200
21495,YTi4Cu3O2,1250
21496,LaBeGa,800
21497,Li8TbO6,1300
21498,MnZnO3,800
21499,TlMo2Cl7O2,850
21500,Ba4BeP,650
21501,AlPO4,1250
21502,ScGa2Ni,600
21503,TaTiFe2,750
21504,BaC2,900
21505,BaSr2Ca,500
21506,TiBe2,1100
21507,Be2WCl,1000
21508,NdTa3O9,1300
21509,HfCoAs,650
21510,BeFeNi,650
21511,LuScRu2,500
21512,YbHfO3,1250
21513,Sm3Si2S8Br,750
21514,BiSbO5,1300
21515,Sr4Sb2O,700
21516,Tb3PbC,500
21517,CaHfO3,800
21518,MgIn,600
21519,HfPd5,900
21520,LiV2FeO6,1250
21521,Rb2CuF4,650
21522,BeCuW,650
21523,Zr3Tl,600
21524,TlI,500
21525,Ba4SiRu,550
21526,Ti2Cu3,900
21527,AlBMo,650
21528,PrH2,600
21529,CaBeSn,650
21530,PdSe2,500
21531,Sr2LiIr,650
21532,Tc3Ir,1150
21533,Li2NiSnO4,1200
21534,TaBe2Sb,1000
21535,TlPPt5,850
21536,CaBeW,950
21537,RbUAgS3,600
21538,NiAsO3,800
21539,TbNi2B2C,800
21540,Ti3Ni,600
21541,HgCl,600
21542,XeF4,1200
21543,CuAu,850
21544,Be2FeHg,1050
21545,MgAgAs,650
21546,ZrPdF6,850
21547,SmAs2Au,550
21548,Nb2CuS4,500
21549,Ho(SiRh)2,500
21550,BaZr2Ir,550
21551,SrBeGe,650
21552,Er(FeB)2,750
21553,AlCrNi2,650
21554,MnHgPd2,900
21555,TmInRh,500
21556,LuFeC2,900
21557,BaSnHgS4,650
21558,RbBS2,700
21559,BaTb2Mn2O7,1250
21560,Nd2SiTeO4,1300
21561,Li3CrClO4,1250
21562,Ti2MnRh,600
21563,BiO2,850
21564,SrIn4Pt,650
21565,BeNi4Pd,1550
21566,LuAsPd,500
21567,Rb3(Cu4Se3)2,950
21568,Li(TiS2)2,750
21569,InAg(WO4)2,1250
21570,Be2InSb,1000
21571,Na3BO3,1300
21572,Hf2MoIr,500
21573,Rb(SbSe2)2,500
21574,SnPO4,1300
21575,Te2Mo3S4,650
21576,MnGaCo2,650
21577,BAsO4,1300
21578,Cr2AsSe,550
21579,LiAlPd2,800
21580,ZrVP,550
21581,DyP5,600
21582,Li2NiPO4F,1250
21583,HoCdAg2,500
21584,Mg2ZnPd,750
21585,KTe,500
21586,ScBePb2,650
21587,K5Au(IO)2,850
21588,TaAsSe,500
21589,Ba3Ag2,650
21590,KNa2Bi,700
21591,U3TiGe5,1000
21592,Yb2Si2O7,1100
21593,BaFeF4,1200
21594,Li2Ti3O7,1300
21595,Li4CO4,1250
21596,Sr(GeIr)2,500
21597,V3Te4,500
21598,ICl3,800
21599,SmFeSi,750
21600,Mg(InTe2)2,550
21601,SmGe3,750
21602,LuSnRu2,500
21603,PaTlO3,800
21604,Na3CuO3,1500
21605,HNO,1250
21606,LiTi2O4,1300
21607,In2NiS4,550
21608,Ba4NaTc,550
21609,NaBeSi2,650
21610,Nd2Al,600
21611,PrCo5,500
21612,RbIO3,800
21613,YLuMg2,700
21614,Sr(SiAg)2,500
21615,TaTi2Be,650
21616,YTmMg2,700
21617,DyAg,500
21618,BaRuPt2,600
21619,ScTc2Mo,1050
21620,Ba(InTe2)2,800
21621,BaZr4Ti,550
21622,Be2IrPt,1000
21623,LiHfPd2,850
21624,PrRe2,700
21625,Mg2H2O3,1050
21626,Zn3Ni7,850
21627,Zr2Pd,850
21628,Tl2MoCl6,850
21629,Sb3Rh,650
21630,SrCaO3,750
21631,FeTeCl7,850
21632,ErNbO4,1200
21633,SrZrZn,500
21634,Pu2O3,1200
21635,Ca5P8,500
21636,ZrSiAs,550
21637,NdAsO4,1250
21638,NaCu2O3,950
21639,Nb4SiNi,850
21640,H3N,1050
21641,Ba4LiW,750
21642,Pm2MgSi,600
21643,Er2CuRu,650
21644,CaCu5,950
21645,SrBeBr2,700
21646,BaLu2O4,1250
21647,Pm2HgGe,500
21648,ZrB6,750
21649,PrYO2,750
21650,InOF2,700
21651,Li5V2Fe3,1250
21652,BaGeO3,1100
21653,Ta2BeTl,1000
21654,TiSe,550
21655,LiDy3,700
21656,BeGaSi,650
21657,Be2IrOs,1000
21658,Li4CoO3F,1300
21659,BaSrMn,600
21660,Li2CaPb,800
21661,TmLuZn2,600
21662,K2AgI3,650
21663,CSO,1000
21664,CaMnF6,850
21665,Rb3V,500
21666,Dy2PdRu,500
21667,Dy5Si3,550
21668,V5Sb4,600
21669,K2Os(Cl2O)2,700
21670,Ba4MoW,600
21671,Th(GeOs)2,700
21672,Mo3Ir,500
21673,NaTm,500
21674,ThPbAu2,550
21675,LiYO2,1250
21676,Mg3(Ni10P3)2,900
21677,HoS,550
21678,ErMnSi,750
21679,CdRhF6,900
21680,ZrSiPt,550
21681,DyI3,500
21682,HoInCu,900
21683,CuBr,550
21684,SrCrF4,750
21685,NiMoP2,600
21686,AgBi(PSe3)2,650
21687,MgZr3,700
21688,TiBeOs,650
21689,PaGaAu2,500
21690,Ti3O2,1200
21691,MnAsPd2,500
21692,Ba2AlTlSn2O7,1200
21693,CoPO4,1250
21694,Pr(SiRu)2,500
21695,Ag2HgI4,600
21696,K3Na2LiTeO6,1300
21697,Ba4CrFe,700
21698,Sc5Pb3,600
21699,CaBeTc2,1050
21700,Ba4BeTc,1000
21701,Rb2SCl6F,850
21702,EuMoClO4,1100
21703,Ti2CoS4,650
21704,SnClF,850
21705,Li2Mn4O5F3,800
21706,Nb3SBr7,550
21707,Ho2MgIn,600
21708,ZrC,750
21709,Ba4NaGe,700
21710,LiTm3,750
21711,AcCdHg2,550
21712,Nd2BiO2,800
21713,NiAsPt2,650
21714,LiSbPHO5,1300
21715,MgSO4,1300
21716,K2NiAs2,600
21717,LiZrRh2,650
21718,MgBePb,750
21719,AcBrO,800
21720,NaCaBe,650
21721,ScNiP,600
21722,Na2MgAlF7,1250
21723,Si2TcIr,500
21724,Na2BeF4,1300
21725,VCu3Te4,900
21726,CaCu(SiO3)2,1250
21727,TmTc2W,1050
21728,TbSmO3,1250
21729,Zn(FeS2)2,800
21730,AlBiO3,800
21731,ScBe2Sb,1000
21732,Ti2ZnRe,700
21733,Cd2BiAsO6,1200
21734,YScBe,950
21735,Eu3AlO5,1100
21736,K2NaTiOF5,750
21737,PuAs,700
21738,Li2CoNi3O8,1250
21739,Be2NbCu,1050
21740,Sr2TiO4,1100
21741,MnCoO3,1150
21742,BeNb4Tl,1000
21743,GaPPt5,850
21744,YbAlO3,1200
21745,LiCd,800
21746,Bi3SbO7,1250
21747,ScZnCu2,800
21748,Ce2CdSe4,1400
21749,ReH8(Br3N)2,900
21750,RuC4(O2F3)2,1350
21751,CdCuF4,700
21752,Ba4GePt,600
21753,GeS2,650
21754,Ho(GePd)2,500
21755,NaH6CN2ClO2,1300
21756,VPd3,900
21757,RbTiBr3,650
21758,HoSbPt,500
21759,YbPaRh2,600
21760,HoTlTe2,500
21761,Re2SCl2,850
21762,KCr5S8,1050
21763,InCuO3,900
21764,BaSc4Mn,550
21765,LiN,1050
21766,TmMnGe,750
21767,Ho3CuSnS7,650
21768,BaZrBr,500
21769,Dy3InN,800
21770,W3(SeS2)2,650
21771,K2Sn(HO)6,1200
21772,MgIrO3,1100
21773,BaFeOs,650
21774,Li4Fe3Si3O2,1250
21775,Li6CuF8,1250
21776,V(SiO3)2,1250
21777,Tb2Fe7,1100
21778,Ba4TaOs,650
21779,Ca2BeCr,700
21780,SrCaHg2,500
21781,SrMnO3,800
21782,LiAlAg2,800
21783,LiNiCO4,1400
21784,Ba3(AlSi)2,600
21785,Li2B2Se5,1300
21786,InBi2S4Cl,600
21787,Ag2PdAu,900
21788,BePb4W,1050
21789,Ba4GeW,600
21790,LiBe2Zn,900
21791,TiMnO4,850
21792,Ce(SiRh)2,1250
21793,Si3N4,1300
21794,K3Ir(N3O)2,1300
21795,Ga3BN4,950
21796,LiFe5O8,1250
21797,YbSiAu,550
21798,ScReTc2,1050
21799,HoGe,550
21800,Ho4Sb3,550
21801,Ce(AgGe)2,1250
21802,LiDyO2,1250
21803,CeAlAg2,1250
21804,Cr4FeCuS8,650
21805,K2BePd,950
21806,LuI3,500
21807,TiReN3,950
21808,Li2CoSiO4,1300
21809,KAs2F7,1300
21810,BeWCl2,500
21811,Zn3Ni,550
21812,Rb3MnF7,1250
21813,Ba4SbCl,600
21814,LiMgIn2,800
21815,EuCdPb,550
21816,TiBe2Bi,1000
21817,MnBe2Ni,1050
21818,ScSi3Ni,750
21819,TaBe2V,1050
21820,Ba2LiReN4,1300
21821,LaMgZn2,2000
21822,Ba4SiTc,550
21823,TmGa2Pd,650
21824,Li3FeP2HO8,1250
21825,K2Be2(SiO3)3,1300
21826,Ca(BiO3)2,1250
21827,K4ZrBe,1000
21828,HgO2,650
21829,Li2CuGe,750
21830,MoH2Pd(NO)4,1300
21831,MoIr,500
21832,BeCoBi2,650
21833,Li4V2SiGe,1250
21834,TmGa2,650
21835,SrMnV2(AgO4)2,800
21836,DyYCd2,600
21837,Pm2PdPt,800
21838,ThSb2,500
21839,Mn3TeO6,1200
21840,CoMoP,700
21841,ZnSiN2,1150
21842,B4C,1100
21843,K2Cd3S4,1250
21844,BeCrCd,1000
21845,BeInBr,700
21846,Be2VFe,1050
21847,BaYCuSnO5,1150
21848,CeSb,900
21849,RbAg3Se2,900
21850,Rb3Th,550
21851,Na3AlAs2,800
21852,CaMg(CO3)2,1250
21853,HoCd,500
21854,HoCoSn,750
21855,YbCrO4,1150
21856,BaTa2Tl,500
21857,LiMnCo3O8,1250
21858,BaTi2Tl,500
21859,HfGaIr2,500
21860,PPdSe,900
21861,Ti3Zn,650
21862,RbAsSe2,500
21863,Al2CuO4,1200
21864,K2MgCl4,800
21865,LiAsO3,1300
21866,Ba(CdAs)2,500
21867,Ba3P4,900
21868,NpAsS,750
21869,Er5Rh3,650
21870,Be(HO)2,800
21871,CdHgAsBr,650
21872,NaLu3,500
21873,TbGa2Co3,650
21874,NdAlPd,900
21875,YbBRh3,500
21876,Hf2BeSi2,900
21877,Li6WN4,1350
21878,PrCo2B2C,900
21879,Cd3AsI3,600
21880,NpFe2,850
21881,Be2MoOs,1000
21882,Dy3AlNiS7,800
21883,Li3BiO3,1350
21884,PrN,850
21885,KSi2Hg,500
21886,Pm3Ge,500
21887,LiCrP2O7,1300
21888,Pa3W,550
21889,ErCu5,950
21890,Ba4CuRh,550
21891,YbMg2,1100
21892,Pr3InO,700
21893,Ba2TlHg,600
21894,TiMnH2(OF)6,1250
21895,PbS,500
21896,PaMn2Al,650
21897,TaBe2V,1050
21898,Rb2Hg2PdBr8,700
21899,K2TiS3,650
21900,PtI3,800
21901,RbNdO2,750
21902,BeGa4Rh,600
21903,HfBeP2,650
21904,BeTlSb2,650
21905,BaMgBr,600
21906,CaB2As,500
21907,Co(RhO2)2,1200
21908,ErTlS2,600
21909,RbSb3Se5,500
21910,HgF2,650
21911,Ba2TlCr,500
21912,FeGe2,750
21913,Te2W3S4,650
21914,Be2NiPd,1050
21915,K5As2Au,600
21916,NaH2N,1050
21917,Ce(BIr)2,1100
21918,TaAgS3,600
21919,SmB2Rh3,500
21920,HfSnRu2,500
21921,RbFeO3,850
21922,Ba2CaGe,650
21923,SrCuSb,850
21924,Ge2MoO6,1250
21925,ZrSb2,850
21926,HF,700
21927,K3Na(MoO4)2,1250
21928,MgBeNi2,650
21929,Ta2VRu,500
21930,MgCrF5,750
21931,RbMg,750
21932,CdAu,550
21933,ErZnIn,650
21934,Ca6Sn2NF,800
21935,YbRh3C,850
21936,YP5,600
21937,Na3Cr,700
21938,Na2CrCl4,800
21939,Ti2BeMo,650
21940,SmMgZn2,550
21941,CaWO3,850
21942,NaNiO2,800
21943,Be2ZnBr,1000
21944,RbBa3,500
21945,PrSi2Mo2C,800
21946,HgPd,900
21947,PmMgAu2,600
21948,Zn2CoIrO6,1250
21949,CeAg,1250
21950,Pr3Hf,500
21951,Ba2AgBi,500
21952,Be2CuRu,1050
21953,Sr2Mn2O5,1200
21954,CdPdAu2,850
21955,CeFeAsO,1350
21956,Rb3Ba,500
21957,TbAu,500
21958,TiAlCo2,500
21959,Sb3Mo,500
21960,MgBeBi4,700
21961,KBe2Pb,1050
21962,PrDyTl2,500
21963,OsRu3,1050
21964,Sr2BeCo,650
21965,MgZn3,500
21966,K2TiBe,700
21967,V2ZnN2,850
21968,NaSb(PS3)2,700
21969,VAs,600
21970,BiSe,500
21971,LaCuPb,1100
21972,Ti3O,800
21973,CaBePt,950
21974,Ba4GaIr,650
21975,K3AsS4,650
21976,Hg3Rh,550
21977,Ba2Mg(BO3)2,1250
21978,YbCdCu4,900
21979,ScTa(PbO3)2,1200
21980,CoS2,600
21981,KF,600
21982,Ba4InIr,600
21983,Al8Cr5,1150
21984,Li5Mn7O2,1250
21985,AlPS4,650
21986,VSiRh,500
21987,KAs,550
21988,AgAsF6,850
21989,ZrCoF6,750
21990,LuInRh2,500
21991,BaGeCl2,650
21992,CeSbAu,1300
21993,BeMo4W,950
21994,LiYb2Tl,700
21995,MgZrIr2,650
21996,Li2TbF6,1300
21997,Ca2MnSbO6,1250
21998,LiCo5O3F5,700
21999,Zn(NF2)2,1200
22000,TmTa3,500
22001,BaZr(PO4)2,1250
22002,TlCoAs2,500
22003,H8Pt(NCl3)2,950
22004,Mg3ZnC,1000
22005,LiAg2Sn,800
22006,Ba4SnTe,650
22007,ThAg2,500
22008,ScBe2Br,1000
22009,SnPd3,500
22010,Li2Cr(CoO3)2,1300
22011,RbNaO3,550
22012,BaSrMg,600
22013,CaBe2Cu,1050
22014,KFe(SO4)2,1250
22015,Rb2InGaF6,750
22016,LiTm2Al,650
22017,ZnCoF4,1100
22018,MgV2O5,1200
22019,HfBe2Mo,1000
22020,Ni3Pb,600
22021,Ba2TiSe,600
22022,Fe3Mo3N,1000
22023,MgBeSe,700
22024,Li3(FeO2)4,1250
22025,P2Se5,700
22026,Yb3Ag2,900
22027,TaSe2,500
22028,LiZrSe2,800
22029,CuAsSe2,600
22030,Na2O,750
22031,KC4N3,1100
22032,NaZr2SN2Cl,1200
22033,BaCaBr2,550
22034,Ga(MoS2)4,650
22035,NaCa2Be,650
22036,PrAlPt,850
22037,Be2CrCl,1050
22038,MnBe3,1050
22039,Sr2YSbO6,1150
22040,Zr3GeO8,1250
22041,CaBe2Cr,1050
22042,PrGa,500
22043,Li2CuPO4,1250
22044,PaInPt2,500
22045,Tl2O,700
22046,HfFe2,750
22047,Li3VO3F2,650
22048,Hg(CO2)2,1300
22049,Li2CaGeO4,1100
22050,Sr3Li,750
22051,NaPrS2,650
22052,Y2HgAu,600
22053,RbNdSe2,500
22054,K2SmF5,1250
22055,Sm2Se3,500
22056,ScUTc2,1050
22057,LiPbAu2,750
22058,K2Ca2Be,1000
22059,Ba4InBi,600
22060,Be2TePt,1000
22061,NbCuTe2,850
22062,Be2ReRu,1000
22063,LiGaAu2,750
22064,Nd2ZnIr,500
22065,GaF3,750
22066,Mg(AgO2)2,1200
22067,MgTl,600
22068,HoNi4Au,600
22069,KZrSnF7,1300
22070,CaMn2(Si2O)2,1250
22071,BaMgCr4O8,1200
22072,Ti3Rh5,1300
22073,UP,600
22074,Rb2MnCl4,800
22075,ScSbRu2,500
22076,PmRh2Pb,600
22077,Li5P(S2Cl)2,1250
22078,Ba4PRh,600
22079,K3B6Br,1300
22080,ScS,550
22081,ZrAl3,550
22082,RbYTe2,500
22083,BaNaMn,700
22084,BaV4O8,1200
22085,InSb,500
22086,ErAu2,500
22087,LiVWO6,1250
22088,Ti2Rh,500
22089,CoSnRh2,500
22090,Be2NbZn,1000
22091,Sr2BeBi,650
22092,DySI,600
22093,Li8Co5,1350
22094,ErGa5Co,700
22095,Sr2ZnCd,500
22096,YbMgIn2,500
22097,TmTlS2,600
22098,YbCuGe,600
22099,GaCuPt2,600
22100,Sr2ZrBe,1000
22101,MgBeV2,1000
22102,Ho3In,550
22103,LiSmTl2,800
22104,Rb2PtSe2,500
22105,LuSi3,500
22106,Ba2MgCd,650
22107,TiInCo2,600
22108,LiHfBe2,900
22109,BeGe2Pd,650
22110,K(PRh)2,500
22111,Al2Bi2O7,1250
22112,HoS,600
22113,Pb3SeO5,1200
22114,Li(TiS2)3,750
22115,RbSb,500
22116,BeCdPt2,1000
22117,BeGePb2,650
22118,Li2Co4O7F,1300
